rental_id,customer_id,product_id
rnt0228,user5100,prd1868
rnt0229,user2762,prd9261
rnt0230,user4423,prd6770
rnt0231,user1581,prd2542
rnt0232,user1176,prd0523
rnt0233,user3225,prd7208
rnt0234,user5782,prd2510
rnt0235,user5458,prd2043
rnt0236,user4064,prd9963
rnt0237,user6145,prd9388
rnt0238,user0373,prd6481
rnt0239,user0755,prd2533
rnt0240,user3931,prd4082
rnt0241,user6506,prd5089
rnt0242,user4850,prd8729
rnt0243,user0394,prd7898
rnt0244,user6469,prd3355
rnt0245,user6449,prd7197
rnt0246,user2268,prd6474
rnt0247,user8773,prd8981
rnt0248,user3215,prd9635
rnt0249,user2649,prd3777
rnt0250,user9871,prd9250
rnt0251,user6815,prd3086
rnt0252,user1268,prd4829
rnt0253,user3476,prd7771
rnt0254,user3573,prd2507
rnt0255,user4006,prd5734
rnt0256,user4938,prd4344
rnt0257,user1680,prd5905
rnt0258,user8264,prd1567
rnt0259,user3876,prd4909
rnt0260,user7355,prd8320
rnt0261,user7154,prd8477
rnt0262,user6304,prd1732
rnt0263,user0654,prd0103
rnt0264,user1578,prd0086
rnt0265,user5201,prd6715
rnt0266,user5503,prd0802
rnt0267,user9977,prd3054
rnt0268,user4328,prd1447
rnt0269,user9768,prd1163
rnt0270,user0853,prd3157
rnt0271,user9733,prd2937
rnt0272,user7570,prd3184
rnt0273,user7761,prd1219
rnt0274,user3342,prd0763
rnt0275,user8473,prd3946
rnt0276,user8932,prd9921
rnt0277,user4301,prd1864
rnt0278,user4392,prd4790
rnt0279,user9441,prd1387
rnt0280,user8122,prd8780
rnt0281,user2748,prd5757
rnt0282,user1745,prd4335
rnt0283,user1890,prd1467
rnt0284,user0722,prd1010
rnt0285,user0482,prd8667
rnt0286,user5541,prd3695
rnt0287,user2210,prd6273
rnt0288,user1947,prd1170
rnt0289,user6927,prd4925
rnt0290,user2592,prd2526
rnt0291,user8308,prd4956
rnt0292,user3570,prd6950
rnt0293,user8855,prd3937
rnt0294,user9424,prd5915
rnt0295,user8141,prd2567
rnt0296,user6077,prd8176
rnt0297,user6576,prd5047
rnt0298,user7390,prd6108
rnt0299,user1646,prd7264
rnt0300,user9816,prd4213
rnt0301,user4546,prd1261
rnt0302,user8691,prd9893
rnt0303,user4298,prd4683
rnt0304,user3881,prd4800
rnt0305,user3275,prd1722
rnt0306,user3006,prd1732
rnt0307,user4126,prd5188
rnt0308,user3393,prd1135
rnt0309,user3191,prd1373
rnt0310,user7310,prd1467
rnt0311,user4445,prd1509
rnt0312,user4279,prd4474
rnt0313,user9262,prd4738
rnt0314,user6108,prd1765
rnt0315,user1480,prd4076
rnt0316,user3244,prd8779
rnt0317,user3300,prd8165
rnt0318,user9495,prd0873
rnt0319,user3651,prd8614
rnt0320,user3508,prd9641
rnt0321,user3598,prd2010
rnt0322,user0503,prd0640
rnt0323,user8746,prd7607
rnt0324,user2352,prd5663
rnt0325,user7302,prd4992
rnt0326,user9265,prd6859
rnt0327,user7281,prd8208
rnt0328,user0131,prd3438
rnt0329,user5066,prd3806
rnt0330,user5941,prd8710
rnt0331,user3376,prd2981
rnt0332,user1196,prd9673
rnt0333,user6083,prd2292
rnt0334,user8389,prd8745
rnt0335,user1586,prd8376
rnt0336,user8839,prd3148
rnt0337,user6164,prd0016
rnt0338,user6441,prd1574
rnt0339,user5871,prd3007
rnt0340,user4201,prd7197
rnt0341,user9506,prd0286
rnt0342,user1251,prd1507
rnt0343,user7321,prd9214
rnt0344,user8265,prd3517
rnt0345,user8828,prd2835
rnt0346,user4982,prd0337
rnt0347,user4650,prd6452
rnt0348,user4489,prd4961
rnt0349,user4394,prd7589
rnt0350,user8084,prd3083
rnt0351,user6693,prd1755
rnt0352,user5196,prd9656
rnt0353,user1004,prd8778
rnt0354,user7452,prd9273
rnt0355,user0833,prd6497
rnt0356,user7737,prd3839
rnt0357,user1852,prd0227
rnt0358,user3822,prd7211
rnt0359,user4309,prd0330
rnt0360,user7864,prd5968
rnt0361,user2836,prd1142
rnt0362,user0055,prd6113
rnt0363,user4067,prd1636
rnt0364,user8848,prd1590
rnt0365,user4685,prd6379
rnt0366,user2955,prd9302
rnt0367,user4959,prd2251
rnt0368,user6971,prd0943
rnt0369,user0040,prd1136
rnt0370,user9584,prd1492
rnt0371,user1033,prd1934
rnt0372,user2547,prd3747
rnt0373,user5207,prd0712
rnt0374,user4790,prd9802
rnt0375,user3699,prd5880
rnt0376,user2038,prd4659
rnt0377,user0530,prd2539
rnt0378,user3619,prd2361
rnt0379,user1155,prd7612
rnt0380,user3260,prd7015
rnt0381,user1929,prd9045
rnt0382,user6587,prd4082
rnt0383,user4114,prd8324
rnt0384,user8020,prd0674
rnt0385,user7532,prd7247
rnt0386,user5310,prd4793
rnt0387,user0074,prd1897
rnt0388,user9495,prd7214
rnt0389,user8572,prd9505
rnt0390,user5234,prd5491
rnt0391,user4361,prd4743
rnt0392,user1687,prd3300
rnt0393,user6931,prd8525
rnt0394,user5962,prd1015
rnt0395,user6421,prd5389
rnt0396,user4986,prd1666
rnt0397,user3105,prd1941
rnt0398,user6644,prd6692
rnt0399,user7473,prd1988
rnt0400,user2190,prd4109
rnt0401,user4609,prd3982
rnt0402,user4222,prd9207
rnt0403,user3571,prd5728
rnt0404,user5400,prd2648
rnt0405,user9843,prd5179
rnt0406,user8843,prd1818
rnt0407,user3434,prd6373
rnt0408,user3915,prd3810
rnt0409,user2527,prd9841
rnt0410,user4646,prd8149
rnt0411,user0951,prd2973
rnt0412,user0057,prd2138
rnt0413,user3992,prd4530
rnt0414,user5517,prd9546
rnt0415,user4875,prd8017
rnt0416,user4957,prd0898
rnt0417,user4175,prd0347
rnt0418,user2587,prd2480
rnt0419,user1388,prd1714
rnt0420,user8492,prd0393
rnt0421,user7139,prd0493
rnt0422,user5226,prd3497
rnt0423,user9862,prd6940
rnt0424,user9789,prd2457
rnt0425,user5603,prd5162
rnt0426,user2955,prd9331
rnt0427,user8083,prd7029
rnt0428,user8042,prd2457
rnt0429,user6216,prd8098
rnt0430,user0539,prd3282
rnt0431,user4123,prd9608
rnt0432,user5366,prd3304
rnt0433,user5239,prd0653
rnt0434,user8180,prd5531
rnt0435,user4955,prd3321
rnt0436,user7090,prd5796
rnt0437,user7678,prd0888
rnt0438,user6098,prd6001
rnt0439,user8644,prd3753
rnt0440,user2198,prd5529
rnt0441,user8576,prd8646
rnt0442,user7279,prd3177
rnt0443,user3498,prd9348
rnt0444,user1130,prd9737
rnt0445,user5852,prd3259
rnt0446,user9272,prd4424
rnt0447,user2955,prd6889
rnt0448,user8233,prd3579
rnt0449,user7431,prd9342
rnt0450,user2380,prd2023
rnt0451,user0406,prd5335
rnt0452,user0534,prd2153
rnt0453,user4614,prd0158
rnt0454,user5534,prd4871
rnt0455,user8379,prd1418
rnt0456,user9754,prd5476
rnt0457,user2362,prd7317
rnt0458,user4459,prd1066
rnt0459,user5524,prd5172
rnt0460,user9557,prd2720
rnt0461,user0891,prd9941
rnt0462,user3001,prd4009
rnt0463,user4532,prd7419
rnt0464,user0329,prd5998
rnt0465,user5653,prd1736
rnt0466,user7113,prd2990
rnt0467,user0724,prd8768
rnt0468,user1505,prd0476
rnt0469,user8857,prd2639
rnt0470,user5038,prd8674
rnt0471,user7850,prd0157
rnt0472,user3099,prd5840
rnt0473,user7813,prd2566
rnt0474,user1043,prd4919
rnt0475,user5260,prd5170
rnt0476,user5496,prd9538
rnt0477,user5798,prd7802
rnt0478,user4394,prd2169
rnt0479,user8105,prd1890
rnt0480,user8897,prd6764
rnt0481,user4784,prd7209
rnt0482,user2386,prd3338
rnt0483,user7719,prd2999
rnt0484,user4808,prd6225
rnt0485,user2039,prd5351
rnt0486,user3940,prd0844
rnt0487,user2842,prd6287
rnt0488,user5386,prd3354
rnt0489,user6140,prd8047
rnt0490,user6639,prd7932
rnt0491,user2056,prd2309
rnt0492,user5610,prd6567
rnt0493,user9623,prd5475
rnt0494,user7580,prd3733
rnt0495,user1588,prd3030
rnt0496,user5681,prd5094
rnt0497,user7929,prd7551
rnt0498,user6369,prd5589
rnt0499,user0246,prd3675
rnt0500,user5771,prd6196
rnt0501,user8955,prd2167
rnt0502,user9773,prd7976
rnt0503,user3118,prd8285
rnt0504,user7432,prd5717
rnt0505,user6109,prd0509
rnt0506,user7715,prd6172
rnt0507,user6920,prd9307
rnt0508,user5558,prd7855
rnt0509,user6657,prd4798
rnt0510,user0023,prd3817
rnt0511,user5679,prd5393
rnt0512,user6615,prd7304
rnt0513,user4122,prd3071
rnt0514,user9543,prd3888
rnt0515,user4413,prd2415
rnt0516,user5639,prd9497
rnt0517,user1243,prd0680
rnt0518,user0805,prd0945
rnt0519,user0687,prd1158
rnt0520,user5545,prd9276
rnt0521,user0610,prd9182
rnt0522,user5131,prd6952
rnt0523,user0658,prd5648
rnt0524,user7477,prd3340
rnt0525,user0901,prd5749
rnt0526,user1305,prd4227
rnt0527,user0693,prd9183
rnt0528,user5599,prd8435
rnt0529,user8954,prd9388
rnt0530,user3946,prd9400
rnt0531,user0551,prd2735
rnt0532,user4719,prd3986
rnt0533,user2677,prd7401
rnt0534,user9211,prd5312
rnt0535,user3015,prd2706
rnt0536,user3371,prd5492
rnt0537,user2132,prd1864
rnt0538,user7262,prd4863
rnt0539,user5684,prd6464
rnt0540,user5757,prd7059
rnt0541,user5260,prd1795
rnt0542,user3987,prd0600
rnt0543,user5397,prd2852
rnt0544,user0217,prd7488
rnt0545,user7447,prd6852
rnt0546,user7490,prd5008
rnt0547,user2727,prd5474
rnt0548,user8975,prd5792
rnt0549,user1677,prd9641
rnt0550,user9901,prd5109
rnt0551,user6713,prd6437
rnt0552,user0746,prd3087
rnt0553,user6180,prd7797
rnt0554,user3743,prd5431
rnt0555,user7782,prd4364
rnt0556,user3880,prd8161
rnt0557,user7455,prd5775
rnt0558,user3467,prd9040
rnt0559,user7503,prd5562
rnt0560,user3893,prd8024
rnt0561,user2087,prd0759
rnt0562,user0379,prd5566
rnt0563,user8726,prd8780
rnt0564,user3610,prd2824
rnt0565,user3755,prd9594
rnt0566,user0327,prd7817
rnt0567,user0460,prd8955
rnt0568,user9035,prd3035
rnt0569,user3057,prd7214
rnt0570,user9186,prd0023
rnt0571,user7840,prd4421
rnt0572,user5124,prd9306
rnt0573,user8328,prd2103
rnt0574,user9192,prd4027
rnt0575,user0243,prd4985
rnt0576,user8487,prd9131
rnt0577,user6436,prd4186
rnt0578,user8652,prd4216
rnt0579,user6252,prd1629
rnt0580,user5156,prd6241
rnt0581,user5947,prd7719
rnt0582,user4557,prd2201
rnt0583,user1506,prd8931
rnt0584,user7695,prd4768
rnt0585,user1430,prd3235
rnt0586,user1625,prd3996
rnt0587,user2224,prd5371
rnt0588,user1739,prd2889
rnt0589,user6783,prd3788
rnt0590,user7893,prd8972
rnt0591,user6737,prd7940
rnt0592,user9389,prd5604
rnt0593,user3442,prd5413
rnt0594,user6985,prd5692
rnt0595,user7553,prd5444
rnt0596,user4005,prd6278
rnt0597,user4372,prd3098
rnt0598,user6232,prd2276
rnt0599,user2028,prd5785
rnt0600,user5621,prd7502
rnt0601,user7447,prd7467
rnt0602,user6495,prd3501
rnt0603,user5763,prd8799
rnt0604,user5055,prd1600
rnt0605,user3102,prd9371
rnt0606,user3066,prd8511
rnt0607,user8290,prd6934
rnt0608,user4056,prd0178
rnt0609,user9503,prd2814
rnt0610,user4096,prd9653
rnt0611,user1706,prd1063
rnt0612,user4929,prd1928
rnt0613,user1949,prd0328
rnt0614,user3738,prd9903
rnt0615,user3167,prd5794
rnt0616,user1593,prd5787
rnt0617,user0638,prd7009
rnt0618,user2605,prd4474
rnt0619,user3216,prd4653
rnt0620,user9908,prd3155
rnt0621,user3166,prd4797
rnt0622,user5921,prd6219
rnt0623,user9096,prd7075
rnt0624,user1173,prd2462
rnt0625,user9088,prd5286
rnt0626,user6726,prd9912
rnt0627,user6567,prd6395
rnt0628,user3698,prd3383
rnt0629,user5440,prd2119
rnt0630,user8833,prd6609
rnt0631,user7510,prd9283
rnt0632,user9535,prd7817
rnt0633,user8645,prd3476
rnt0634,user2364,prd6019
rnt0635,user1833,prd5611
rnt0636,user5607,prd5013
rnt0637,user2326,prd8710
rnt0638,user4003,prd6836
rnt0639,user3385,prd8711
rnt0640,user4708,prd4002
rnt0641,user4455,prd1589
rnt0642,user8126,prd8911
rnt0643,user2955,prd6638
rnt0644,user4554,prd9173
rnt0645,user2379,prd6393
rnt0646,user7410,prd0439
rnt0647,user7996,prd2750
rnt0648,user5707,prd7775
rnt0649,user4543,prd6569
rnt0650,user4333,prd9053
rnt0651,user7297,prd8030
rnt0652,user6736,prd8588
rnt0653,user4763,prd8693
rnt0654,user1631,prd2670
rnt0655,user5886,prd2581
rnt0656,user9133,prd7302
rnt0657,user4255,prd3056
rnt0658,user0623,prd5137
rnt0659,user6911,prd0000
rnt0660,user6822,prd4345
rnt0661,user0743,prd3067
rnt0662,user0379,prd7521
rnt0663,user3463,prd6665
rnt0664,user7326,prd8496
rnt0665,user4272,prd1961
rnt0666,user5959,prd1543
rnt0667,user0143,prd2225
rnt0668,user5003,prd7860
rnt0669,user7772,prd5838
rnt0670,user6094,prd8571
rnt0671,user7703,prd8628
rnt0672,user6842,prd3272
rnt0673,user9883,prd0182
rnt0674,user3281,prd2817
rnt0675,user4685,prd0061
rnt0676,user2357,prd6630
rnt0677,user1569,prd0684
rnt0678,user9880,prd6459
rnt0679,user0877,prd6151
rnt0680,user6772,prd9667
rnt0681,user9693,prd0607
rnt0682,user2885,prd3916
rnt0683,user7913,prd2461
rnt0684,user0058,prd2125
rnt0685,user8919,prd8753
rnt0686,user0313,prd2073
rnt0687,user9572,prd8150
rnt0688,user3702,prd9670
rnt0689,user0549,prd2931
rnt0690,user7391,prd9212
rnt0691,user8158,prd3613
rnt0692,user5332,prd3051
rnt0693,user6411,prd7656
rnt0694,user2921,prd8660
rnt0695,user1979,prd6232
rnt0696,user3263,prd1422
rnt0697,user6332,prd1284
rnt0698,user1917,prd1897
rnt0699,user1790,prd1451
rnt0700,user9150,prd2679
rnt0701,user0200,prd3836
rnt0702,user0418,prd9833
rnt0703,user0164,prd3303
rnt0704,user4496,prd8709
rnt0705,user8031,prd8771
rnt0706,user1333,prd8458
rnt0707,user8336,prd6044
rnt0708,user4369,prd5975
rnt0709,user9941,prd2946
rnt0710,user3762,prd8710
rnt0711,user7752,prd2163
rnt0712,user9147,prd3035
rnt0713,user1742,prd7269
rnt0714,user7126,prd0387
rnt0715,user0171,prd7902
rnt0716,user9685,prd4858
rnt0717,user6637,prd7646
rnt0718,user5740,prd2883
rnt0719,user7646,prd5728
rnt0720,user7797,prd9120
rnt0721,user0689,prd7657
rnt0722,user9194,prd6555
rnt0723,user3740,prd4524
rnt0724,user0364,prd7185
rnt0725,user7357,prd7868
rnt0726,user9087,prd3568
rnt0727,user6994,prd5436
rnt0728,user2107,prd7373
rnt0729,user2379,prd1840
rnt0730,user4674,prd2438
rnt0731,user7088,prd8298
rnt0732,user7282,prd9842
rnt0733,user3447,prd4087
rnt0734,user6358,prd3462
rnt0735,user5912,prd8819
rnt0736,user4917,prd8242
rnt0737,user1514,prd5983
rnt0738,user3953,prd9825
rnt0739,user1952,prd3819
rnt0740,user5443,prd3840
rnt0741,user1681,prd2923
rnt0742,user8685,prd4218
rnt0743,user9810,prd1045
rnt0744,user7485,prd0073
rnt0745,user6914,prd7126
rnt0746,user7873,prd5006
rnt0747,user0245,prd9545
rnt0748,user0121,prd3650
rnt0749,user4367,prd2153
rnt0750,user4848,prd4905
rnt0751,user9622,prd8863
rnt0752,user2779,prd0767
rnt0753,user8605,prd6812
rnt0754,user3772,prd5852
rnt0755,user9969,prd5490
rnt0756,user7516,prd8839
rnt0757,user5440,prd8511
rnt0758,user2782,prd3767
rnt0759,user3076,prd3516
rnt0760,user7078,prd4649
rnt0761,user1653,prd0985
rnt0762,user7094,prd6123
rnt0763,user9891,prd7281
rnt0764,user0018,prd8336
rnt0765,user9691,prd0819
rnt0766,user7291,prd3462
rnt0767,user7910,prd0979
rnt0768,user7795,prd7493
rnt0769,user9389,prd7166
rnt0770,user1751,prd2424
rnt0771,user0106,prd5011
rnt0772,user2001,prd5328
rnt0773,user0916,prd4523
rnt0774,user7093,prd0950
rnt0775,user3711,prd9704
rnt0776,user9225,prd7916
rnt0777,user5340,prd5557
rnt0778,user2342,prd5806
rnt0779,user6190,prd2946
rnt0780,user3522,prd0124
rnt0781,user8394,prd7692
rnt0782,user2012,prd4782
rnt0783,user1106,prd1704
rnt0784,user7738,prd9787
rnt0785,user3419,prd4035
rnt0786,user6351,prd6457
rnt0787,user0534,prd9130
rnt0788,user7668,prd4565
rnt0789,user1356,prd2334
rnt0790,user0870,prd3035
rnt0791,user3350,prd8890
rnt0792,user2007,prd4875
rnt0793,user8554,prd8920
rnt0794,user4873,prd2374
rnt0795,user3768,prd9699
rnt0796,user1612,prd8120
rnt0797,user4724,prd4970
rnt0798,user1795,prd8752
rnt0799,user2811,prd7377
rnt0800,user1650,prd2274
rnt0801,user2388,prd7318
rnt0802,user6956,prd6836
rnt0803,user5547,prd2120
rnt0804,user6182,prd4485
rnt0805,user0565,prd6177
rnt0806,user4409,prd3701
rnt0807,user0013,prd3729
rnt0808,user6909,prd1499
rnt0809,user3073,prd8247
rnt0810,user0541,prd9364
rnt0811,user7631,prd1974
rnt0812,user5355,prd1624
rnt0813,user5947,prd5283
rnt0814,user3183,prd9082
rnt0815,user2605,prd2015
rnt0816,user2130,prd2564
rnt0817,user8100,prd1656
rnt0818,user7814,prd3665
rnt0819,user8344,prd0554
rnt0820,user5923,prd5451
rnt0821,user1393,prd7439
rnt0822,user7401,prd2601
rnt0823,user8550,prd2422
rnt0824,user9526,prd4714
rnt0825,user8772,prd6980
rnt0826,user4405,prd3981
rnt0827,user9092,prd0043
rnt0828,user9456,prd8394
rnt0829,user5618,prd6954
rnt0830,user9115,prd6181
rnt0831,user1534,prd4642
rnt0832,user3872,prd9891
rnt0833,user3230,prd0103
rnt0834,user4625,prd3501
rnt0835,user8200,prd6319
rnt0836,user2392,prd8794
rnt0837,user0985,prd8507
rnt0838,user4970,prd8536
rnt0839,user0761,prd7808
rnt0840,user8552,prd5407
rnt0841,user9389,prd2777
rnt0842,user7170,prd2773
rnt0843,user0341,prd7387
rnt0844,user2474,prd7934
rnt0845,user7989,prd3586
rnt0846,user5435,prd6450
rnt0847,user4368,prd9243
rnt0848,user2253,prd9012
rnt0849,user6915,prd6257
rnt0850,user3049,prd1580
rnt0851,user3317,prd0698
rnt0852,user8047,prd7114
rnt0853,user1414,prd1693
rnt0854,user9584,prd4313
rnt0855,user8887,prd7042
rnt0856,user6333,prd9201
rnt0857,user9531,prd3744
rnt0858,user7450,prd7427
rnt0859,user5840,prd8593
rnt0860,user2888,prd6651
rnt0861,user8918,prd5691
rnt0862,user9181,prd3428
rnt0863,user9998,prd2689
rnt0864,user6740,prd7357
rnt0865,user4893,prd1168
rnt0866,user0271,prd2591
rnt0867,user6156,prd5482
rnt0868,user1792,prd9275
rnt0869,user2174,prd3444
rnt0870,user2600,prd8081
rnt0871,user4672,prd0063
rnt0872,user1244,prd5998
rnt0873,user2391,prd2193
rnt0874,user3844,prd9521
rnt0875,user3988,prd9620
rnt0876,user4098,prd9332
rnt0877,user0159,prd3145
rnt0878,user5981,prd8508
rnt0879,user7912,prd2003
rnt0880,user6320,prd9073
rnt0881,user7336,prd6980
rnt0882,user7341,prd0776
rnt0883,user5205,prd3928
rnt0884,user3161,prd6484
rnt0885,user6142,prd7005
rnt0886,user8123,prd2865
rnt0887,user8043,prd1448
rnt0888,user8344,prd9264
rnt0889,user0429,prd0597
rnt0890,user1504,prd1284
rnt0891,user2426,prd6271
rnt0892,user9949,prd2596
rnt0893,user2357,prd3514
rnt0894,user3716,prd0254
rnt0895,user8755,prd2395
rnt0896,user9230,prd9168
rnt0897,user1222,prd3027
rnt0898,user9168,prd8454
rnt0899,user6061,prd0930
rnt0900,user3955,prd6265
rnt0901,user1127,prd8272
rnt0902,user4050,prd9378
rnt0903,user0354,prd9212
rnt0904,user9536,prd3368
rnt0905,user9640,prd8656
rnt0906,user3938,prd7177
rnt0907,user2681,prd7481
rnt0908,user0605,prd1777
rnt0909,user1917,prd2719
rnt0910,user1544,prd0054
rnt0911,user4723,prd3339
rnt0912,user4412,prd1605
rnt0913,user8203,prd2505
rnt0914,user4480,prd1600
rnt0915,user8601,prd0325
rnt0916,user3712,prd4824
rnt0917,user2323,prd0168
rnt0918,user8921,prd9035
rnt0919,user8466,prd1278
rnt0920,user2575,prd8215
rnt0921,user4708,prd8687
rnt0922,user0166,prd5945
rnt0923,user7982,prd7077
rnt0924,user3981,prd7857
rnt0925,user3244,prd5829
rnt0926,user6727,prd9452
rnt0927,user0226,prd4965
rnt0928,user2175,prd7285
rnt0929,user2594,prd5843
rnt0930,user1463,prd8415
