rnt0448,prd0230,cust0298
rnt0449,prd0680,cust0650
rnt0450,prd0569,cust0492
rnt0451,prd0065,cust0284
rnt0452,prd0328,cust0460
rnt0453,prd0873,cust0253
rnt0454,prd0696,cust0223
rnt0455,prd0118,cust0610
rnt0456,prd0639,cust0292
rnt0457,prd0409,cust0892
rnt0458,prd0620,cust0657
rnt0459,prd0731,cust0518
rnt0460,prd0900,cust0378
rnt0461,prd0920,cust0644
rnt0462,prd0112,cust0268
rnt0463,prd0847,cust0178
rnt0464,prd0657,cust0194
rnt0465,prd0266,cust0954
rnt0466,prd0314,cust0884
rnt0467,prd0402,cust0044
rnt0468,prd0811,cust0786
rnt0469,prd0987,cust0353
rnt0470,prd0720,cust0727
rnt0471,prd0636,cust0725
rnt0472,prd0339,cust0514
rnt0473,prd0568,cust0791
rnt0474,prd0759,cust0501
rnt0475,prd0861,cust0119
rnt0476,prd0501,cust0978
rnt0477,prd0485,cust0419
rnt0478,prd0773,cust0537
rnt0479,prd0070,cust0468
rnt0480,prd0991,cust0649
rnt0481,prd0047,cust0415
rnt0482,prd0780,cust0801
rnt0483,prd0666,cust0772
rnt0484,prd0057,cust0968
rnt0485,prd0537,cust0618
rnt0486,prd0289,cust0215
rnt0487,prd0881,cust0815
rnt0488,prd0137,cust0216
rnt0489,prd0989,cust0913
rnt0490,prd0177,cust0674
rnt0491,prd0191,cust0477
rnt0492,prd0190,cust0437
rnt0493,prd0506,cust0435
rnt0494,prd0681,cust0258
rnt0495,prd0099,cust0548
rnt0496,prd0159,cust0550
rnt0497,prd0060,cust0875
rnt0498,prd0597,cust0721
rnt0499,prd0031,cust0181
rnt0500,prd0407,cust0146
rnt0501,prd0804,cust0449
rnt0502,prd0557,cust0209
rnt0503,prd0945,cust0573
rnt0504,prd0708,cust0575
rnt0505,prd0024,cust0263
rnt0506,prd0053,cust0735
rnt0507,prd0491,cust0427
rnt0508,prd0504,cust0694
rnt0509,prd0824,cust0337
rnt0510,prd0494,cust0411
rnt0511,prd0804,cust0031
rnt0512,prd0291,cust0117
rnt0513,prd0957,cust0007
rnt0514,prd0971,cust0166
rnt0515,prd0013,cust0179
rnt0516,prd0869,cust0746
rnt0517,prd0034,cust0976
rnt0518,prd0509,cust0104
rnt0519,prd0589,cust0511
rnt0520,prd0949,cust0522
rnt0521,prd0473,cust0091
rnt0522,prd0619,cust0274
rnt0523,prd0681,cust0234
rnt0524,prd0356,cust0418
rnt0525,prd0708,cust0992
rnt0526,prd0153,cust0850
rnt0527,prd0651,cust0017
rnt0528,prd0681,cust0026
rnt0529,prd0410,cust0130
rnt0530,prd0751,cust0643
rnt0531,prd0747,cust0715
rnt0532,prd0761,cust0252
rnt0533,prd0665,cust0701
rnt0534,prd0466,cust0309
rnt0535,prd0183,cust0331
rnt0536,prd0926,cust0799
rnt0537,prd0134,cust0761
rnt0538,prd0234,cust0173
rnt0539,prd0742,cust0750
rnt0540,prd0036,cust0923
rnt0541,prd0735,cust0545
rnt0542,prd0376,cust0981
rnt0543,prd0669,cust0001
rnt0544,prd0325,cust0603
rnt0545,prd0602,cust0681
rnt0546,prd0172,cust0157
rnt0547,prd0116,cust0209
rnt0548,prd0202,cust0578
rnt0549,prd0788,cust0077
rnt0550,prd0396,cust0513
rnt0551,prd0836,cust0842
rnt0552,prd0217,cust0585
rnt0553,prd0193,cust0009
rnt0554,prd0215,cust0388
rnt0555,prd0353,cust0290
rnt0556,prd0604,cust0902
rnt0557,prd0894,cust0990
rnt0558,prd0288,cust0460
rnt0559,prd0308,cust0107
rnt0560,prd0095,cust0310
rnt0561,prd0230,cust0217
rnt0562,prd0117,cust0530
rnt0563,prd0887,cust0036
rnt0564,prd0674,cust0233
rnt0565,prd0277,cust0336
rnt0566,prd0826,cust0166
rnt0567,prd0049,cust0214
rnt0568,prd0453,cust0906
rnt0569,prd0781,cust0779
rnt0570,prd0023,cust0282
rnt0571,prd0007,cust0455
rnt0572,prd0358,cust0231
rnt0573,prd0571,cust0411
rnt0574,prd0111,cust0964
rnt0575,prd0011,cust0916
rnt0576,prd0266,cust0776
rnt0577,prd0729,cust0434
rnt0578,prd0788,cust0980
rnt0579,prd0709,cust0567
rnt0580,prd0104,cust0511
rnt0581,prd0095,cust0957
rnt0582,prd0619,cust0725
rnt0583,prd0936,cust0077
rnt0584,prd0198,cust0897
rnt0585,prd0916,cust0249
rnt0586,prd0035,cust0734
rnt0587,prd0064,cust0331
rnt0588,prd0776,cust0464
rnt0589,prd0409,cust0297
rnt0590,prd0492,cust0016
rnt0591,prd0189,cust0187
rnt0592,prd0110,cust0200
rnt0593,prd0576,cust0989
rnt0594,prd0024,cust0887
rnt0595,prd0709,cust0369
rnt0596,prd0765,cust0804
rnt0597,prd0781,cust0966
rnt0598,prd0475,cust0063
rnt0599,prd0295,cust0114
rnt0600,prd0870,cust0433
rnt0601,prd0201,cust0395
rnt0602,prd0976,cust0604
rnt0603,prd0029,cust0782
rnt0604,prd0373,cust0753
rnt0605,prd0019,cust0800
rnt0606,prd0859,cust0370
rnt0607,prd0583,cust0232
rnt0608,prd0990,cust0086
rnt0609,prd0897,cust0180
rnt0610,prd0443,cust0223
rnt0611,prd0352,cust0908
rnt0612,prd0642,cust0254
rnt0613,prd0075,cust0078
rnt0614,prd0439,cust0431
rnt0615,prd0062,cust0677
rnt0616,prd0580,cust0034
rnt0617,prd0307,cust0740
rnt0618,prd0835,cust0091
rnt0619,prd0312,cust0325
rnt0620,prd0367,cust0644
rnt0621,prd0609,cust0619
rnt0622,prd0111,cust0241
rnt0623,prd0208,cust0472
rnt0624,prd0238,cust0585
rnt0625,prd0750,cust0587
rnt0626,prd0615,cust0634
rnt0627,prd0481,cust0527
rnt0628,prd0478,cust0919
rnt0629,prd0803,cust0869
rnt0630,prd0946,cust0774
rnt0631,prd0811,cust0508
rnt0632,prd0923,cust0587
rnt0633,prd0622,cust0743
rnt0634,prd0067,cust0619
rnt0635,prd0266,cust0343
rnt0636,prd0528,cust0335
rnt0637,prd0155,cust0188
rnt0638,prd0444,cust0424
rnt0639,prd0294,cust0721
rnt0640,prd0475,cust0482
rnt0641,prd0280,cust0093
rnt0642,prd0878,cust0506
rnt0643,prd0026,cust0518
rnt0644,prd0722,cust0029
rnt0645,prd0848,cust0606
rnt0646,prd0764,cust0254
rnt0647,prd0462,cust0209
rnt0648,prd0905,cust0079
rnt0649,prd0278,cust0983
rnt0650,prd0313,cust0690
rnt0651,prd0639,cust0609
rnt0652,prd0346,cust0120
rnt0653,prd0141,cust0450
rnt0654,prd0018,cust0900
rnt0655,prd0407,cust0184
rnt0656,prd0164,cust0748
rnt0657,prd0499,cust0654
rnt0658,prd0391,cust0664
rnt0659,prd0499,cust0469
rnt0660,prd0684,cust0255
rnt0661,prd0802,cust0602
rnt0662,prd0177,cust0868
rnt0663,prd0486,cust0067
rnt0664,prd0516,cust0701
rnt0665,prd0041,cust0839
rnt0666,prd0008,cust0931
rnt0667,prd0525,cust0601
rnt0668,prd0168,cust0172
rnt0669,prd0530,cust0621
rnt0670,prd0091,cust0761
rnt0671,prd0064,cust0119
rnt0672,prd0609,cust0753
rnt0673,prd0642,cust0292
rnt0674,prd0263,cust0025
rnt0675,prd0728,cust0919
rnt0676,prd0937,cust0859
rnt0677,prd0408,cust0466
rnt0678,prd0872,cust0700
rnt0679,prd0346,cust0834
rnt0680,prd0099,cust0337
rnt0681,prd0320,cust0840
rnt0682,prd0915,cust0499
rnt0683,prd0322,cust0002
rnt0684,prd0888,cust0942
rnt0685,prd0976,cust0446
rnt0686,prd0290,cust0368
rnt0687,prd0652,cust0990
rnt0688,prd0978,cust0601
rnt0689,prd0815,cust0148
rnt0690,prd0093,cust0227
rnt0691,prd0684,cust0687
rnt0692,prd0563,cust0352
rnt0693,prd0286,cust0054
rnt0694,prd0809,cust0214
rnt0695,prd0642,cust0849
rnt0696,prd0821,cust0705
rnt0697,prd0445,cust0688
rnt0698,prd0566,cust0788
rnt0699,prd0064,cust0887
rnt0700,prd0875,cust0433
rnt0701,prd0148,cust0865
rnt0702,prd0375,cust0381
rnt0703,prd0909,cust0028
rnt0704,prd0636,cust0655
rnt0705,prd0112,cust0143
rnt0706,prd0321,cust0994
rnt0707,prd0419,cust0233
rnt0708,prd0263,cust0831
rnt0709,prd0446,cust0941
rnt0710,prd0068,cust0944
rnt0711,prd0315,cust0945
rnt0712,prd0958,cust0613
rnt0713,prd0116,cust0581
rnt0714,prd0326,cust0263
rnt0715,prd0839,cust0918
rnt0716,prd0388,cust0002
rnt0717,prd0146,cust0927
rnt0718,prd0769,cust0104
rnt0719,prd0248,cust0917
rnt0720,prd0767,cust0324
rnt0721,prd0774,cust0650
rnt0722,prd0937,cust0389
rnt0723,prd0405,cust0972
rnt0724,prd0359,cust0463
rnt0725,prd0821,cust0925
rnt0726,prd0087,cust0893
rnt0727,prd0322,cust0583
rnt0728,prd0087,cust0916
rnt0729,prd0534,cust0411
rnt0730,prd0803,cust0741
rnt0731,prd0995,cust0402
rnt0732,prd0029,cust0455
rnt0733,prd0539,cust0079
rnt0734,prd0502,cust0951
rnt0735,prd0701,cust0222
rnt0736,prd0074,cust0006
rnt0737,prd0476,cust0913
rnt0738,prd0117,cust0508
rnt0739,prd0635,cust0818
rnt0740,prd0517,cust0901
rnt0741,prd0048,cust0596
rnt0742,prd0074,cust0762
rnt0743,prd0173,cust0606
rnt0744,prd0685,cust0387
rnt0745,prd0277,cust0205
rnt0746,prd0699,cust0449
rnt0747,prd0955,cust0722
rnt0748,prd0040,cust0995
rnt0749,prd0070,cust0558
rnt0750,prd0918,cust0641
rnt0751,prd0091,cust0529
rnt0752,prd0001,cust0289
rnt0753,prd0829,cust0903
rnt0754,prd0590,cust0005
rnt0755,prd0198,cust0716
rnt0756,prd0991,cust0382
rnt0757,prd0505,cust0188
rnt0758,prd0039,cust0450
rnt0759,prd0380,cust0203
rnt0760,prd0793,cust0304
rnt0761,prd0069,cust0990
rnt0762,prd0054,cust0407
rnt0763,prd0011,cust0441
rnt0764,prd0769,cust0941
rnt0765,prd0325,cust0588
rnt0766,prd0137,cust0190
rnt0767,prd0960,cust0872
rnt0768,prd0179,cust0905
rnt0769,prd0368,cust0210
rnt0770,prd0152,cust0729
rnt0771,prd0107,cust0954
rnt0772,prd0656,cust0812
rnt0773,prd0642,cust0291
rnt0774,prd0655,cust0002
rnt0775,prd0501,cust0193
rnt0776,prd0390,cust0226
rnt0777,prd0918,cust0893
rnt0778,prd0792,cust0134
rnt0779,prd0125,cust0409
rnt0780,prd0040,cust0710
rnt0781,prd0667,cust0384
rnt0782,prd0690,cust0955
rnt0783,prd0544,cust0097
rnt0784,prd0294,cust0892
rnt0785,prd0611,cust0949
rnt0786,prd0099,cust0568
rnt0787,prd0035,cust0198
rnt0788,prd0954,cust0836
rnt0789,prd0500,cust0433
rnt0790,prd0397,cust0200
rnt0791,prd0344,cust0561
rnt0792,prd0868,cust0583
rnt0793,prd0083,cust0997
rnt0794,prd0371,cust0317
rnt0795,prd0309,cust0343
rnt0796,prd0733,cust0862
rnt0797,prd0854,cust0112
rnt0798,prd0821,cust0339
rnt0799,prd0727,cust0533
rnt0800,prd0820,cust0543
rnt0801,prd0132,cust0586
rnt0802,prd0111,cust0917
rnt0803,prd0638,cust0041
rnt0804,prd0842,cust0852
rnt0805,prd0166,cust0636
rnt0806,prd0170,cust0034
rnt0807,prd0157,cust0544
rnt0808,prd0029,cust0718
rnt0809,prd0146,cust0093
rnt0810,prd0441,cust0434
rnt0811,prd0595,cust0657
rnt0812,prd0650,cust0451
rnt0813,prd0490,cust0467
rnt0814,prd0653,cust0447
rnt0815,prd0129,cust0270
rnt0816,prd0909,cust0787
rnt0817,prd0973,cust0656
rnt0818,prd0515,cust0381
rnt0819,prd0802,cust0098
rnt0820,prd0028,cust0548
rnt0821,prd0696,cust0993
rnt0822,prd0152,cust0431
rnt0823,prd0974,cust0689
rnt0824,prd0536,cust0905
rnt0825,prd0265,cust0923
rnt0826,prd0223,cust0274
rnt0827,prd0918,cust0124
rnt0828,prd0734,cust0413
rnt0829,prd0301,cust0544
rnt0830,prd0511,cust0256
rnt0831,prd0929,cust0544
rnt0832,prd0342,cust0755
rnt0833,prd0276,cust0439
rnt0834,prd0483,cust0372
rnt0835,prd0013,cust0043
rnt0836,prd0639,cust0174
rnt0837,prd0142,cust0051
rnt0838,prd0292,cust0495
rnt0839,prd0941,cust0316
rnt0840,prd0601,cust0062
rnt0841,prd0698,cust0889
rnt0842,prd0712,cust0820
rnt0843,prd0181,cust0564
rnt0844,prd0143,cust0120
rnt0845,prd0278,cust0699
rnt0846,prd0979,cust0864
rnt0847,prd0578,cust0760
rnt0848,prd0506,cust0904
rnt0849,prd0388,cust0499
rnt0850,prd0698,cust0928
rnt0851,prd0442,cust0248
rnt0852,prd0891,cust0959
rnt0853,prd0982,cust0131
rnt0854,prd0265,cust0402
rnt0855,prd0990,cust0868
rnt0856,prd0683,cust0148
rnt0857,prd0176,cust0037
rnt0858,prd0812,cust0889
rnt0859,prd0011,cust0533
rnt0860,prd0293,cust0305
rnt0861,prd0127,cust0902
rnt0862,prd0969,cust0169
rnt0863,prd0371,cust0410
rnt0864,prd0277,cust0798
rnt0865,prd0471,cust0375
rnt0866,prd0795,cust0947
rnt0867,prd0061,cust0629
rnt0868,prd0196,cust0639
rnt0869,prd0866,cust0547
rnt0870,prd0285,cust0239
rnt0871,prd0568,cust0254
rnt0872,prd0960,cust0512
rnt0873,prd0096,cust0821
rnt0874,prd0308,cust0916
