user_id,product_id
user211,prd94
user186,prd38
user63,prd209
user374,prd27
user114,prd187
user175,prd211
user446,prd13
user128,prd125
user164,prd144
user130,prd313
user313,prd364
user249,prd140
user335,prd434
user447,prd130
user57,prd145
user30,prd438
user236,prd282
user10,prd439
user212,prd8
user75,prd220
user353,prd430
user179,prd440
user257,prd39
user130,prd12
user49,prd219
user150,prd411
user347,prd177
user42,prd179
user301,prd208
user454,prd9
user152,prd173
user122,prd276
user329,prd381
user249,prd104
user74,prd158
user39,prd432
user281,prd365
user453,prd197
user356,prd321
user442,prd500
user42,prd491
user291,prd114
user340,prd423
user267,prd132
user103,prd322
user408,prd147
user463,prd31
user231,prd363
user433,prd409
user413,prd60
user390,prd45
user5,prd271
user148,prd215
user309,prd328
user349,prd123
user131,prd395
user77,prd204
user292,prd49
user444,prd47
user381,prd223
user14,prd413
user133,prd32
user348,prd305
user66,prd163
user47,prd408
user350,prd463
user322,prd19
user31,prd362
user117,prd276
user417,prd175
user153,prd86
user48,prd83
user456,prd50
user359,prd450
user467,prd484
user384,prd193
user205,prd159
user146,prd423
user335,prd108
user367,prd69
user179,prd412
user485,prd155
user384,prd300
user494,prd188
user284,prd196
user254,prd332
user380,prd405
user148,prd476
user380,prd190
user152,prd306
user8,prd33
user363,prd242
user230,prd331
user17,prd179
user55,prd103
user41,prd23
user94,prd336
user53,prd121
user24,prd403
user64,prd49
user335,prd356
user385,prd349
user390,prd252
user30,prd392
user231,prd51
user230,prd82
user173,prd277
user134,prd77
user161,prd84
user389,prd333
user148,prd78
user133,prd271
user171,prd234
user309,prd172
user444,prd49
user205,prd296
user248,prd44
user317,prd415
user150,prd174
user356,prd286
user104,prd500
user446,prd434
user96,prd40
user338,prd330
user393,prd87
user464,prd318
user388,prd343
user69,prd209
user467,prd329
user119,prd165
user473,prd203
user239,prd113
user77,prd498
user226,prd140
user433,prd350
user5,prd133
user366,prd358
user481,prd299
user365,prd279
user356,prd334
user89,prd180
user98,prd200
user254,prd253
user297,prd251
user399,prd148
user500,prd498
user171,prd469
user8,prd264
user305,prd75
user490,prd150
user70,prd287
user415,prd341
user405,prd213
user28,prd243
user75,prd70
user99,prd267
user24,prd33
user230,prd408
user345,prd171
user289,prd7
user182,prd435
user29,prd435
user401,prd34
user316,prd270
user378,prd472
user66,prd452
user295,prd73
user231,prd369
user425,prd64
user459,prd459
user415,prd39
user130,prd13
user404,prd120
user37,prd86
user391,prd93
user295,prd98
user380,prd474
user44,prd392
user320,prd440
user67,prd48
user220,prd451
user431,prd179
user84,prd412
user192,prd375
user464,prd322
user289,prd100
user401,prd284
user475,prd448
user402,prd81
user326,prd192
user461,prd163
user421,prd340
user411,prd188
user178,prd8
user409,prd219
user396,prd263
user49,prd149
user46,prd127
user224,prd224
user149,prd425
user492,prd488
user102,prd340
user214,prd144
user480,prd143
user465,prd340
user216,prd32
user472,prd52
user484,prd311
user113,prd93
user356,prd196
user369,prd204
user453,prd409
