product_id,description,product_type,quantity_available
prd0163,Oil,Oil,3
prd0164,Orange,Orange,3
prd0165,Onion,Onion,0
prd0166,Oven,Oven,3
prd0167,Owl,Owl,10
prd0168,Paper,Paper,1
prd0169,Panda,Panda,10
prd0170,Pants,Pants,10
prd0171,Palm,Palm,10
prd0172,Pasta,Pasta,10
prd0173,Pumpkin,Pumpkin,3
prd0174,Potato,Potato,10
prd0175,Panther,Panther,10
prd0176,Pad,Pad,10
prd0177,Pencil,Pencil,0
prd0178,Pipe,Pipe,0
prd0179,Pen,Pen,0
prd0180,Perfume,Perfume,0
prd0181,Pharmacy,Pharmacy,10
prd0182,Parrot,Parrot,0
prd0183,Plane,Plane,1
prd0184,Pigeon,Pigeon,3
prd0185,Phone,Phone,10
prd0186,Peacock,Peacock,10
prd0187,Pencil,Pencil,10
prd0188,Pig,Pig,0
prd0189,Pouch,Pouch,10
prd0190,Pagoda,Pagoda,3
prd0191,Pyramid,Pyramid,1
prd0192,Purse,Purse,3
prd0193,Pancake,Pancake,10
prd0194,Popcorn,Popcorn,10
prd0195,Piano,Piano,0
prd0196,Park,Park,1
prd0197,Plant,Plant,0
prd0198,Radio,Radio,0
prd0199,Razor,Razor,3
prd0200,Rainbow,Rainbow,3
prd0201,Ring,Ring,0
prd0202,Rabbit,Rabbit,1
prd0203,Rice,Rice,10
prd0204,Refrigerator,Refrigerator,10
prd0205,Remote Control,Remote Control,3
prd0206,Scale,Scale,0
prd0207,Shampoo,Shampoo,0
prd0208,Sink,Sink,1
prd0209,Salt,Salt,0
prd0210,Shark,Shark,10
prd0211,Sandals,Sandals,3
prd0212,Shoulder,Shoulder,1
prd0213,Spoon,Spoon,3
prd0214,Soap,Soap,3
prd0215,Sand,Sand,0
prd0216,Sheep,Sheep,3
prd0217,Stairs,Stairs,3
prd0218,Soup,Soup,3
prd0219,Shoes,Shoes,10
prd0220,Scissors,Scissors,3
prd0221,Sparrow,Sparrow,10
prd0222,Shirt,Shirt,0
prd0223,Suitcase,Suitcase,0
prd0224,Stove,Stove,0
prd0225,Stairs,Stairs,3
prd0226,Snowman,Snowman,0
prd0227,Shower,Shower,10
prd0228,Swan,Swan,10
prd0229,Suit,Suit,10
prd0230,Sweater,Sweater,10
prd0231,Smoke,Smoke,3
prd0232,Skirt,Skirt,10
prd0233,Sofa,Sofa,3
prd0234,Socks,Socks,10
prd0235,Sunglasses,Sunglasses,10
prd0236,Sandals,Sandals,1
prd0237,Slippers,Slippers,10
prd0238,Shorts,Shorts,10
prd0239,Sandwich,Sandwich,10
prd0240,Strawberry,Strawberry,1
prd0241,Spaghetti,Spaghetti,10
prd0242,Shrimp,Shrimp,10
prd0243,Saxophone,Saxophone,3
prd0244,Street,Street,3
prd0245,Supermarket,Supermarket,0
prd0246,Swimming pool,Swimming pool,3
prd0247,Star,Star,3
prd0248,Sky,Sky,10
prd0249,Sun,Sun,3
prd0250,Spoon,Spoon,10
prd0251,Ship,Ship,3
prd0252,Table,Table,1
prd0253,Turkey,Turkey,0
prd0254,Tie,Tie,10
prd0255,Truck,Truck,10
prd0256,Train,Train,0
prd0257,Taxi,Taxi,1
prd0258,Tiger,Tiger,10
prd0259,Trousers,Trousers,3
prd0260,Television,Television,0
prd0261,Teacher,Teacher,0
prd0262,Turtle,Turtle,0
prd0263,Tablet,Tablet,0
prd0264,Train station,Train station,10
prd0265,Toothpaste,Toothpaste,1
prd0266,Theater,Theater,10
prd0267,Trench coat,Trench coat,3
prd0268,Tea,Tea,1
prd0269,Tomato,Tomato,10
prd0270,Tunnel,Tunnel,0
prd0271,Temple,Temple,3
prd0272,Town,Town,1
prd0273,Toothbrush,Toothbrush,0
prd0274,Tree,Tree,0
prd0275,Toy,Toy,0
prd0276,Tissue,Tissue,10
prd0277,Telephone,Telephone,3
prd0278,Underwear,Underwear,0
prd0279,Umbrella,Umbrella,3
prd0280,Vest,Vest,10
prd0281,Villa,Villa,10
prd0282,Violin,Violin,10
prd0283,Village,Village,1
prd0284,Vehicle,Vehicle,0
prd0285,Vase,Vase,0
prd0286,Wallet,Wallet,0
prd0287,Wolf,Wolf,0
prd0288,Water melon,Water melon,10
prd0289,Whale,Whale,3
prd0290,Water,Water,0
prd0291,Watch,Watch,1
prd0292,Washing machine,Washing machine,0
prd0293,Wheelchair,Wheelchair,10
prd0294,Xylophone,Xylophone,0
prd0295,Zebra,Zebra,10
