prd43,user43,category43,03/21/2017,07/07/2017,2
prd44,user44,category44,06/26/2015,07/24/2017,5
prd45,user45,category45,03/08/2017,07/16/2015,3
prd46,user46,category46,04/08/2014,06/05/2019,2
prd47,user47,category47,07/02/2010,09/12/2010,6
prd48,user48,category48,04/25/2016,08/14/2017,5
prd49,user49,category49,10/11/2015,10/16/2017,5
prd50,user50,category50,04/15/2018,11/08/2017,4
prd51,user51,category51,05/30/2017,06/27/2011,2
prd52,user52,category52,01/26/2012,04/15/2015,8
prd53,user53,category53,01/20/2012,10/31/2010,2
prd54,user54,category54,04/07/2012,09/12/2014,3
prd55,user55,category55,04/27/2011,12/02/2011,6
prd56,user56,category56,08/23/2013,10/20/2012,5
prd57,user57,category57,04/17/2015,04/25/2015,8
prd58,user58,category58,01/05/2015,10/07/2018,4
prd59,user59,category59,03/15/2018,06/05/2016,2
prd60,user60,category60,07/04/2016,11/15/2011,6
prd61,user61,category61,06/11/2011,11/26/2013,7
prd62,user62,category62,02/14/2011,09/25/2011,4
prd63,user63,category63,03/09/2010,10/24/2015,4
prd64,user64,category64,08/10/2014,10/10/2018,8
prd65,user65,category65,04/14/2015,05/03/2014,4
prd66,user66,category66,02/19/2014,04/05/2011,5
prd67,user67,category67,05/12/2015,10/20/2013,3
prd68,user68,category68,01/24/2014,06/10/2015,7
prd69,user69,category69,09/17/2018,11/17/2010,3
prd70,user70,category70,01/16/2016,11/29/2010,6
prd71,user71,category71,06/15/2012,11/07/2010,8
prd72,user72,category72,02/04/2013,12/11/2017,8
prd73,user73,category73,01/30/2014,12/22/2011,8
prd74,user74,category74,06/04/2012,09/25/2010,5
prd75,user75,category75,01/23/2018,06/05/2014,7
prd76,user76,category76,06/04/2010,07/08/2012,6
prd77,user77,category77,06/03/2011,08/02/2016,3
prd78,user78,category78,01/20/2014,10/04/2017,8
prd79,user79,category79,07/17/2019,08/23/2013,4
prd80,user80,category80,04/14/2011,12/22/2018,6
prd81,user81,category81,06/05/2018,11/22/2014,3
prd82,user82,category82,05/27/2014,12/04/2017,7
prd83,user83,category83,02/12/2016,07/28/2011,7
prd84,user84,category84,01/16/2010,03/06/2014,4
prd85,user85,category85,05/03/2017,11/03/2012,4
prd86,user86,category86,02/05/2010,05/13/2015,6
prd87,user87,category87,06/24/2015,10/21/2012,8
prd88,user88,category88,02/05/2016,06/30/2012,3
prd89,user89,category89,04/18/2015,08/21/2016,3
prd90,user90,category90,01/01/2015,05/24/2019,2
prd91,user91,category91,02/02/2013,11/15/2010,4
prd92,user92,category92,04/16/2011,09/13/2010,7
prd93,user93,category93,01/20/2018,12/05/2017,4
prd94,user94,category94,10/07/2011,10/26/2012,2
prd95,user95,category95,03/23/2019,07/30/2015,7
prd96,user96,category96,02/20/2012,08/26/2010,3
prd97,user97,category97,11/02/2010,11/06/2014,6
prd98,user98,category98,01/30/2014,07/02/2010,4
prd99,user99,category99,01/22/2011,04/27/2017,5
prd100,user100,category100,09/26/2017,10/30/2018,8
prd101,user101,category101,04/13/2015,12/28/2010,3
prd102,user102,category102,01/10/2013,10/24/2012,6
prd103,user103,category103,01/22/2012,06/07/2014,7
prd104,user104,category104,01/05/2011,05/07/2014,7
prd105,user105,category105,03/13/2019,03/17/2014,3
prd106,user106,category106,03/08/2016,10/11/2012,4
prd107,user107,category107,06/11/2014,08/26/2014,8
prd108,user108,category108,06/15/2013,06/22/2018,3
prd109,user109,category109,10/24/2010,12/17/2012,2
prd110,user110,category110,05/21/2019,11/06/2011,2
prd111,user111,category111,05/07/2019,11/23/2013,6
prd112,user112,category112,04/07/2018,12/31/2011,7
prd113,user113,category113,05/01/2013,06/10/2018,5
prd114,user114,category114,05/12/2013,11/01/2011,2
prd115,user115,category115,04/18/2012,10/14/2013,8
prd116,user116,category116,02/02/2019,03/12/2010,3
prd117,user117,category117,08/25/2016,10/28/2018,4
prd118,user118,category118,02/27/2018,06/13/2014,6
prd119,user119,category119,01/30/2016,08/24/2017,8
prd120,user120,category120,05/15/2012,07/06/2010,4
prd121,user121,category121,07/05/2019,10/30/2011,5
prd122,user122,category122,06/22/2013,10/17/2011,5
prd123,user123,category123,08/16/2013,12/24/2017,8
prd124,user124,category124,03/18/2016,06/08/2016,2
prd125,user125,category125,08/05/2017,09/28/2010,8
prd126,user126,category126,01/29/2016,05/21/2011,6
prd127,user127,category127,06/07/2017,12/07/2016,4
prd128,user128,category128,01/17/2010,04/30/2016,5
prd129,user129,category129,01/06/2012,05/18/2018,2
prd130,user130,category130,03/14/2014,04/04/2013,5
prd131,user131,category131,04/10/2017,05/22/2014,7
prd132,user132,category132,03/20/2013,12/09/2013,2
prd133,user133,category133,01/18/2018,12/09/2011,3
prd134,user134,category134,03/16/2018,05/11/2015,2
prd135,user135,category135,06/07/2015,12/18/2017,6
prd136,user136,category136,04/19/2012,05/21/2015,2
prd137,user137,category137,01/20/2010,05/17/2015,5
prd138,user138,category138,04/08/2012,12/04/2018,3
prd139,user139,category139,04/14/2016,10/19/2012,2
prd140,user140,category140,07/31/2018,08/12/2017,6
prd141,user141,category141,03/01/2014,09/16/2014,3
prd142,user142,category142,06/05/2013,08/11/2015,2
prd143,user143,category143,02/08/2010,03/12/2017,7
prd144,user144,category144,05/21/2011,06/08/2018,4
prd145,user145,category145,04/06/2014,04/14/2012,4
prd146,user146,category146,04/22/2016,10/31/2012,4
prd147,user147,category147,05/16/2017,07/18/2016,3
prd148,user148,category148,02/13/2016,04/10/2018,5
prd149,user149,category149,06/18/2013,11/20/2013,4
prd150,user150,category150,09/16/2012,12/26/2012,4
prd151,user151,category151,08/05/2018,08/13/2011,6
prd152,user152,category152,08/03/2017,12/20/2011,7
prd153,user153,category153,01/07/2016,04/11/2014,6
prd154,user154,category154,01/13/2018,10/23/2018,4
prd155,user155,category155,01/15/2015,12/12/2015,4
prd156,user156,category156,07/27/2013,09/08/2014,5
prd157,user157,category157,12/14/2016,12/22/2010,6
prd158,user158,category158,08/03/2012,08/18/2017,3
prd159,user159,category159,01/16/2013,02/12/2016,6
prd160,user160,category160,04/28/2016,09/20/2010,4
prd161,user161,category161,07/02/2015,07/27/2017,6
prd162,user162,category162,01/10/2010,07/01/2019,8
prd163,user163,category163,05/17/2012,08/08/2014,7
prd164,user164,category164,08/17/2014,12/06/2017,3
prd165,user165,category165,07/10/2015,08/16/2010,3
prd166,user166,category166,06/09/2016,07/19/2010,8
prd167,user167,category167,01/02/2015,06/27/2019,3
prd168,user168,category168,01/26/2015,11/30/2013,5
prd169,user169,category169,03/22/2019,09/28/2018,3
prd170,user170,category170,07/27/2015,12/19/2014,3
prd171,user171,category171,06/26/2019,09/03/2011,4
prd172,user172,category172,10/03/2011,10/20/2017,3
prd173,user173,category173,06/20/2010,08/13/2015,5
prd174,user174,category174,07/09/2012,07/28/2018,5
prd175,user175,category175,08/06/2018,08/14/2016,2
prd176,user176,category176,11/01/2010,12/13/2010,7
prd177,user177,category177,03/25/2011,06/07/2013,7
prd178,user178,category178,08/12/2012,12/23/2014,3
prd179,user179,category179,10/12/2011,11/11/2016,7
prd180,user180,category180,01/09/2013,08/06/2012,4
prd181,user181,category181,05/22/2014,11/12/2010,6
prd182,user182,category182,10/03/2014,12/23/2018,4
prd183,user183,category183,05/01/2012,07/30/2014,6
prd184,user184,category184,07/05/2010,10/16/2010,6
prd185,user185,category185,07/05/2016,07/06/2015,4
prd186,user186,category186,04/26/2016,06/21/2014,6
prd187,user187,category187,11/09/2013,12/18/2012,7
prd188,user188,category188,04/29/2016,08/05/2015,2
prd189,user189,category189,03/11/2015,11/17/2016,2
prd190,user190,category190,07/11/2013,09/24/2012,5
prd191,user191,category191,09/22/2018,11/02/2015,6
prd192,user192,category192,05/12/2018,06/20/2013,8
prd193,user193,category193,01/02/2019,05/11/2019,6
prd194,user194,category194,08/28/2015,10/24/2017,8
prd195,user195,category195,02/17/2012,05/25/2012,4
prd196,user196,category196,05/16/2011,06/18/2018,2
prd197,user197,category197,05/26/2013,10/07/2011,2
prd198,user198,category198,01/01/2018,06/23/2010,6
prd199,user199,category199,03/14/2019,09/12/2010,5
prd200,user200,category200,07/23/2013,10/16/2016,3
prd201,user201,category201,02/16/2019,12/31/2018,3
prd202,user202,category202,08/07/2012,10/28/2010,7
prd203,user203,category203,03/19/2011,05/02/2014,6
prd204,user204,category204,07/07/2014,12/21/2011,4
prd205,user205,category205,03/10/2016,11/19/2011,2
prd206,user206,category206,03/02/2015,12/15/2014,2
prd207,user207,category207,08/10/2018,12/07/2014,3
prd208,user208,category208,06/05/2016,07/06/2017,7
prd209,user209,category209,02/17/2014,10/21/2011,8
prd210,user210,category210,05/20/2016,12/29/2013,2
prd211,user211,category211,03/08/2019,04/21/2016,5
prd212,user212,category212,08/25/2014,11/13/2018,2
prd213,user213,category213,03/01/2012,03/25/2014,7
prd214,user214,category214,03/02/2013,07/08/2013,7
prd215,user215,category215,06/25/2010,12/05/2012,5
prd216,user216,category216,05/12/2014,08/02/2010,7
prd217,user217,category217,02/12/2014,10/16/2018,8
prd218,user218,category218,02/25/2012,11/18/2012,3
prd219,user219,category219,06/29/2019,08/20/2016,5
prd220,user220,category220,03/03/2010,06/27/2016,5
prd221,user221,category221,07/28/2016,09/27/2013,6
prd222,user222,category222,04/30/2013,08/07/2018,6
prd223,user223,category223,02/16/2017,09/04/2011,7
prd224,user224,category224,06/25/2010,07/23/2011,6
prd225,user225,category225,03/08/2011,09/01/2018,2
prd226,user226,category226,01/25/2013,06/11/2019,7
prd227,user227,category227,07/22/2012,08/22/2015,7
prd228,user228,category228,04/17/2014,08/27/2010,5
prd229,user229,category229,04/17/2013,08/30/2014,6
prd230,user230,category230,10/22/2016,12/19/2010,8
prd231,user231,category231,04/22/2014,06/10/2010,6
prd232,user232,category232,09/27/2012,10/04/2015,5
prd233,user233,category233,01/07/2018,09/23/2015,5
prd234,user234,category234,07/09/2011,10/08/2013,2
prd235,user235,category235,06/11/2015,07/23/2015,2
prd236,user236,category236,01/12/2011,08/20/2013,4
prd237,user237,category237,01/10/2011,04/21/2018,8
prd238,user238,category238,01/30/2012,09/14/2010,2
prd239,user239,category239,07/10/2015,07/29/2014,4
prd240,user240,category240,02/21/2012,07/26/2014,8
prd241,user241,category241,10/14/2015,12/03/2010,6
prd242,user242,category242,07/03/2010,11/19/2017,6
prd243,user243,category243,01/21/2014,05/31/2014,7
prd244,user244,category244,10/12/2016,11/20/2015,5
prd245,user245,category245,08/04/2012,12/10/2017,6
prd246,user246,category246,06/29/2012,10/17/2010,2
prd247,user247,category247,02/01/2015,02/09/2015,8
prd248,user248,category248,02/22/2014,03/24/2014,3
prd249,user249,category249,02/24/2011,09/04/2012,3
prd250,user250,category250,07/17/2017,11/06/2015,2
prd251,user251,category251,04/05/2016,08/13/2016,2
prd252,user252,category252,04/15/2013,05/15/2019,2
prd253,user253,category253,06/03/2019,08/24/2017,5
prd254,user254,category254,08/10/2016,11/09/2015,8
prd255,user255,category255,02/25/2016,03/05/2012,4
prd256,user256,category256,01/07/2010,11/18/2015,2
prd257,user257,category257,08/16/2011,08/19/2010,3
prd258,user258,category258,08/04/2015,12/21/2011,4
prd259,user259,category259,02/02/2013,03/13/2010,8
prd260,user260,category260,03/20/2015,11/04/2012,5
prd261,user261,category261,10/18/2016,11/11/2010,7
prd262,user262,category262,02/06/2016,07/16/2011,8
prd263,user263,category263,02/08/2013,07/21/2011,2
prd264,user264,category264,03/08/2017,06/19/2012,2
prd265,user265,category265,03/23/2015,10/22/2017,8
prd266,user266,category266,02/27/2019,12/21/2016,3
prd267,user267,category267,09/30/2017,10/26/2011,3
prd268,user268,category268,05/31/2012,10/21/2013,4
prd269,user269,category269,02/07/2015,08/28/2016,8
prd270,user270,category270,03/08/2015,11/12/2010,6
prd271,user271,category271,05/08/2013,12/19/2011,4
prd272,user272,category272,02/12/2013,08/04/2010,7
prd273,user273,category273,03/21/2016,05/24/2018,6
prd274,user274,category274,02/19/2018,03/26/2015,3
prd275,user275,category275,06/07/2015,12/19/2018,3
prd276,user276,category276,02/23/2012,03/24/2011,7
prd277,user277,category277,01/05/2013,02/08/2011,6
prd278,user278,category278,05/13/2013,06/20/2019,8
prd279,user279,category279,06/04/2010,09/24/2012,2
prd280,user280,category280,04/10/2017,07/01/2015,5
prd281,user281,category281,01/22/2013,11/19/2016,7
prd282,user282,category282,02/15/2016,09/23/2017,4
prd283,user283,category283,04/09/2019,07/21/2013,3
prd284,user284,category284,06/21/2011,08/16/2012,5
prd285,user285,category285,02/04/2015,08/22/2015,7
prd286,user286,category286,02/01/2018,11/05/2015,8
prd287,user287,category287,03/31/2010,07/09/2011,8
prd288,user288,category288,03/18/2016,05/27/2019,2
prd289,user289,category289,08/19/2015,09/25/2013,3
prd290,user290,category290,06/10/2013,10/22/2014,5
prd291,user291,category291,07/27/2017,11/01/2014,4
prd292,user292,category292,01/22/2019,03/22/2011,5
prd293,user293,category293,03/29/2019,09/13/2016,6
prd294,user294,category294,04/29/2016,08/24/2014,8
prd295,user295,category295,03/01/2017,06/26/2017,2
prd296,user296,category296,07/09/2011,09/15/2016,8
prd297,user297,category297,02/01/2011,06/19/2011,4
prd298,user298,category298,08/16/2011,11/25/2018,5
prd299,user299,category299,04/28/2019,10/12/2017,2
prd300,user300,category300,01/03/2015,12/17/2014,2
prd301,user301,category301,06/17/2016,10/19/2015,5
prd302,user302,category302,06/19/2013,08/13/2015,4
prd303,user303,category303,03/19/2011,06/27/2015,4
prd304,user304,category304,03/12/2017,11/17/2011,2
prd305,user305,category305,04/20/2015,05/02/2016,5
prd306,user306,category306,07/03/2010,12/23/2014,5
prd307,user307,category307,09/20/2012,09/21/2015,3
prd308,user308,category308,01/06/2019,12/31/2015,5
prd309,user309,category309,03/27/2019,05/26/2011,6
prd310,user310,category310,06/10/2016,06/22/2017,5
prd311,user311,category311,10/03/2016,12/03/2016,2
prd312,user312,category312,02/05/2012,03/03/2017,4
prd313,user313,category313,12/11/2010,12/14/2017,7
prd314,user314,category314,03/04/2017,05/06/2015,6
prd315,user315,category315,03/04/2013,04/25/2016,3
prd316,user316,category316,04/22/2013,11/07/2011,7
prd317,user317,category317,09/06/2015,12/02/2011,7
prd318,user318,category318,06/16/2016,10/01/2013,3
prd319,user319,category319,03/19/2013,06/12/2015,8
prd320,user320,category320,01/21/2017,03/20/2019,5
prd321,user321,category321,08/02/2016,10/05/2011,3
prd322,user322,category322,02/13/2017,04/11/2011,6
prd323,user323,category323,01/13/2013,02/13/2016,8
prd324,user324,category324,09/16/2011,11/06/2014,3
prd325,user325,category325,07/09/2014,08/07/2018,2
prd326,user326,category326,05/31/2013,06/25/2016,2
prd327,user327,category327,02/16/2012,04/29/2010,4
prd328,user328,category328,08/05/2011,10/23/2010,6
prd329,user329,category329,02/28/2019,11/03/2016,3
prd330,user330,category330,01/13/2014,07/19/2010,8
prd331,user331,category331,02/12/2013,09/07/2016,5
prd332,user332,category332,08/17/2012,12/27/2010,4
prd333,user333,category333,05/15/2010,09/04/2016,8
prd334,user334,category334,01/15/2019,06/15/2010,5
prd335,user335,category335,03/18/2016,11/17/2011,4
prd336,user336,category336,01/06/2014,05/01/2014,5
prd337,user337,category337,07/03/2016,12/13/2011,8
prd338,user338,category338,06/02/2015,12/18/2011,3
prd339,user339,category339,08/19/2014,10/06/2016,5
prd340,user340,category340,01/10/2018,08/21/2015,5
prd341,user341,category341,04/18/2018,04/25/2013,6
prd342,user342,category342,08/08/2013,09/30/2015,4
prd343,user343,category343,01/01/2017,05/01/2019,6
prd344,user344,category344,05/09/2017,10/06/2015,3
prd345,user345,category345,04/07/2016,12/23/2015,2
prd346,user346,category346,06/27/2012,07/06/2016,2
prd347,user347,category347,03/26/2013,12/16/2017,5
prd348,user348,category348,07/03/2014,08/29/2012,8
prd349,user349,category349,03/21/2016,10/25/2014,2
prd350,user350,category350,01/14/2018,05/30/2011,4
prd351,user351,category351,04/10/2014,09/04/2012,8
prd352,user352,category352,03/24/2019,05/03/2014,5
prd353,user353,category353,07/27/2012,08/22/2018,2
prd354,user354,category354,01/02/2019,12/29/2015,2
prd355,user355,category355,02/11/2013,05/08/2015,8
prd356,user356,category356,01/23/2017,06/13/2013,6
prd357,user357,category357,03/20/2010,04/19/2018,7
prd358,user358,category358,03/03/2016,10/18/2014,7
prd359,user359,category359,11/20/2018,12/03/2013,7
prd360,user360,category360,04/16/2017,08/01/2012,3
prd361,user361,category361,11/01/2015,12/26/2018,6
prd362,user362,category362,02/26/2012,07/22/2013,4
prd363,user363,category363,10/05/2015,10/13/2015,4
prd364,user364,category364,04/04/2010,07/03/2018,2
prd365,user365,category365,07/19/2012,12/30/2016,2
prd366,user366,category366,01/01/2017,06/15/2017,2
prd367,user367,category367,08/19/2010,12/10/2018,2
prd368,user368,category368,07/18/2018,07/26/2019,2
prd369,user369,category369,08/25/2018,10/02/2015,4
prd370,user370,category370,03/27/2019,05/06/2014,2
prd371,user371,category371,03/06/2015,06/29/2019,7
prd372,user372,category372,04/29/2018,04/30/2016,4
prd373,user373,category373,01/31/2017,02/10/2015,7
prd374,user374,category374,01/30/2016,07/12/2011,5
prd375,user375,category375,01/31/2018,03/07/2012,7
prd376,user376,category376,04/15/2013,10/18/2016,5
prd377,user377,category377,02/02/2012,09/26/2011,8
prd378,user378,category378,04/12/2010,12/15/2013,8
prd379,user379,category379,05/18/2013,12/25/2015,8
prd380,user380,category380,04/10/2016,09/11/2014,7
prd381,user381,category381,05/21/2012,10/03/2016,4
prd382,user382,category382,09/09/2015,11/10/2013,3
prd383,user383,category383,10/15/2010,11/20/2010,3
prd384,user384,category384,03/04/2017,04/24/2016,4
prd385,user385,category385,10/17/2017,11/25/2015,4
prd386,user386,category386,04/09/2013,10/10/2018,4
prd387,user387,category387,02/20/2011,12/11/2014,6
prd388,user388,category388,06/18/2010,07/15/2015,2
prd389,user389,category389,05/03/2014,11/12/2014,2
prd390,user390,category390,11/25/2015,12/09/2013,3
prd391,user391,category391,02/07/2014,06/26/2010,5
prd392,user392,category392,04/10/2012,06/23/2015,3
prd393,user393,category393,07/19/2011,10/07/2011,7
prd394,user394,category394,06/04/2018,12/26/2015,8
prd395,user395,category395,02/03/2017,04/23/2018,7
prd396,user396,category396,01/20/2013,03/21/2019,8
prd397,user397,category397,01/26/2019,02/28/2012,5
prd398,user398,category398,02/10/2016,11/05/2017,2
prd399,user399,category399,07/21/2016,10/31/2014,4
prd400,user400,category400,10/05/2011,11/16/2012,2
prd401,user401,category401,01/17/2014,07/31/2015,3
prd402,user402,category402,01/15/2019,08/30/2014,7
prd403,user403,category403,01/08/2011,02/05/2016,8
prd404,user404,category404,01/16/2014,08/22/2016,6
prd405,user405,category405,06/04/2014,10/11/2015,7
prd406,user406,category406,05/12/2019,08/25/2017,4
prd407,user407,category407,03/16/2015,10/21/2017,5
prd408,user408,category408,06/09/2017,11/26/2015,7
prd409,user409,category409,01/24/2010,06/17/2015,5
prd410,user410,category410,02/09/2011,09/13/2017,8
prd411,user411,category411,03/23/2011,12/07/2013,3
prd412,user412,category412,06/23/2010,10/06/2012,7
prd413,user413,category413,05/04/2012,12/29/2010,3
prd414,user414,category414,11/02/2015,11/22/2013,2
prd415,user415,category415,01/02/2011,12/31/2015,3
prd416,user416,category416,11/27/2015,12/05/2015,4
prd417,user417,category417,02/28/2019,04/18/2019,4
prd418,user418,category418,07/02/2017,12/16/2011,6
prd419,user419,category419,01/08/2010,08/02/2018,7
prd420,user420,category420,03/09/2013,11/09/2013,2
prd421,user421,category421,01/02/2010,01/11/2014,2
prd422,user422,category422,06/14/2017,10/11/2018,5
prd423,user423,category423,01/17/2012,05/28/2015,2
prd424,user424,category424,01/30/2017,05/07/2012,8
prd425,user425,category425,11/20/2016,12/09/2014,5
prd426,user426,category426,08/26/2016,09/21/2017,4
prd427,user427,category427,06/03/2014,08/28/2011,2
prd428,user428,category428,02/19/2017,08/05/2014,4
prd429,user429,category429,02/14/2010,09/19/2010,2
prd430,user430,category430,09/02/2017,12/25/2013,7
prd431,user431,category431,04/03/2014,04/30/2016,2
prd432,user432,category432,03/26/2014,07/10/2010,5
prd433,user433,category433,04/26/2018,07/24/2011,8
prd434,user434,category434,09/27/2011,11/17/2012,4
prd435,user435,category435,01/29/2018,03/19/2013,5
prd436,user436,category436,05/13/2016,07/05/2016,5
prd437,user437,category437,04/14/2019,11/30/2015,6
prd438,user438,category438,03/12/2011,04/12/2019,5
prd439,user439,category439,03/11/2015,06/08/2018,4
prd440,user440,category440,04/16/2019,10/04/2014,5
prd441,user441,category441,01/07/2012,07/12/2014,4
prd442,user442,category442,07/10/2017,11/26/2017,5
prd443,user443,category443,06/02/2016,08/11/2010,2
prd444,user444,category444,02/13/2010,02/14/2011,5
prd445,user445,category445,02/02/2019,08/02/2019,6
prd446,user446,category446,03/18/2018,09/28/2012,3
prd447,user447,category447,08/19/2014,11/13/2016,2
prd448,user448,category448,03/06/2019,12/04/2015,6
prd449,user449,category449,03/13/2011,06/30/2012,5
prd450,user450,category450,01/12/2018,11/23/2011,6
prd451,user451,category451,01/09/2011,05/06/2016,6
prd452,user452,category452,02/14/2013,09/21/2014,6
prd453,user453,category453,02/15/2012,05/31/2010,5
prd454,user454,category454,04/02/2014,10/24/2014,6
prd455,user455,category455,01/17/2014,10/01/2012,2
prd456,user456,category456,04/29/2015,06/06/2010,2
prd457,user457,category457,01/06/2018,05/15/2016,7
prd458,user458,category458,02/04/2016,05/19/2017,2
prd459,user459,category459,01/07/2012,09/09/2011,5
prd460,user460,category460,02/19/2015,04/27/2016,4
prd461,user461,category461,07/13/2014,10/05/2017,3
prd462,user462,category462,06/21/2011,08/14/2015,4
prd463,user463,category463,03/31/2013,06/05/2019,6
prd464,user464,category464,03/17/2010,04/04/2016,7
prd465,user465,category465,01/13/2015,12/28/2010,4
prd466,user466,category466,03/25/2012,09/09/2018,5
prd467,user467,category467,09/05/2012,10/11/2010,3
prd468,user468,category468,01/30/2017,12/10/2011,8
prd469,user469,category469,07/30/2015,10/26/2018,8
prd470,user470,category470,01/07/2015,05/10/2014,6
prd471,user471,category471,02/02/2013,09/19/2016,2
prd472,user472,category472,03/12/2016,06/20/2014,6
prd473,user473,category473,06/08/2012,07/06/2018,3
prd474,user474,category474,01/11/2012,02/07/2017,8
prd475,user475,category475,05/19/2012,08/07/2011,3
prd476,user476,category476,05/05/2013,09/04/2017,8
prd477,user477,category477,05/23/2017,12/07/2010,8
prd478,user478,category478,02/20/2016,09/21/2016,8
prd479,user479,category479,05/20/2017,08/06/2011,7
prd480,user480,category480,04/11/2017,04/27/2015,4
prd481,user481,category481,03/14/2013,10/10/2011,7
prd482,user482,category482,04/09/2011,04/27/2017,4
prd483,user483,category483,01/05/2015,04/12/2016,2
prd484,user484,category484,02/05/2015,10/30/2011,2
prd485,user485,category485,05/11/2012,10/12/2013,8
prd486,user486,category486,07/09/2014,12/30/2016,5
prd487,user487,category487,02/21/2019,03/27/2015,3
prd488,user488,category488,04/17/2014,05/31/2014,3
prd489,user489,category489,01/19/2013,10/31/2016,4
prd490,user490,category490,07/22/2012,10/20/2010,5
prd491,user491,category491,06/11/2016,11/08/2017,7
prd492,user492,category492,04/15/2018,05/14/2011,6
prd493,user493,category493,03/28/2013,05/14/2013,8
prd494,user494,category494,04/02/2013,08/06/2014,5
prd495,user495,category495,10/27/2010,11/18/2012,4
prd496,user496,category496,09/10/2017,11/03/2013,3
prd497,user497,category497,06/03/2012,10/14/2011,3
prd498,user498,category498,05/28/2013,08/27/2015,3
prd499,user499,category499,04/13/2018,12/06/2012,2
prd500,user500,category500,11/09/2017,11/12/2012,3
prd501,user501,category501,03/11/2016,11/30/2017,8
prd502,user502,category502,06/13/2011,10/12/2018,6
prd503,user503,category503,09/21/2013,11/01/2010,7
prd504,user504,category504,05/17/2018,09/11/2014,7
prd505,user505,category505,09/18/2012,11/07/2012,4
prd506,user506,category506,08/20/2013,12/23/2016,6
prd507,user507,category507,03/16/2016,07/13/2019,6
prd508,user508,category508,06/04/2017,10/27/2010,5
prd509,user509,category509,01/04/2012,06/30/2010,7
prd510,user510,category510,07/16/2011,12/09/2012,3
prd511,user511,category511,02/20/2014,09/10/2010,5
prd512,user512,category512,04/09/2012,10/23/2013,5
prd513,user513,category513,02/24/2013,07/05/2016,6
prd514,user514,category514,05/17/2017,07/27/2011,6
prd515,user515,category515,04/18/2011,11/15/2010,5
prd516,user516,category516,02/22/2016,05/23/2012,4
prd517,user517,category517,10/31/2018,11/30/2013,6
prd518,user518,category518,04/11/2014,12/19/2016,5
prd519,user519,category519,07/27/2010,10/16/2018,5
prd520,user520,category520,02/07/2018,07/02/2018,5
prd521,user521,category521,04/16/2013,12/12/2016,2
prd522,user522,category522,04/09/2012,06/05/2012,2
prd523,user523,category523,03/02/2014,03/18/2012,2
prd524,user524,category524,02/27/2016,10/20/2018,2
prd525,user525,category525,07/23/2015,12/21/2013,3
prd526,user526,category526,08/10/2018,10/14/2016,7
prd527,user527,category527,03/30/2010,07/15/2018,5
prd528,user528,category528,02/03/2015,04/02/2017,8
prd529,user529,category529,01/29/2019,06/12/2015,6
prd530,user530,category530,03/18/2018,07/09/2010,5
prd531,user531,category531,02/21/2018,07/08/2011,2
prd532,user532,category532,08/22/2013,12/13/2013,7
prd533,user533,category533,05/31/2012,08/15/2010,3
prd534,user534,category534,05/18/2010,11/23/2017,3
prd535,user535,category535,05/14/2016,11/15/2014,2
prd536,user536,category536,02/03/2011,10/18/2018,2
prd537,user537,category537,03/03/2017,03/15/2011,5
prd538,user538,category538,08/02/2018,11/13/2014,6
