prod_id,qty,user_id
prod1611,2,user4133
prod2600,4,user4260
prod2679,1,user3067
prod1400,4,user0910
prod2169,2,user1173
prod0955,3,user0922
prod0378,4,user4491
prod0315,2,user0040
prod2390,1,user3053
prod4599,4,user3162
prod4011,2,user1510
prod4238,2,user1156
prod0077,1,user0476
prod1656,2,user0589
prod3447,3,user3892
prod0089,3,user0018
prod3081,3,user3835
prod2983,3,user4497
prod2897,4,user2065
prod3277,4,user2538
prod1258,3,user4268
prod1850,4,user4088
prod0020,1,user2079
prod2962,2,user1660
prod3127,1,user3897
prod0639,2,user1177
prod0800,1,user4715
prod4005,2,user3761
prod0398,4,user2838
prod4634,4,user4452
prod0020,4,user3509
prod2683,4,user0826
prod1338,3,user2832
prod2742,4,user1680
prod2033,1,user4467
prod0379,2,user3835
prod1854,2,user2641
prod2321,1,user0825
prod3321,2,user3832
prod4922,3,user3403
prod2319,2,user1906
prod1341,3,user1757
prod4031,1,user3149
prod2288,4,user3397
prod3169,1,user4907
prod3962,3,user4921
prod1671,1,user3359
prod2440,4,user2576
prod0890,3,user1843
prod2919,4,user4467
prod4912,4,user1191
prod0635,1,user3754
prod0290,3,user4372
prod0782,2,user0375
prod3614,3,user2785
prod3544,3,user0238
prod2433,1,user3666
prod1275,1,user3811
prod4351,3,user0328
prod4193,3,user3307
prod0898,1,user1032
prod2973,3,user3790
prod0723,4,user4074
prod4996,1,user0419
prod3929,3,user3146
prod2808,4,user1892
prod4887,3,user0320
prod0187,2,user1046
prod3010,1,user3598
prod4814,3,user2372
prod3891,4,user1974
prod3817,3,user4894
prod3841,1,user4426
prod3662,4,user2753
prod1330,3,user0431
prod2767,1,user1210
prod2151,2,user3175
prod1567,1,user4553
prod4070,2,user0839
prod2392,2,user2010
prod3704,2,user0929
prod1286,2,user2144
prod4780,1,user1809
prod3424,4,user3729
prod4347,2,user1796
prod2764,3,user2853
prod0189,2,user3055
prod1885,4,user0579
prod1871,1,user2064
prod0331,1,user2601
prod4658,2,user2017
prod0977,1,user4588
prod0360,3,user3386
prod3512,3,user2765
prod4020,1,user0333
prod0963,3,user0227
prod1833,1,user0552
prod0259,3,user4756
prod2771,1,user3638
prod1739,2,user0050
prod3698,4,user0323
prod3539,3,user1241
prod3479,3,user3746
prod1895,3,user0346
prod1643,4,user3448
prod1501,4,user4958
prod2601,3,user1169
prod4499,4,user2388
prod0449,3,user1238
prod3741,4,user1772
prod4046,2,user1428
prod2741,4,user0924
prod1334,3,user1328
prod2897,3,user0240
prod3230,3,user2929
prod1762,4,user3599
prod3224,3,user3178
prod0771,1,user0186
prod4207,3,user4435
prod1682,3,user2612
prod1450,1,user2803
prod0447,1,user3851
prod4198,1,user0518
prod2979,1,user1580
prod2799,4,user0078
prod1485,1,user1857
prod1172,3,user1864
prod3956,4,user0604
prod4829,1,user3026
prod3079,1,user4148
prod1206,3,user0124
prod0211,2,user3325
prod1882,3,user4893
prod2754,3,user1336
prod1118,3,user0993
prod0529,2,user2341
prod1050,4,user3346
prod2251,4,user1054
prod4697,4,user4828
prod0381,1,user2349
prod4877,1,user1625
prod0408,4,user4440
prod4676,2,user0421
prod3958,3,user0738
prod0036,4,user1702
prod4236,2,user2545
prod3936,2,user4834
prod4309,3,user1733
prod1555,4,user0216
prod2435,2,user4119
prod0449,4,user2757
prod4137,3,user4486
prod1556,4,user2248
prod1603,3,user3961
prod3893,3,user0984
prod0768,2,user2024
prod0017,2,user1900
prod1020,2,user2336
prod1182,1,user3786
prod2587,1,user2591
prod1391,4,user4222
prod0725,4,user0538
prod0470,1,user3505
prod3753,2,user2082
prod2330,4,user3965
prod4637,1,user2199
prod0517,1,user3567
prod0987,4,user2655
prod3847,3,user2555
prod2282,4,user3581
prod3728,4,user1253
prod1128,2,user2481
prod0677,4,user1730
prod0864,4,user0283
prod4435,3,user4089
prod0496,2,user0830
prod2162,4,user0863
prod4670,2,user0056
prod4823,3,user4858
prod3070,4,user0842
prod3186,1,user1955
prod4099,2,user2449
prod4762,1,user4810
prod3637,2,user4624
prod0005,3,user0226
prod1400,3,user2735
prod4856,1,user2069
prod1162,4,user0545
prod1590,2,user0438
prod4221,2,user4006
prod2559,3,user2321
prod3161,4,user2275
prod2959,4,user4460
prod0941,4,user2020
prod0718,4,user0189
prod2549,2,user2588
prod1748,1,user4995
prod0635,2,user4723
prod2953,4,user0354
prod2991,4,user2026
prod0817,1,user0256
prod3790,2,user4495
prod1947,2,user0062
prod1301,3,user3495
prod4634,1,user2047
prod2241,2,user3202
prod1251,4,user0198
prod1356,4,user3622
prod2564,2,user0792
prod2114,3,user1444
prod3736,1,user0775
prod0572,3,user4521
prod1496,4,user3861
prod1322,4,user1653
prod2805,1,user2934
prod3164,1,user0130
prod1733,4,user3525
prod2939,1,user1712
prod0337,4,user1742
prod2934,1,user2281
prod3614,4,user0597
prod3553,3,user1981
prod4378,2,user4684
prod3531,4,user2017
prod3574,4,user0254
prod4370,3,user3511
prod2521,3,user1738
prod3109,1,user2503
prod1040,1,user2264
prod2037,4,user0964
prod3705,1,user3432
prod2072,3,user2036
prod3879,2,user1134
prod0771,1,user1117
prod3672,1,user2059
prod4185,3,user2640
prod1027,1,user2249
prod3180,1,user3834
prod3704,1,user2099
prod2099,1,user2604
prod1857,2,user3937
prod2617,3,user2291
prod2085,2,user3358
prod1273,1,user4847
prod1867,3,user0865
prod2695,4,user0560
prod3238,4,user3973
prod3870,1,user0445
prod1944,3,user2388
prod2063,3,user0348
prod3340,3,user4657
prod4400,2,user2585
prod3370,1,user1319
prod3808,2,user3137
prod2540,4,user1845
prod1160,1,user1288
prod2627,4,user3207
prod0320,4,user4431
prod3102,1,user1075
prod0924,1,user1159
prod3517,2,user2583
prod0881,4,user0063
prod2410,4,user0539
prod3583,3,user3499
prod4966,4,user3422
prod1975,3,user3150
prod4048,2,user1425
prod4931,4,user0370
prod1935,3,user0557
prod4574,4,user3528
prod2150,2,user3928
prod0595,2,user0165
prod2836,4,user1831
prod4554,2,user0106
prod0572,3,user2948
prod2919,2,user4909
prod0673,4,user4221
prod4073,4,user2798
prod0438,4,user0023
prod1738,4,user1816
prod4565,2,user3656
prod1019,1,user2082
prod4902,4,user2808
prod1905,1,user3672
prod2691,4,user4131
prod3555,4,user0529
prod1827,4,user4492
prod1311,3,user0490
prod1154,4,user1572
prod2039,3,user0841
prod1246,2,user1137
prod3179,4,user1488
prod4818,2,user0682
prod0664,4,user0645
prod4533,2,user3668
prod2969,4,user4446
prod4267,2,user2563
prod0160,2,user4952
prod1343,1,user0195
prod1981,2,user2492
prod2894,1,user4713
prod2757,4,user3343
prod2171,4,user0613
prod3621,1,user3067
prod0343,2,user4306
prod1122,2,user0177
prod1821,3,user0111
prod1130,1,user2374
prod0154,2,user1084
prod1255,3,user1519
prod0378,1,user0987
prod1104,3,user2298
prod1090,1,user3229
prod1984,1,user2518
prod1734,1,user0750
prod2840,4,user3125
prod1686,2,user2175
prod0926,3,user2894
prod1583,4,user0929
prod0330,3,user0660
prod2121,3,user0648
prod4432,3,user3705
prod1397,2,user4811
prod3683,1,user1898
prod3098,2,user2366
prod4180,2,user4807
prod4171,4,user2120
prod1595,3,user2287
prod4822,3,user0235
prod4894,3,user2293
prod1369,2,user2913
prod1657,3,user0032
prod2077,2,user4552
prod1428,3,user2467
prod3475,3,user2252
prod1964,1,user4378
prod1474,3,user3328
prod2591,2,user1015
prod1263,3,user2296
prod2068,1,user2991
prod4063,3,user1208
prod1171,4,user4366
prod2482,2,user4126
prod2580,2,user2081
prod3173,4,user0114
prod4854,4,user2345
prod3657,2,user1933
prod4848,3,user3206
prod1650,1,user3052
prod1748,1,user4218
prod1135,3,user1058
prod0285,1,user1531
prod0638,2,user1954
prod4503,1,user3546
prod3344,2,user0704
prod2131,1,user1878
prod3024,1,user3664
prod3606,1,user0543
prod0795,1,user3148
prod3735,1,user1278
prod2159,1,user4868
prod2026,4,user1876
prod4584,1,user4475
prod4358,2,user2026
prod4335,2,user4995
prod4583,4,user1490
prod2382,2,user4854
prod0888,1,user4463
prod2736,1,user2136
prod2878,2,user2031
prod0321,1,user3858
prod4910,4,user2098
prod1948,2,user1558
prod3023,3,user4270
prod3768,3,user4431
prod2826,3,user2248
prod2385,2,user1954
prod0819,1,user3556
prod1357,1,user4371
prod4388,1,user1853
prod0839,3,user1981
prod1238,2,user4278
prod4959,3,user4696
prod2153,4,user0261
prod1041,2,user2453
prod2509,1,user1424
prod0268,1,user2639
prod3269,1,user0860
prod0583,2,user3643
prod4331,1,user2845
prod0079,4,user0205
prod1006,4,user1382
prod1265,1,user0425
prod4946,2,user3726
prod1394,2,user3979
prod3608,2,user3581
prod2268,2,user2316
prod3146,2,user3930
prod0175,3,user0838
prod3242,2,user2317
prod1307,1,user2754
prod4639,3,user2996
prod2100,3,user0925
prod2947,2,user0713
prod1083,4,user2470
prod3894,2,user4455
prod1235,2,user2167
prod4146,4,user2612
prod3410,2,user3738
prod1307,2,user4636
prod3542,2,user0985
prod0794,2,user0781
prod4010,2,user0404
prod2115,1,user2937
prod0122,3,user3664
prod2280,4,user0117
prod0359,1,user1956
prod3765,1,user3907
prod1243,2,user0753
prod4016,3,user2386
prod0999,3,user3000
prod2120,3,user1912
prod3331,4,user0641
prod1449,2,user1278
prod3913,3,user1888
prod4667,3,user0168
prod2776,1,user0150
prod1994,2,user1304
prod0414,2,user3668
prod2391,3,user3240
prod3860,1,user3205
prod0035,1,user0707
prod2951,1,user3789
prod4297,3,user4986
prod1169,3,user1381
prod2897,1,user1209
prod4275,2,user0750
prod3230,3,user2264
prod0331,1,user2656
prod4467,4,user0389
prod1663,1,user4308
prod1610,4,user4090
prod0331,4,user3281
prod3621,4,user3590
prod4018,1,user3927
prod3343,2,user1095
prod4191,1,user2245
prod1115,3,user4513
prod0508,2,user0517
prod1475,3,user1684
prod0452,2,user4342
prod1680,1,user1016
prod2464,3,user3018
prod1526,2,user3342
prod2648,4,user3408
prod1744,1,user0956
prod2824,3,user0710
prod3041,3,user3862
prod3348,1,user2496
prod4308,2,user3505
prod0468,3,user3699
prod2625,3,user4503
prod1395,1,user4896
prod2449,3,user4403
prod0697,3,user2512
prod1278,3,user4050
prod0139,1,user2116
prod3324,3,user3870
prod0197,1,user1424
prod3245,3,user4753
prod1187,1,user1617
prod0227,2,user4585
prod1076,1,user0170
prod3708,3,user0120
prod0967,3,user3507
prod4271,4,user4741
prod3344,1,user2998
prod2761,1,user4388
prod2356,4,user2321
prod2697,1,user2667
prod1189,4,user0600
prod3186,2,user4894
prod1608,3,user4913
prod3823,4,user1930
prod3082,1,user3682
prod4401,1,user4986
prod1462,4,user2069
prod2895,4,user1176
prod1904,3,user2462
prod3904,3,user2668
prod4415,1,user3573
prod2190,2,user1837
prod0262,3,user2612
prod4515,2,user0829
prod2769,2,user3005
prod2306,1,user4830
prod3824,4,user0419
prod3275,2,user3099
prod3014,2,user3451
prod2485,2,user4629
prod2346,1,user4737
prod3888,2,user2167
prod4830,2,user1337
prod1332,2,user1434
prod0942,1,user0090
prod0987,4,user1015
prod4747,1,user2057
prod0613,3,user3544
prod4922,3,user1822
prod1490,3,user4634
prod0776,1,user4646
prod3291,3,user2831
prod2113,1,user3873
prod4383,4,user4307
prod1451,2,user0580
prod2822,3,user1597
prod4833,1,user3373
prod3065,3,user2861
prod1071,3,user4701
prod0053,1,user0448
prod4430,3,user2407
prod4214,1,user4199
prod1440,1,user3137
prod0513,2,user0198
prod2175,3,user2418
prod0075,3,user0678
prod4222,3,user0807
prod1110,4,user1089
prod4764,2,user3986
prod1686,1,user0361
prod4503,2,user1953
prod4966,2,user4350
prod0466,4,user3709
prod3907,2,user0523
prod2220,2,user3033
prod2037,3,user4718
prod3122,3,user1107
prod1454,1,user4910
prod0509,4,user0113
prod1849,2,user4039
prod2076,3,user2830
prod1768,1,user1212
prod0121,1,user4047
prod2685,1,user0981
prod2283,4,user2913
prod0787,2,user2020
prod3950,2,user3546
prod2615,3,user0189
prod2478,2,user3725
prod1791,1,user0670
prod4601,1,user2285
prod0229,2,user1315
prod1675,4,user3306
prod1219,3,user4877
prod1987,1,user2349
prod3120,4,user4226
prod1755,2,user2000
prod1985,1,user0350
prod0856,3,user3958
prod1792,2,user3139
prod1954,1,user1390
prod4158,2,user4789
prod3311,3,user1066
prod3448,4,user0809
prod0365,3,user2637
prod2053,1,user0347
prod0922,2,user1624
prod3780,2,user3530
prod2854,1,user3270
prod0583,2,user1625
prod4243,3,user3930
prod4632,3,user1791
prod0884,2,user0916
prod3788,2,user0138
prod4920,4,user1299
prod2875,4,user0041
prod0196,3,user0770
prod4195,1,user4039
prod4435,3,user1600
prod0188,4,user1602
prod2863,1,user3339
prod0249,3,user2830
prod2139,3,user0229
prod4049,1,user1757
prod4871,2,user0731
prod1302,2,user1991
prod4785,3,user4661
prod0848,2,user4046
prod2098,1,user4261
prod0035,4,user2234
prod1108,4,user2550
prod2866,4,user0767
prod2456,4,user1644
prod0812,1,user0816
prod3523,1,user0768
prod1822,4,user1110
prod3959,1,user2048
prod1700,4,user3674
prod2968,4,user3051
prod3385,3,user4170
prod4055,1,user0681
prod2217,2,user2285
prod0312,1,user0029
prod0831,1,user0291
prod2543,1,user1565
prod1800,2,user2022
prod4789,4,user2966
prod2010,2,user3214
prod3833,4,user1099
prod2122,1,user3742
prod1858,3,user4914
prod2943,3,user1093
prod1266,1,user1422
prod1997,4,user1957
prod4743,3,user1428
prod4168,3,user3252
prod0949,1,user4935
prod1957,4,user3726
prod3124,1,user4603
prod2125,4,user3226
prod0282,4,user3758
prod4660,3,user1096
prod4011,2,user2243
prod4512,2,user3701
prod3191,4,user0922
prod4724,1,user4852
prod1963,4,user2565
prod1020,1,user0890
prod3114,2,user3052
prod2954,3,user1536
prod3864,4,user2998
prod3885,3,user2432
prod3860,1,user2605
prod0169,2,user0112
prod4285,1,user0517
prod3626,3,user0737
prod2665,4,user2658
prod2616,4,user4353
prod3317,1,user3096
prod3380,1,user2913
prod4281,2,user2728
prod2026,3,user0086
prod3284,1,user0258
prod2013,3,user4312
prod1200,3,user4460
prod1049,1,user1525
prod0562,4,user4019
prod0120,4,user4675
prod2099,3,user3044
prod4089,4,user0429
prod4042,4,user1418
prod2049,4,user2708
prod4425,3,user0404
prod4512,4,user4286
prod3706,2,user0230
prod1324,2,user2880
prod0655,4,user4506
prod1895,1,user3891
prod0939,3,user3865
prod3155,3,user1420
prod1285,3,user0981
prod1374,3,user0120
prod3929,3,user4833
prod3629,2,user2571
prod0262,1,user3689
prod4219,4,user2635
prod3083,2,user2617
prod2030,4,user3735
prod1323,4,user1474
prod0300,1,user2219
prod3360,3,user3897
prod4214,4,user3395
prod4393,1,user4458
prod1551,4,user0104
prod4283,2,user2355
prod2023,1,user2747
prod1726,2,user0346
prod2746,2,user0870
prod2828,4,user2716
prod1288,2,user3440
prod1901,3,user0575
prod2770,3,user3802
prod4218,2,user1148
prod1636,1,user2672
prod1809,1,user4433
prod0695,3,user0258
prod2455,1,user3555
prod1691,3,user2328
prod0221,4,user1816
prod2919,4,user0514
prod0932,3,user4004
prod1752,3,user1248
prod2842,1,user0210
prod4947,4,user0842
prod2148,1,user3382
