product_id,user_id
prd0354,user0075
prd0492,user0023
prd0360,user0709
prd0715,user0464
prd0590,user0684
prd0767,user0610
prd0304,user0939
prd0425,user0961
prd0155,user0007
prd0157,user0208
prd0900,user0735
prd0098,user0239
prd0349,user0643
prd0707,user0048
prd0203,user0446
prd0078,user0371
prd0425,user0170
prd0617,user0897
prd0543,user0216
prd0267,user0338
prd0073,user0495
prd0577,user0149
prd0206,user0912
prd0506,user0070
prd0586,user0937
prd0147,user0569
prd0857,user0248
prd0956,user0839
prd0716,user0578
prd0188,user0580
prd0932,user0276
prd0687,user0172
prd0104,user0607
prd0748,user0961
prd0668,user0889
prd0419,user0950
prd0703,user0862
prd0513,user0790
prd0566,user0074
prd0497,user0498
prd0065,user0650
prd0440,user0497
prd0900,user0028
prd0436,user0280
prd0911,user0348
prd0824,user0759
prd0053,user0831
prd0970,user0373
prd0439,user0848
prd0865,user0429
prd0429,user0747
prd0524,user0386
prd0813,user0818
prd0875,user0110
prd0432,user0234
prd0021,user0425
prd0157,user0885
prd0109,user0075
prd0038,user0573
prd0249,user0685
prd0554,user0815
prd0922,user0714
prd0948,user0943
prd0186,user0037
prd0320,user0817
prd0192,user0048
prd0885,user0060
prd0087,user0640
prd0890,user0397
prd0293,user0992
prd0273,user0612
prd0925,user0471
prd0370,user0872
prd0280,user0531
prd0301,user0386
prd0743,user0023
prd0873,user0521
prd0156,user0497
prd0480,user0801
prd0080,user0026
prd0763,user0343
prd0211,user0486
prd0273,user0186
prd0086,user0060
prd0630,user0379
prd0120,user0120
prd0499,user0007
prd0858,user0048
prd0466,user0369
prd0095,user0138
prd0610,user0572
prd0773,user0282
prd0600,user0785
prd0423,user0836
prd0748,user0034
prd0594,user0664
prd0745,user0054
prd0500,user0486
prd0661,user0102
prd0091,user0456
prd0568,user0489
prd0298,user0719
prd0212,user0609
prd0539,user0404
prd0054,user0180
prd0650,user0032
prd0122,user0178
prd0964,user0938
prd0670,user0838
prd0444,user0788
prd0954,user0298
prd0376,user0670
prd0698,user0768
prd0440,user0243
prd0288,user0255
prd0313,user0374
prd0812,user0213
prd0241,user0140
prd0232,user0023
prd0810,user0283
prd0062,user0196
prd0238,user0034
prd0990,user0161
prd0386,user0989
prd0148,user0764
prd0128,user0643
prd0413,user0007
prd0826,user0232
prd0376,user0391
prd0812,user0374
prd0844,user0144
prd0048,user0156
prd0762,user0793
prd0093,user0686
prd0069,user0092
prd0368,user0746
prd0451,user0909
prd0142,user0047
prd0544,user0642
prd0133,user0252
prd0116,user0932
prd0458,user0753
prd0085,user0303
prd0033,user0192
prd0722,user0453
prd0971,user0936
prd0438,user0614
prd0217,user0598
prd0352,user0324
prd0034,user0459
prd0988,user0804
prd0716,user0387
prd0332,user0994
prd0728,user0288
prd0465,user0991
prd0176,user0262
prd0580,user0787
prd0475,user0728
prd0095,user0016
prd0557,user0369
prd0919,user0993
prd0977,user0837
prd0410,user0556
prd0492,user0486
prd0083,user0218
prd0440,user0819
prd0479,user0227
prd0599,user0077
prd0934,user0959
prd0704,user0195
prd0255,user0139
prd0419,user0699
prd0164,user0457
prd0962,user0782
