user_id,product_id
user590,prd591
user591,prd592
user592,prd593
user593,prd594
user594,prd595
user595,prd596
user596,prd597
user597,prd598
user598,prd599
user599,prd600
user600,prd601
user601,prd602
user602,prd603
user603,prd604
user604,prd605
user605,prd606
user606,prd607
user607,prd608
user608,prd609
user609,prd610
user610,prd611
user611,prd612
user612,prd613
user613,prd614
user614,prd615
user615,prd616
user616,prd617
user617,prd618
user618,prd619
user619,prd620
user620,prd621
user621,prd622
user622,prd623
user623,prd624
user624,prd625
user625,prd626
user626,prd627
user627,prd628
user628,prd629
user629,prd630
user630,prd631
user631,prd632
user632,prd633
user633,prd634
user634,prd635
user635,prd636
user636,prd637
user637,prd638
user638,prd639
user639,prd640
user640,prd641
user641,prd642
user642,prd643
user643,prd644
user644,prd645
user645,prd646
user646,prd647
user647,prd648
user648,prd649
user649,prd650
user650,prd651
user651,prd652
user652,prd653
user653,prd654
user654,prd655
user655,prd656
user656,prd657
user657,prd658
user658,prd659
user659,prd660
user660,prd661
user661,prd662
user662,prd663
user663,prd664
user664,prd665
user665,prd666
user666,prd667
user667,prd668
user668,prd669
user669,prd670
user670,prd671
user671,prd672
user672,prd673
user673,prd674
user674,prd675
user675,prd676
user676,prd677
user677,prd678
user678,prd679
user679,prd680
user680,prd681
user681,prd682
user682,prd683
user683,prd684
user684,prd685
user685,prd686
user686,prd687
user687,prd688
user688,prd689
user689,prd690
user690,prd691
user691,prd692
user692,prd693
user693,prd694
user694,prd695
user695,prd696
user696,prd697
user697,prd698
user698,prd699
user699,prd700
user700,prd701
user701,prd702
user702,prd703
user703,prd704
user704,prd705
user705,prd706
user706,prd707
user707,prd708
user708,prd709
user709,prd710
user710,prd711
user711,prd712
user712,prd713
user713,prd714
user714,prd715
user715,prd716
user716,prd717
user717,prd718
user718,prd719
user719,prd720
user720,prd721
user721,prd722
user722,prd723
user723,prd724
user724,prd725
user725,prd726
user726,prd727
user727,prd728
user728,prd729
user729,prd730
user730,prd731
user731,prd732
user732,prd733
user733,prd734
user734,prd735
user735,prd736
user736,prd737
user737,prd738
user738,prd739
user739,prd740
user740,prd741
user741,prd742
user742,prd743
user743,prd744
user744,prd745
user745,prd746
user746,prd747
user747,prd748
user748,prd749
user749,prd750
user750,prd751
user751,prd752
user752,prd753
user753,prd754
user754,prd755
user755,prd756
user756,prd757
user757,prd758
user758,prd759
user759,prd760
user760,prd761
user761,prd762
user762,prd763
user763,prd764
user764,prd765
user765,prd766
user766,prd767
user767,prd768
user768,prd769
user769,prd770
user770,prd771
user771,prd772
user772,prd773
user773,prd774
user774,prd775
user775,prd776
user776,prd777
user777,prd778
user778,prd779
user779,prd780
user780,prd781
user781,prd782
user782,prd783
user783,prd784
user784,prd785
user785,prd786
user786,prd787
user787,prd788
user788,prd789
user789,prd790
user790,prd791
user791,prd792
user792,prd793
user793,prd794
user794,prd795
user795,prd796
user796,prd797
user797,prd798
user798,prd799
user799,prd800
user800,prd801
user801,prd802
user802,prd803
user803,prd804
user804,prd805
user805,prd806
user806,prd807
user807,prd808
user808,prd809
user809,prd810
user810,prd811
user811,prd812
user812,prd813
user813,prd814
user814,prd815
user815,prd816
user816,prd817
user817,prd818
user818,prd819
user819,prd820
user820,prd821
user821,prd822
user822,prd823
user823,prd824
user824,prd825
user825,prd826
user826,prd827
user827,prd828
user828,prd829
user829,prd830
user830,prd831
user831,prd832
user832,prd833
user833,prd834
user834,prd835
user835,prd836
user836,prd837
user837,prd838
user838,prd839
user839,prd840
user840,prd841
user841,prd842
user842,prd843
user843,prd844
user844,prd845
user845,prd846
user846,prd847
user847,prd848
user848,prd849
user849,prd850
user850,prd851
user851,prd852
user852,prd853
user853,prd854
user854,prd855
user855,prd856
user856,prd857
user857,prd858
user858,prd859
user859,prd860
user860,prd861
user861,prd862
user862,prd863
user863,prd864
user864,prd865
user865,prd866
user866,prd867
user867,prd868
user868,prd869
user869,prd870
user870,prd871
user871,prd872
user872,prd873
user873,prd874
user874,prd875
user875,prd876
user876,prd877
user877,prd878
user878,prd879
user879,prd880
user880,prd881
user881,prd882
user882,prd883
user883,prd884
user884,prd885
user885,prd886
user886,prd887
user887,prd888
user888,prd889
user889,prd890
user890,prd891
user891,prd892
user892,prd893
user893,prd894
user894,prd895
user895,prd896
user896,prd897
user897,prd898
user898,prd899
user899,prd900
user900,prd901
user901,prd902
user902,prd903
user903,prd904
user904,prd905
user905,prd906
user906,prd907
user907,prd908
user908,prd909
user909,prd910
user910,prd911
user911,prd912
user912,prd913
user913,prd914
user914,prd915
user915,prd916
user916,prd917
user917,prd918
user918,prd919
user919,prd920
user920,prd921
user921,prd922
user922,prd923
user923,prd924
user924,prd925
user925,prd926
user926,prd927
user927,prd928
user928,prd929
user929,prd930
user930,prd931
user931,prd932
user932,prd933
user933,prd934
user934,prd935
user935,prd936
user936,prd937
user937,prd938
user938,prd939
user939,prd940
user940,prd941
user941,prd942
user942,prd943
user943,prd944
user944,prd945
user945,prd946
user946,prd947
user947,prd948
user948,prd949
user949,prd950
user950,prd951
user951,prd952
user952,prd953
user953,prd954
user954,prd955
user955,prd956
user956,prd957
user957,prd958
user958,prd959
user959,prd960
user960,prd961
user961,prd962
user962,prd963
user963,prd964
user964,prd965
user965,prd966
user966,prd967
user967,prd968
user968,prd969
user969,prd970
user970,prd971
user971,prd972
user972,prd973
user973,prd974
user974,prd975
user975,prd976
user976,prd977
user977,prd978
user978,prd979
user979,prd980
user980,prd981
user981,prd982
user982,prd983
user983,prd984
user984,prd985
user985,prd986
user986,prd987
user987,prd988
user988,prd989
user989,prd990
user990,prd991
user991,prd992
