product_id,user_id
prd0208,user0003
prd0238,user0788
prd0562,user0325
prd0370,user0144
prd0853,user0795
prd0790,user0521
prd0242,user0376
prd0702,user0601
prd0690,user0049
prd0081,user0618
prd0459,user0751
prd0393,user0876
prd0325,user0020
prd0539,user0011
prd0253,user0541
prd0079,user0478
prd0924,user0873
prd0666,user0698
prd0854,user0847
prd0990,user0943
prd0554,user0469
prd0166,user0626
prd0821,user0206
prd0066,user0962
prd0161,user0997
prd0004,user0657
prd0400,user0330
prd0209,user0598
prd0945,user0537
prd0517,user0248
prd0167,user0721
prd0850,user0414
prd0241,user0715
prd0216,user0579
prd0445,user0974
prd0516,user0042
prd0197,user0380
prd0065,user0972
prd0143,user0771
prd0723,user0990
prd0632,user0887
prd0966,user0134
prd0669,user0585
prd0582,user0290
prd0006,user0487
prd0102,user0264
prd0584,user0810
prd0672,user0722
prd0784,user0067
prd0333,user0845
prd0066,user1000
prd0145,user0345
prd0336,user0707
prd0065,user0525
prd0614,user0901
prd0807,user0630
prd0853,user0464
prd0173,user0882
prd0889,user0121
prd0477,user0430
prd0452,user0440
prd0208,user0620
prd0592,user0106
prd0895,user0259
prd0382,user0567
prd0750,user0103
prd0838,user0226
prd0145,user0660
prd0002,user0952
prd0835,user0025
prd0363,user0827
prd0246,user0004
prd0817,user0139
prd0763,user0951
prd0399,user0782
prd0768,user0106
prd0238,user0950
prd0589,user0108
prd0429,user0522
prd0336,user0821
prd0869,user0743
prd0499,user0266
prd0293,user0110
prd0073,user0143
prd0266,user0755
prd0173,user0658
prd0606,user0676
prd0906,user0963
prd0863,user0109
prd0255,user0475
prd0844,user0511
prd0439,user0510
prd0520,user0211
prd0301,user0435
prd0003,user0882
prd0219,user0454
prd0016,user0033
prd0733,user0228
prd0772,user0183
prd0642,user0316
prd0752,user0981
prd0272,user0361
prd0531,user0383
prd0813,user0116
prd0418,user0743
prd0367,user0846
prd0755,user0950
prd0195,user0301
prd0881,user0716
prd0442,user0100
prd0693,user0301
prd0515,user0529
prd0402,user0228
prd0072,user0666
prd0315,user0799
prd0937,user0435
prd0164,user0534
prd0984,user0373
prd0100,user0761
prd0541,user0369
prd0122,user0709
prd0242,user0290
prd0121,user0373
prd0448,user0443
prd0043,user0981
prd0218,user0987
prd0204,user0970
prd0398,user0020
prd0118,user0190
prd0309,user0417
prd0282,user0025
prd0002,user0044
prd0481,user0129
prd0618,user0870
prd0111,user0086
prd0865,user0580
prd0942,user0029
prd0602,user0184
prd0777,user0002
prd0312,user0588
prd0597,user0297
prd0002,user0855
prd0103,user0198
prd0579,user0847
prd0982,user0588
prd0137,user0130
prd0994,user0199
prd0452,user0576
prd0886,user0434
prd0398,user0349
prd0242,user0066
prd0655,user0934
prd0263,user0080
prd0199,user0773
prd0887,user0709
prd0258,user0160
prd0468,user0910
prd0698,user0244
prd0717,user0011
prd0378,user0453
prd0466,user0009
prd0120,user0921
prd0456,user0615
prd0256,user0344
prd0749,user0642
prd0234,user0934
prd0885,user0001
prd0796,user0158
prd0360,user0143
prd0563,user0911
prd0666,user0887
prd0296,user0429
prd0091,user0596
prd0185,user0112
prd0623,user0870
prd0862,user0934
prd0110,user0988
prd0050,user0769
prd0031,user0265
prd0767,user0670
prd0695,user0817
prd0976,user0939
prd0535,user0310
prd0215,user0779
prd0797,user0725
prd0448,user0282
prd0277,user0965
prd0719,user0862
prd0266,user0329
prd0657,user0054
prd0395,user0581
prd0455,user0765
prd0545,user0867
prd0021,user0858
prd0436,user0596
prd0238,user0342
prd0840,user0215
prd0674,user0300
prd0542,user0419
prd0925,user0504
prd0995,user0512
prd0167,user0205
prd0707,user0567
prd0094,user0703
prd0843,user0486
prd0497,user0890
prd0495,user0744
prd0459,user0738
prd0995,user0888
prd0335,user0035
prd0955,user0968
prd0070,user0171
prd0966,user0369
prd0725,user0299
prd0905,user0400
prd0739,user0408
prd0400,user0384
prd0169,user0825
prd0278,user0787
prd0026,user0155
prd0851,user0737
prd0895,user0530
prd0783,user0907
prd0622,user0308
prd0107,user0177
prd0331,user0037
prd0439,user0455
prd0303,user0462
prd0356,user0460
prd0863,user0167
prd0602,user0593
prd0483,user0305
prd0026,user0645
prd0177,user0116
prd0688,user0746
prd0448,user0673
prd0322,user0917
prd0225,user0008
prd0825,user0205
prd0875,user0187
prd0905,user0285
prd0855,user0832
prd0073,user0759
prd0953,user0015
prd0355,user0951
prd0381,user0707
prd0388,user0436
prd0562,user0004
prd0017,user0077
prd0215,user0966
prd0219,user0231
prd0909,user0098
prd0334,user0556
prd0614,user0103
prd0210,user0768
prd0128,user0078
prd0592,user0901
prd0795,user0496
prd0087,user0887
prd0842,user0141
prd0932,user0218
prd0101,user0790
prd0424,user0178
prd0532,user0045
prd0568,user0906
prd0103,user0973
prd0864,user0387
prd0608,user0729
prd0098,user0538
prd0375,user0873
prd0369,user0436
prd0086,user0603
prd0607,user0507
prd0773,user0226
prd0305,user0076
prd0100,user0788
prd0693,user0508
prd0836,user0852
prd0731,user0570
prd0685,user0727
prd0159,user0945
prd0702,user0613
prd0471,user0643
prd0640,user0057
prd0096,user0016
prd0938,user0379
prd0432,user0823
prd0560,user0390
prd0822,user0922
prd0493,user0028
prd0524,user0661
prd0609,user0376
prd0979,user0598
prd0106,user0193
prd0452,user0581
prd0959,user0756
prd0256,user0867
prd0123,user0784
prd0719,user0005
prd0800,user0948
prd0553,user0500
prd0540,user0231
prd0705,user0093
prd0851,user0148
prd0442,user0738
prd0055,user0094
prd0318,user0273
prd0139,user0861
prd0907,user0689
prd0163,user0298
prd0567,user0288
prd0065,user0043
prd0486,user0072
prd0422,user0092
prd0029,user0249
prd0716,user0700
prd0330,user0750
prd0143,user0974
prd0122,user0473
prd0827,user0827
prd0545,user0154
prd0609,user0745
prd0594,user0539
prd0811,user0533
prd0972,user0483
prd0885,user0087
prd0231,user0208
prd0267,user0717
prd0340,user0760
prd0233,user0618
prd0651,user0845
prd0086,user0010
prd0343,user0731
prd0878,user0890
prd0007,user0210
prd0360,user0790
prd0346,user0040
prd0242,user0632
prd0901,user0681
prd0642,user0241
prd0008,user0041
prd0288,user0256
prd0052,user0196
prd0047,user0739
prd0447,user0452
prd0424,user0316
prd0436,user0597
prd0901,user0871
prd0781,user0102
prd0514,user0722
prd0194,user0772
prd0935,user0792
prd0829,user0468
prd0797,user0705
prd0546,user0142
prd0624,user0057
prd0614,user0346
prd0131,user0444
prd0876,user0971
prd0113,user0481
prd0449,user0638
prd0773,user0753
prd0309,user0853
prd0824,user0940
prd0824,user0740
prd0850,user0871
prd0725,user0819
prd0265,user0036
prd0821,user0134
prd0292,user0123
prd0572,user0123
prd0244,user0790
prd0826,user0186
prd0731,user0169
prd0517,user0450
prd0751,user0312
prd0154,user0543
prd0184,user0607
prd0144,user0026
prd0829,user0668
prd0537,user0444
prd0103,user0831
prd0802,user0984
prd0325,user0270
prd0182,user0905
prd0409,user0589
prd0052,user0270
prd0500,user0055
prd0131,user0249
prd0570,user0600
prd0627,user0438
prd0569,user0254
prd0189,user0567
prd0154,user0686
prd0254,user0694
prd0084,user0832
prd0561,user0975
prd0186,user0412
prd0479,user0106
prd0567,user0194
prd0138,user0386
prd0015,user0715
prd0184,user0412
prd0154,user0806
prd0518,user0747
prd0139,user0726
prd0061,user0736
prd0921,user0263
prd0344,user0016
prd0400,user0299
prd0957,user0362
prd0495,user0205
prd0296,user0812
prd0079,user0251
prd0531,user0750
prd0959,user0505
prd0894,user0711
prd0748,user0083
prd0681,user0798
prd0082,user0048
prd0851,user0098
prd0304,user0426
prd0235,user0003
prd0565,user0018
prd0110,user0524
prd0589,user0720
prd0578,user0786
prd0189,user0837
prd0313,user0550
prd0038,user0011
prd0814,user0158
prd0651,user0250
prd0372,user0306
prd0677,user0354
prd0982,user0181
prd0886,user0862
prd0580,user0733
prd0093,user0394
prd0166,user0143
prd0994,user0204
prd0697,user0634
prd0063,user0993
prd0980,user0728
prd0580,user0349
prd0862,user0121
prd0091,user0698
prd0595,user0203
prd0149,user0874
prd0727,user0903
prd0201,user0127
prd0754,user0965
prd0193,user0473
prd0634,user0639
prd0319,user0052
prd0356,user0612
prd0171,user0885
prd0487,user0931
prd0885,user0812
prd0467,user0065
prd0371,user0768
prd0133,user0266
prd0366,user0835
prd0800,user0289
prd0277,user0192
prd0321,user0410
prd0491,user0220
prd0622,user0299
prd0700,user0157
prd0789,user0214
prd0779,user0601
prd0815,user0571
prd0922,user0638
prd0382,user0606
prd0079,user0197
prd0982,user0705
prd0916,user0226
prd0836,user0489
prd0492,user0909
prd0870,user0936
prd0157,user0003
prd0176,user0089
prd0295,user0045
prd0159,user0751
prd0012,user0042
prd0375,user0141
prd0846,user0417
prd0552,user0726
prd0409,user0818
prd0698,user0760
prd0158,user0603
prd0538,user0461
prd0052,user0012
prd0357,user0632
prd0777,user0723
prd0266,user0654
prd0533,user0985
prd0897,user0367
prd0540,user0095
prd0625,user0423
prd0430,user0283
prd0139,user0495
prd0758,user0815
prd0482,user0010
prd0304,user0674
prd0437,user0404
prd0199,user0922
prd0103,user0644
prd0081,user0160
prd0956,user0934
prd0199,user0731
prd0900,user0911
prd0675,user0238
prd0750,user0381
prd0649,user0346
prd0639,user0829
prd0840,user0341
prd0477,user0018
prd0761,user0633
prd0580,user0739
prd0979,user0878
prd0556,user0157
prd0949,user0018
prd0536,user0023
prd0556,user0864
prd0833,user0202
prd0517,user0228
prd0764,user0127
prd0044,user0274
prd0667,user0949
prd0053,user0004
prd0719,user0499
prd0577,user0921
prd0284,user0705
prd0316,user0548
prd0590,user0172
prd0882,user0457
prd0504,user0213
prd0745,user0429
prd0034,user0253
prd0585,user0768
prd0094,user0425
prd0754,user0464
prd0143,user0845
prd0103,user0652
prd0206,user0598
prd0408,user0916
prd0155,user0057
prd0510,user0089
prd0629,user0908
prd0452,user0223
prd0460,user0490
prd0905,user0177
prd0042,user0861
prd0142,user0184
prd0806,user0566
prd0425,user0201
prd0734,user0484
prd0972,user0165
prd0094,user0596
prd0839,user0191
prd0458,user0224
prd0319,user0499
prd0766,user0308
prd0592,user0533
prd0508,user0495
prd0031,user0006
prd0605,user0286
prd0357,user0761
prd0602,user0572
prd0290,user0694
prd0697,user0128
prd0069,user0987
prd0078,user0819
prd0826,user0834
prd0566,user0672
prd0704,user0308
prd0378,user0975
prd0082,user0247
prd0835,user0026
prd0687,user0471
prd0663,user0260
prd0934,user0110
prd0052,user0405
prd0577,user0570
prd0618,user0218
prd0545,user0768
prd0290,user0026
prd0063,user0498
prd0192,user0381
prd0649,user0333
prd0832,user0715
prd0331,user0373
prd0424,user0924
prd0514,user0553
prd0943,user0931
prd0094,user0761
prd0420,user0809
prd0835,user0613
prd0390,user0835
prd0054,user0743
prd0465,user0143
prd0194,user0862
prd0489,user0283
prd0089,user0597
prd0791,user0399
prd0288,user0830
prd0969,user0438
prd0751,user0175
prd0344,user0501
prd0838,user0375
prd0830,user0461
prd0674,user0687
prd0766,user0552
prd0223,user0883
prd0208,user0694
prd0191,user0241
prd0209,user0702
prd0643,user0042
prd0895,user0913
prd0514,user0582
prd0219,user0211
prd0772,user0928
prd0903,user0888
prd0802,user0272
prd0349,user0973
prd0967,user0865
prd0460,user0739
prd0338,user0893
prd0647,user0636
prd0932,user0772
prd0863,user0249
prd0958,user0900
prd0971,user0596
prd0121,user0518
prd0428,user0134
prd0703,user0044
prd0585,user0146
prd0431,user0674
prd0915,user0623
prd0571,user0296
prd0027,user0019
prd0575,user0820
prd0901,user0725
prd0315,user0837
prd0712,user0491
prd0593,user0198
prd0740,user0603
prd0887,user0093
prd0463,user0399
prd0814,user0972
prd0311,user0505
prd0391,user0839
prd0588,user0309
prd0705,user0227
prd0763,user0658
prd0552,user0741
prd0002,user0936
prd0225,user0778
prd0748,user0488
prd0505,user0522
prd0223,user0744
prd0111,user0492
prd0243,user0814
prd0646,user0556
prd0262,user0010
prd0511,user0393
prd0173,user0242
prd0774,user0466
prd0845,user0771
prd0506,user0092
prd0526,user0786
prd0533,user0439
prd0987,user0020
prd0770,user0789
prd0969,user0174
prd0063,user0178
prd0069,user0991
prd0322,user0345
prd0043,user0451
prd0544,user0816
prd0179,user0894
prd0721,user0764
prd0703,user0082
prd0188,user0821
prd0426,user0650
prd0446,user0764
prd0210,user0615
prd0800,user0996
prd0537,user0851
prd0504,user0726
prd0471,user0203
prd0285,user0781
prd0626,user0255
prd0471,user0613
prd0660,user0371
prd0786,user0804
prd0005,user0146
prd0052,user0975
prd0112,user0490
prd0502,user0126
prd0995,user0434
prd0013,user0013
prd0245,user0367
prd0011,user0611
prd0153,user0565
prd0872,user0916
prd0722,user0446
prd0231,user0422
prd0737,user0864
prd0029,user0360
prd0462,user0312
prd0384,user0420
prd0851,user0733
prd0083,user0902
prd0534,user0739
prd0091,user0624
prd0932,user0977
prd0569,user0045
prd0705,user0048
prd0834,user0122
prd0741,user0487
prd0381,user0025
prd0474,user0774
prd0481,user0948
prd0018,user0930
prd0020,user0796
prd0121,user0328
prd0949,user0167
prd0053,user0220
prd0215,user0778
prd0291,user0303
prd0479,user0155
prd0447,user0229
prd0169,user0683
prd0109,user0453
prd0934,user0849
prd0469,user0988
prd0584,user0570
prd0033,user0202
prd0317,user0009
prd0854,user0622
prd0922,user0659
prd0199,user0311
prd0251,user0942
prd0989,user0778
prd0065,user0980
prd0048,user0601
prd0824,user0733
prd0875,user0953
prd0949,user0022
prd1000,user0119
prd0913,user0640
prd0311,user0824
prd0428,user0382
prd0505,user0277
prd0658,user0426
prd0717,user0055
prd0136,user0230
prd0388,user0621
prd0678,user0577
prd0660,user0462
prd0966,user0857
prd0191,user0079
prd0229,user0117
prd0591,user0116
prd0285,user0455
prd0510,user0093
prd0188,user0262
prd0491,user0611
prd0337,user0615
prd0516,user0242
prd0086,user0529
prd0925,user0455
prd0317,user0038
prd0242,user0263
prd0240,user0434
prd0895,user0602
prd0688,user0486
prd0770,user0482
prd0129,user0733
prd0299,user0797
prd0198,user0296
prd0238,user0385
prd0495,user0279
prd0495,user0075
prd0105,user0379
prd0926,user0978
prd0773,user0101
prd0114,user0771
prd0528,user0996
prd0521,user0095
prd0679,user0505
prd0177,user0328
prd0952,user0390
prd0189,user0342
prd0528,user0518
prd0705,user0039
prd0462,user0161
prd0811,user0842
prd0221,user0474
prd0483,user0753
prd0453,user0049
prd0819,user0621
prd0022,user0438
prd0804,user0307
prd0123,user0279
prd0252,user0648
prd0717,user0479
prd0066,user0129
prd0428,user0041
prd0614,user0632
prd0077,user0577
prd0010,user0950
prd0106,user0710
prd0139,user0301
prd0513,user0667
prd0763,user0117
prd0804,user0069
prd0379,user0235
prd0056,user0425
prd0095,user0645
prd0800,user0690
prd0463,user0163
prd0916,user0224
prd0591,user0890
prd0570,user0327
prd0710,user0473
prd0237,user0883
prd0412,user0160
prd0983,user0333
prd0195,user0470
prd0677,user0742
prd0499,user0025
prd0961,user0808
prd0372,user0122
prd0100,user0837
prd0946,user0349
prd0815,user0547
prd0917,user0637
prd0818,user0044
prd0384,user0235
prd0743,user0673
prd0188,user0073
prd0829,user0040
prd0513,user0357
prd0266,user0632
prd0967,user0346
prd0550,user0123
prd0374,user0901
prd0669,user0082
prd0058,user0850
prd0573,user0885
prd0874,user0563
prd0742,user0408
prd0835,user0491
prd0048,user0796
prd0182,user0592
prd0172,user0235
prd0997,user0528
prd0541,user0441
prd0114,user0836
prd0828,user0447
prd0562,user0078
prd0080,user0994
prd0223,user0605
prd0860,user0909
prd0131,user0039
prd0835,user0293
prd0552,user0010
prd0861,user0322
prd0772,user0712
prd0000,user0405
prd0036,user0635
prd0626,user0849
prd0825,user0137
prd0424,user0731
prd0773,user0935
prd0305,user0437
prd0808,user0927
prd0766,user0102
prd0782,user0258
prd0207,user0442
prd0467,user0010
prd0953,user0459
prd0626,user0033
prd0133,user0718
prd0145,user0755
prd0370,user0909
prd0075,user0243
prd0254,user0628
prd0033,user0841
prd0626,user0366
prd0859,user0847
prd0762,user0232
prd0188,user0567
prd0689,user0715
prd0598,user0990
prd0423,user0460
prd0077,user0528
prd0188,user0407
prd0492,user0079
prd0369,user0997
prd0135,user0761
prd0598,user0010
prd0832,user0544
prd0873,user0016
prd0557,user0401
prd0427,user0453
prd0295,user0769
prd0548,user0770
prd0111,user0073
prd0948,user0945
prd0559,user0021
prd0344,user0257
prd0254,user0918
prd0916,user0065
prd0631,user0033
prd0599,user0285
prd0899,user0983
prd0772,user0776
prd0302,user0776
prd0578,user0177
prd0351,user0998
prd0492,user0859
prd0200,user0744
prd0583,user0927
prd0376,user0729
prd0983,user0965
prd0181,user0057
prd0604,user0882
prd0987,user0847
prd0365,user0481
prd0814,user0764
prd0249,user0695
prd0453,user0139
prd0774,user0414
prd0976,user0246
prd0402,user0276
prd0311,user0092
prd0621,user0159
prd0329,user0395
prd0998,user0475
prd0010,user0491
prd0831,user0049
prd0504,user0118
prd0953,user0822
prd0872,user0050
prd0904,user0384
prd0527,user0100
prd0465,user0156
prd0233,user0994
prd0055,user0767
prd0763,user0645
prd0514,user0846
prd0751,user0753
prd0839,user0298
prd0780,user0265
prd0865,user0160
prd0956,user0748
prd0327,user0345
prd0419,user0810
prd0054,user0907
prd0547,user0491
prd0074,user0324
prd0399,user0775
prd0680,user0270
prd0954,user0854
prd0988,user0104
prd0738,user0945
prd0688,user0780
prd0256,user0233
prd0657,user0675
prd0105,user0893
prd0227,user0329
prd0959,user0738
prd0468,user0500
prd0303,user0833
prd0004,user0134
prd0859,user0360
prd0497,user0938
prd0498,user0071
prd0996,user0863
prd0257,user0978
prd0802,user0368
prd0868,user0334
prd0738,user0993
prd0295,user0823
prd0355,user0728
prd0751,user0809
prd0714,user0450
prd0422,user0023
prd0525,user0160
prd0178,user0641
prd0052,user0911
prd0012,user0492
prd0213,user0008
prd0890,user0072
prd0812,user0209
prd0178,user0387
prd0725,user0446
prd0880,user0337
prd0482,user0247
prd0180,user0030
prd0609,user0573
prd0838,user0970
prd0211,user0538
prd0475,user0369
prd0141,user0466
prd0113,user0685
prd0709,user0030
prd0654,user0388
prd0815,user0593
prd0566,user0154
prd0897,user0669
prd0280,user0338
prd0072,user0561
prd0183,user0211
prd0666,user0449
prd0610,user0297
prd0159,user0087
prd0653,user0170
prd0976,user0617
prd0796,user0935
prd0794,user0436
prd0866,user0345
prd0912,user0499
prd0599,user0026
prd0745,user0247
prd0376,user0581
prd0316,user0141
prd0735,user0695
prd0339,user0697
prd0817,user0029
prd0940,user0883
prd0150,user0633
prd0539,user0943
prd0002,user0421
prd0756,user0421
prd0873,user0305
prd0523,user0723
prd0822,user0045
prd0036,user0849
prd0228,user0049
prd0224,user0773
