product_id,description,product_type,quantity_available
pid543,basketball,sporting goods,124
pid544,basketball,sporting goods,373
pid545,water bottle,sporting goods,190
pid546,basketball,sporting goods,91
pid547,shoes,clothing,289
pid548,water bottle,sporting goods,23
pid549,basketball,sporting goods,72
pid550,shoes,clothing,56
pid551,shoes,clothing,323
pid552,water bottle,sporting goods,482
pid553,shoes,clothing,26
pid554,basketball,sporting goods,497
pid555,water bottle,sporting goods,115
pid556,water bottle,sporting goods,152
pid557,shoes,clothing,367
pid558,basketball,sporting goods,59
pid559,basketball,sporting goods,51
pid560,shoes,clothing,440
pid561,water bottle,sporting goods,223
pid562,basketball,sporting goods,138
pid563,water bottle,sporting goods,173
pid564,water bottle,sporting goods,277
pid565,water bottle,sporting goods,19
pid566,basketball,sporting goods,52
pid567,basketball,sporting goods,220
pid568,water bottle,sporting goods,24
pid569,basketball,sporting goods,55
pid570,water bottle,sporting goods,138
pid571,water bottle,sporting goods,498
pid572,basketball,sporting goods,267
pid573,shoes,clothing,274
pid574,basketball,sporting goods,216
pid575,water bottle,sporting goods,333
pid576,basketball,sporting goods,139
pid577,basketball,sporting goods,417
pid578,basketball,sporting goods,436
pid579,water bottle,sporting goods,340
pid580,basketball,sporting goods,452
pid581,basketball,sporting goods,460
pid582,water bottle,sporting goods,156
pid583,shoes,clothing,36
pid584,basketball,sporting goods,268
pid585,shoes,clothing,334
pid586,shoes,clothing,458
pid587,water bottle,sporting goods,99
pid588,basketball,sporting goods,444
pid589,shoes,clothing,44
pid590,water bottle,sporting goods,497
pid591,basketball,sporting goods,344
pid592,basketball,sporting goods,278
pid593,water bottle,sporting goods,303
pid594,water bottle,sporting goods,128
pid595,basketball,sporting goods,488
pid596,basketball,sporting goods,382
pid597,shoes,clothing,331
pid598,water bottle,sporting goods,411
pid599,basketball,sporting goods,288
pid600,basketball,sporting goods,480
pid601,shoes,clothing,495
pid602,water bottle,sporting goods,473
pid603,basketball,sporting goods,325
pid604,water bottle,sporting goods,299
pid605,basketball,sporting goods,437
pid606,shoes,clothing,312
pid607,shoes,clothing,247
pid608,water bottle,sporting goods,310
pid609,basketball,sporting goods,194
pid610,water bottle,sporting goods,254
pid611,water bottle,sporting goods,146
pid612,water bottle,sporting goods,481
pid613,shoes,clothing,292
pid614,water bottle,sporting goods,190
pid615,basketball,sporting goods,167
pid616,shoes,clothing,314
pid617,basketball,sporting goods,389
pid618,water bottle,sporting goods,380
pid619,shoes,clothing,136
pid620,shoes,clothing,398
pid621,water bottle,sporting goods,62
pid622,shoes,clothing,215
pid623,basketball,sporting goods,482
pid624,shoes,clothing,236
pid625,water bottle,sporting goods,449
pid626,shoes,clothing,381
pid627,water bottle,sporting goods,322
pid628,basketball,sporting goods,460
pid629,water bottle,sporting goods,221
pid630,basketball,sporting goods,92
pid631,water bottle,sporting goods,403
pid632,shoes,clothing,312
pid633,water bottle,sporting goods,359
pid634,shoes,clothing,332
pid635,basketball,sporting goods,236
pid636,water bottle,sporting goods,38
pid637,basketball,sporting goods,444
pid638,shoes,clothing,471
pid639,basketball,sporting goods,164
pid640,water bottle,sporting goods,117
pid641,basketball,sporting goods,110
pid642,shoes,clothing,352
pid643,water bottle,sporting goods,183
pid644,water bottle,sporting goods,298
pid645,basketball,sporting goods,266
pid646,water bottle,sporting goods,184
pid647,shoes,clothing,237
pid648,shoes,clothing,10
pid649,shoes,clothing,98
pid650,shoes,clothing,479
pid651,water bottle,sporting goods,446
pid652,basketball,sporting goods,17
pid653,shoes,clothing,402
pid654,shoes,clothing,455
pid655,basketball,sporting goods,260
pid656,basketball,sporting goods,373
pid657,basketball,sporting goods,56
pid658,water bottle,sporting goods,278
pid659,shoes,clothing,480
pid660,shoes,clothing,351
pid661,water bottle,sporting goods,181
pid662,water bottle,sporting goods,391
pid663,basketball,sporting goods,426
pid664,water bottle,sporting goods,297
pid665,water bottle,sporting goods,49
pid666,basketball,sporting goods,262
pid667,basketball,sporting goods,80
pid668,water bottle,sporting goods,418
pid669,basketball,sporting goods,233
pid670,water bottle,sporting goods,6
pid671,shoes,clothing,428
pid672,basketball,sporting goods,302
pid673,water bottle,sporting goods,430
pid674,basketball,sporting goods,15
pid675,shoes,clothing,476
pid676,basketball,sporting goods,256
pid677,basketball,sporting goods,88
pid678,water bottle,sporting goods,313
pid679,shoes,clothing,106
pid680,water bottle,sporting goods,411
pid681,shoes,clothing,253
pid682,basketball,sporting goods,359
pid683,basketball,sporting goods,439
pid684,shoes,clothing,123
pid685,basketball,sporting goods,180
pid686,shoes,clothing,212
pid687,shoes,clothing,309
pid688,water bottle,sporting goods,291
pid689,basketball,sporting goods,151
pid690,water bottle,sporting goods,496
pid691,shoes,clothing,65
pid692,basketball,sporting goods,77
pid693,water bottle,sporting goods,27
pid694,shoes,clothing,189
pid695,water bottle,sporting goods,404
pid696,shoes,clothing,201
pid697,shoes,clothing,285
pid698,shoes,clothing,15
pid699,water bottle,sporting goods,35
pid700,basketball,sporting goods,419
pid701,shoes,clothing,343
pid702,shoes,clothing,250
pid703,shoes,clothing,128
pid704,shoes,clothing,264
pid705,shoes,clothing,278
pid706,basketball,sporting goods,341
pid707,basketball,sporting goods,278
pid708,shoes,clothing,305
pid709,water bottle,sporting goods,448
pid710,basketball,sporting goods,38
pid711,basketball,sporting goods,70
pid712,basketball,sporting goods,328
pid713,water bottle,sporting goods,65
pid714,shoes,clothing,195
pid715,water bottle,sporting goods,381
pid716,water bottle,sporting goods,96
pid717,water bottle,sporting goods,484
pid718,basketball,sporting goods,400
pid719,shoes,clothing,202
pid720,water bottle,sporting goods,113
pid721,shoes,clothing,403
pid722,basketball,sporting goods,331
pid723,basketball,sporting goods,261
pid724,basketball,sporting goods,80
pid725,water bottle,sporting goods,478
pid726,basketball,sporting goods,154
pid727,water bottle,sporting goods,423
pid728,shoes,clothing,32
pid729,basketball,sporting goods,46
pid730,shoes,clothing,130
pid731,basketball,sporting goods,324
pid732,basketball,sporting goods,12
pid733,shoes,clothing,84
pid734,basketball,sporting goods,296
pid735,basketball,sporting goods,401
pid736,water bottle,sporting goods,81
pid737,shoes,clothing,317
pid738,shoes,clothing,57
pid739,water bottle,sporting goods,120
pid740,basketball,sporting goods,45
pid741,basketball,sporting goods,213
pid742,shoes,clothing,319
pid743,basketball,sporting goods,152
pid744,basketball,sporting goods,426
pid745,water bottle,sporting goods,163
pid746,shoes,clothing,389
pid747,shoes,clothing,244
pid748,basketball,sporting goods,334
pid749,water bottle,sporting goods,85
pid750,shoes,clothing,92
pid751,basketball,sporting goods,223
pid752,shoes,clothing,257
pid753,basketball,sporting goods,168
pid754,shoes,clothing,497
pid755,water bottle,sporting goods,395
pid756,water bottle,sporting goods,82
pid757,shoes,clothing,318
pid758,shoes,clothing,297
pid759,basketball,sporting goods,45
pid760,basketball,sporting goods,119
pid761,basketball,sporting goods,284
pid762,water bottle,sporting goods,330
pid763,shoes,clothing,40
pid764,basketball,sporting goods,118
pid765,basketball,sporting goods,18
pid766,shoes,clothing,21
pid767,shoes,clothing,234
pid768,water bottle,sporting goods,142
pid769,shoes,clothing,73
pid770,water bottle,sporting goods,311
pid771,water bottle,sporting goods,277
pid772,water bottle,sporting goods,252
pid773,water bottle,sporting goods,136
pid774,water bottle,sporting goods,170
pid775,water bottle,sporting goods,358
pid776,shoes,clothing,174
pid777,basketball,sporting goods,160
pid778,shoes,clothing,148
pid779,basketball,sporting goods,460
pid780,shoes,clothing,37
pid781,water bottle,sporting goods,476
pid782,shoes,clothing,410
pid783,shoes,clothing,343
pid784,basketball,sporting goods,51
pid785,shoes,clothing,126
pid786,basketball,sporting goods,467
pid787,shoes,clothing,219
pid788,basketball,sporting goods,451
pid789,shoes,clothing,441
pid790,water bottle,sporting goods,180
pid791,shoes,clothing,474
pid792,water bottle,sporting goods,119
pid793,water bottle,sporting goods,349
pid794,basketball,sporting goods,308
pid795,shoes,clothing,112
pid796,water bottle,sporting goods,374
pid797,shoes,clothing,347
pid798,basketball,sporting goods,143
pid799,basketball,sporting goods,256
pid800,water bottle,sporting goods,124
pid801,basketball,sporting goods,24
pid802,basketball,sporting goods,459
pid803,shoes,clothing,35
pid804,shoes,clothing,319
pid805,water bottle,sporting goods,426
pid806,shoes,clothing,227
pid807,shoes,clothing,305
pid808,shoes,clothing,123
pid809,water bottle,sporting goods,189
pid810,water bottle,sporting goods,403
pid811,basketball,sporting goods,266
pid812,basketball,sporting goods,236
pid813,basketball,sporting goods,333
pid814,water bottle,sporting goods,416
pid815,shoes,clothing,89
pid816,basketball,sporting goods,418
pid817,basketball,sporting goods,197
pid818,basketball,sporting goods,42
pid819,water bottle,sporting goods,199
pid820,basketball,sporting goods,379
pid821,shoes,clothing,171
pid822,basketball,sporting goods,61
pid823,basketball,sporting goods,344
pid824,shoes,clothing,243
pid825,shoes,clothing,145
pid826,basketball,sporting goods,410
pid827,shoes,clothing,27
pid828,basketball,sporting goods,10
pid829,shoes,clothing,371
pid830,shoes,clothing,190
pid831,water bottle,sporting goods,100
pid832,shoes,clothing,161
pid833,shoes,clothing,251
pid834,basketball,sporting goods,340
pid835,shoes,clothing,454
pid836,water bottle,sporting goods,316
pid837,shoes,clothing,54
pid838,basketball,sporting goods,139
pid839,water bottle,sporting goods,244
pid840,basketball,sporting goods,103
pid841,water bottle,sporting goods,472
pid842,water bottle,sporting goods,500
pid843,shoes,clothing,181
pid844,basketball,sporting goods,420
pid845,water bottle,sporting goods,224
pid846,water bottle,sporting goods,410
pid847,water bottle,sporting goods,105
pid848,water bottle,sporting goods,457
pid849,basketball,sporting goods,205
pid850,basketball,sporting goods,470
pid851,shoes,clothing,388
pid852,basketball,sporting goods,204
pid853,basketball,sporting goods,297
pid854,shoes,clothing,481
pid855,basketball,sporting goods,365
pid856,water bottle,sporting goods,404
pid857,shoes,clothing,318
pid858,water bottle,sporting goods,35
pid859,water bottle,sporting goods,397
pid860,basketball,sporting goods,4
pid861,water bottle,sporting goods,281
pid862,water bottle,sporting goods,253
pid863,water bottle,sporting goods,90
pid864,water bottle,sporting goods,350
pid865,shoes,clothing,228
pid866,basketball,sporting goods,348
pid867,shoes,clothing,62
pid868,basketball,sporting goods,433
pid869,basketball,sporting goods,300
pid870,basketball,sporting goods,180
pid871,shoes,clothing,430
pid872,basketball,sporting goods,73
pid873,water bottle,sporting goods,345
pid874,basketball,sporting goods,488
pid875,basketball,sporting goods,44
pid876,basketball,sporting goods,472
pid877,shoes,clothing,364
pid878,shoes,clothing,107
pid879,basketball,sporting goods,261
pid880,basketball,sporting goods,333
pid881,shoes,clothing,410
pid882,water bottle,sporting goods,369
pid883,shoes,clothing,23
pid884,water bottle,sporting goods,258
pid885,shoes,clothing,35
pid886,shoes,clothing,321
pid887,basketball,sporting goods,50
pid888,shoes,clothing,101
pid889,shoes,clothing,168
pid890,shoes,clothing,23
