user_id,product_id
user0125,prd00125
user0126,prd00126
user0127,prd00127
user0128,prd00128
user0129,prd00129
user0130,prd00130
user0131,prd00131
user0132,prd00132
user0133,prd00133
user0134,prd00134
user0135,prd00135
user0136,prd00136
user0137,prd00137
user0138,prd00138
user0139,prd00139
user0140,prd00140
user0141,prd00141
user0142,prd00142
user0143,prd00143
user0144,prd00144
user0145,prd00145
user0146,prd00146
user0147,prd00147
user0148,prd00148
user0149,prd00149
user0150,prd00150
user0151,prd00151
user0152,prd00152
user0153,prd00153
user0154,prd00154
user0155,prd00155
user0156,prd00156
user0157,prd00157
user0158,prd00158
user0159,prd00159
user0160,prd00160
user0161,prd00161
user0162,prd00162
user0163,prd00163
user0164,prd00164
user0165,prd00165
user0166,prd00166
user0167,prd00167
user0168,prd00168
user0169,prd00169
user0170,prd00170
user0171,prd00171
user0172,prd00172
user0173,prd00173
user0174,prd00174
user0175,prd00175
user0176,prd00176
user0177,prd00177
user0178,prd00178
user0179,prd00179
user0180,prd00180
user0181,prd00181
user0182,prd00182
user0183,prd00183
user0184,prd00184
user0185,prd00185
user0186,prd00186
user0187,prd00187
user0188,prd00188
user0189,prd00189
user0190,prd00190
user0191,prd00191
user0192,prd00192
user0193,prd00193
user0194,prd00194
user0195,prd00195
user0196,prd00196
user0197,prd00197
user0198,prd00198
user0199,prd00199
user0200,prd00200
user0201,prd00201
user0202,prd00202
user0203,prd00203
user0204,prd00204
user0205,prd00205
user0206,prd00206
user0207,prd00207
user0208,prd00208
user0209,prd00209
user0210,prd00210
user0211,prd00211
user0212,prd00212
user0213,prd00213
user0214,prd00214
user0215,prd00215
user0216,prd00216
user0217,prd00217
user0218,prd00218
user0219,prd00219
user0220,prd00220
user0221,prd00221
user0222,prd00222
user0223,prd00223
user0224,prd00224
user0225,prd00225
user0226,prd00226
user0227,prd00227
user0228,prd00228
user0229,prd00229
user0230,prd00230
user0231,prd00231
user0232,prd00232
user0233,prd00233
user0234,prd00234
user0235,prd00235
user0236,prd00236
user0237,prd00237
user0238,prd00238
user0239,prd00239
user0240,prd00240
user0241,prd00241
user0242,prd00242
user0243,prd00243
user0244,prd00244
user0245,prd00245
user0246,prd00246
user0247,prd00247
user0248,prd00248
user0249,prd00249
user0250,prd00250
user0251,prd00251
user0252,prd00252
user0253,prd00253
user0254,prd00254
user0255,prd00255
user0256,prd00256
user0257,prd00257
user0258,prd00258
user0259,prd00259
user0260,prd00260
user0261,prd00261
user0262,prd00262
user0263,prd00263
user0264,prd00264
user0265,prd00265
user0266,prd00266
user0267,prd00267
user0268,prd00268
user0269,prd00269
user0270,prd00270
user0271,prd00271
user0272,prd00272
user0273,prd00273
user0274,prd00274
user0275,prd00275
user0276,prd00276
user0277,prd00277
user0278,prd00278
user0279,prd00279
user0280,prd00280
user0281,prd00281
user0282,prd00282
user0283,prd00283
user0284,prd00284
user0285,prd00285
user0286,prd00286
user0287,prd00287
user0288,prd00288
user0289,prd00289
user0290,prd00290
user0291,prd00291
user0292,prd00292
user0293,prd00293
user0294,prd00294
user0295,prd00295
user0296,prd00296
user0297,prd00297
user0298,prd00298
user0299,prd00299
user0300,prd00300
user0301,prd00301
user0302,prd00302
user0303,prd00303
user0304,prd00304
user0305,prd00305
user0306,prd00306
user0307,prd00307
user0308,prd00308
user0309,prd00309
user0310,prd00310
user0311,prd00311
user0312,prd00312
user0313,prd00313
user0314,prd00314
user0315,prd00315
user0316,prd00316
user0317,prd00317
user0318,prd00318
user0319,prd00319
user0320,prd00320
user0321,prd00321
user0322,prd00322
user0323,prd00323
user0324,prd00324
user0325,prd00325
user0326,prd00326
user0327,prd00327
user0328,prd00328
user0329,prd00329
user0330,prd00330
user0331,prd00331
user0332,prd00332
user0333,prd00333
user0334,prd00334
user0335,prd00335
user0336,prd00336
user0337,prd00337
user0338,prd00338
user0339,prd00339
user0340,prd00340
user0341,prd00341
user0342,prd00342
user0343,prd00343
user0344,prd00344
user0345,prd00345
user0346,prd00346
user0347,prd00347
user0348,prd00348
user0349,prd00349
user0350,prd00350
user0351,prd00351
user0352,prd00352
user0353,prd00353
user0354,prd00354
user0355,prd00355
user0356,prd00356
user0357,prd00357
user0358,prd00358
user0359,prd00359
user0360,prd00360
user0361,prd00361
user0362,prd00362
user0363,prd00363
user0364,prd00364
user0365,prd00365
user0366,prd00366
user0367,prd00367
user0368,prd00368
user0369,prd00369
user0370,prd00370
user0371,prd00371
user0372,prd00372
user0373,prd00373
user0374,prd00374
user0375,prd00375
user0376,prd00376
user0377,prd00377
user0378,prd00378
user0379,prd00379
user0380,prd00380
user0381,prd00381
user0382,prd00382
user0383,prd00383
user0384,prd00384
user0385,prd00385
user0386,prd00386
user0387,prd00387
user0388,prd00388
user0389,prd00389
user0390,prd00390
user0391,prd00391
user0392,prd00392
user0393,prd00393
user0394,prd00394
user0395,prd00395
user0396,prd00396
user0397,prd00397
user0398,prd00398
user0399,prd00399
user0400,prd00400
user0401,prd00401
user0402,prd00402
user0403,prd00403
user0404,prd00404
user0405,prd00405
user0406,prd00406
user0407,prd00407
user0408,prd00408
user0409,prd00409
user0410,prd00410
user0411,prd00411
user0412,prd00412
user0413,prd00413
user0414,prd00414
user0415,prd00415
user0416,prd00416
user0417,prd00417
user0418,prd00418
user0419,prd00419
user0420,prd00420
user0421,prd00421
user0422,prd00422
user0423,prd00423
user0424,prd00424
user0425,prd00425
user0426,prd00426
user0427,prd00427
user0428,prd00428
user0429,prd00429
user0430,prd00430
user0431,prd00431
user0432,prd00432
user0433,prd00433
user0434,prd00434
user0435,prd00435
user0436,prd00436
user0437,prd00437
user0438,prd00438
user0439,prd00439
user0440,prd00440
user0441,prd00441
user0442,prd00442
user0443,prd00443
user0444,prd00444
user0445,prd00445
user0446,prd00446
user0447,prd00447
user0448,prd00448
user0449,prd00449
user0450,prd00450
user0451,prd00451
user0452,prd00452
user0453,prd00453
user0454,prd00454
user0455,prd00455
user0456,prd00456
user0457,prd00457
user0458,prd00458
user0459,prd00459
user0460,prd00460
user0461,prd00461
user0462,prd00462
user0463,prd00463
user0464,prd00464
user0465,prd00465
user0466,prd00466
user0467,prd00467
user0468,prd00468
user0469,prd00469
user0470,prd00470
user0471,prd00471
user0472,prd00472
user0473,prd00473
user0474,prd00474
user0475,prd00475
user0476,prd00476
user0477,prd00477
user0478,prd00478
user0479,prd00479
user0480,prd00480
user0481,prd00481
user0482,prd00482
user0483,prd00483
user0484,prd00484
user0485,prd00485
user0486,prd00486
user0487,prd00487
user0488,prd00488
user0489,prd00489
user0490,prd00490
user0491,prd00491
user0492,prd00492
user0493,prd00493
user0494,prd00494
user0495,prd00495
user0496,prd00496
user0497,prd00497
user0498,prd00498
user0499,prd00499
user0500,prd00500
user0501,prd00501
user0502,prd00502
user0503,prd00503
user0504,prd00504
user0505,prd00505
user0506,prd00506
user0507,prd00507
user0508,prd00508
user0509,prd00509
user0510,prd00510
user0511,prd00511
user0512,prd00512
user0513,prd00513
user0514,prd00514
user0515,prd00515
user0516,prd00516
user0517,prd00517
user0518,prd00518
user0519,prd00519
user0520,prd00520
user0521,prd00521
user0522,prd00522
user0523,prd00523
user0524,prd00524
user0525,prd00525
user0526,prd00526
user0527,prd00527
user0528,prd00528
user0529,prd00529
user0530,prd00530
user0531,prd00531
user0532,prd00532
user0533,prd00533
user0534,prd00534
user0535,prd00535
user0536,prd00536
user0537,prd00537
user0538,prd00538
user0539,prd00539
user0540,prd00540
user0541,prd00541
user0542,prd00542
user0543,prd00543
user0544,prd00544
user0545,prd00545
user0546,prd00546
user0547,prd00547
user0548,prd00548
user0549,prd00549
user0550,prd00550
user0551,prd00551
user0552,prd00552
user0553,prd00553
user0554,prd00554
user0555,prd00555
user0556,prd00556
user0557,prd00557
user0558,prd00558
user0559,prd00559
user0560,prd00560
user0561,prd00561
user0562,prd00562
user0563,prd00563
user0564,prd00564
user0565,prd00565
user0566,prd00566
user0567,prd00567
user0568,prd00568
user0569,prd00569
user0570,prd00570
user0571,prd00571
user0572,prd00572
user0573,prd00573
user0574,prd00574
user0575,prd00575
user0576,prd00576
user0577,prd00577
user0578,prd00578
user0579,prd00579
user0580,prd00580
user0581,prd00581
user0582,prd00582
user0583,prd00583
user0584,prd00584
user0585,prd00585
user0586,prd00586
user0587,prd00587
user0588,prd00588
user0589,prd00589
user0590,prd00590
user0591,prd00591
user0592,prd00592
user0593,prd00593
user0594,prd00594
user0595,prd00595
user0596,prd00596
user0597,prd00597
user0598,prd00598
user0599,prd00599
user0600,prd00600
user0601,prd00601
user0602,prd00602
user0603,prd00603
user0604,prd00604
user0605,prd00605
user0606,prd00606
user0607,prd00607
user0608,prd00608
user0609,prd00609
user0610,prd00610
user0611,prd00611
user0612,prd00612
user0613,prd00613
user0614,prd00614
user0615,prd00615
user0616,prd00616
user0617,prd00617
user0618,prd00618
user0619,prd00619
user0620,prd00620
user0621,prd00621
user0622,prd00622
user0623,prd00623
user0624,prd00624
user0625,prd00625
user0626,prd00626
user0627,prd00627
user0628,prd00628
user0629,prd00629
user0630,prd00630
user0631,prd00631
user0632,prd00632
user0633,prd00633
user0634,prd00634
user0635,prd00635
user0636,prd00636
user0637,prd00637
user0638,prd00638
user0639,prd00639
user0640,prd00640
user0641,prd00641
user0642,prd00642
user0643,prd00643
user0644,prd00644
user0645,prd00645
user0646,prd00646
user0647,prd00647
user0648,prd00648
user0649,prd00649
user0650,prd00650
user0651,prd00651
user0652,prd00652
user0653,prd00653
user0654,prd00654
user0655,prd00655
user0656,prd00656
user0657,prd00657
user0658,prd00658
user0659,prd00659
user0660,prd00660
user0661,prd00661
user0662,prd00662
user0663,prd00663
user0664,prd00664
user0665,prd00665
user0666,prd00666
user0667,prd00667
user0668,prd00668
user0669,prd00669
user0670,prd00670
user0671,prd00671
user0672,prd00672
user0673,prd00673
user0674,prd00674
user0675,prd00675
user0676,prd00676
user0677,prd00677
user0678,prd00678
user0679,prd00679
user0680,prd00680
user0681,prd00681
user0682,prd00682
user0683,prd00683
user0684,prd00684
user0685,prd00685
user0686,prd00686
user0687,prd00687
user0688,prd00688
user0689,prd00689
user0690,prd00690
user0691,prd00691
user0692,prd00692
user0693,prd00693
user0694,prd00694
user0695,prd00695
user0696,prd00696
user0697,prd00697
user0698,prd00698
user0699,prd00699
user0700,prd00700
user0701,prd00701
user0702,prd00702
user0703,prd00703
user0704,prd00704
user0705,prd00705
user0706,prd00706
user0707,prd00707
user0708,prd00708
user0709,prd00709
user0710,prd00710
user0711,prd00711
user0712,prd00712
user0713,prd00713
user0714,prd00714
user0715,prd00715
user0716,prd00716
user0717,prd00717
user0718,prd00718
user0719,prd00719
user0720,prd00720
user0721,prd00721
user0722,prd00722
user0723,prd00723
user0724,prd00724
user0725,prd00725
user0726,prd00726
user0727,prd00727
user0728,prd00728
user0729,prd00729
user0730,prd00730
user0731,prd00731
user0732,prd00732
user0733,prd00733
user0734,prd00734
user0735,prd00735
user0736,prd00736
user0737,prd00737
user0738,prd00738
user0739,prd00739
user0740,prd00740
user0741,prd00741
user0742,prd00742
user0743,prd00743
user0744,prd00744
user0745,prd00745
user0746,prd00746
user0747,prd00747
user0748,prd00748
user0749,prd00749
user0750,prd00750
user0751,prd00751
user0752,prd00752
user0753,prd00753
user0754,prd00754
user0755,prd00755
user0756,prd00756
user0757,prd00757
user0758,prd00758
user0759,prd00759
user0760,prd00760
user0761,prd00761
user0762,prd00762
user0763,prd00763
user0764,prd00764
user0765,prd00765
user0766,prd00766
user0767,prd00767
user0768,prd00768
user0769,prd00769
user0770,prd00770
user0771,prd00771
user0772,prd00772
user0773,prd00773
user0774,prd00774
user0775,prd00775
user0776,prd00776
user0777,prd00777
user0778,prd00778
user0779,prd00779
user0780,prd00780
user0781,prd00781
user0782,prd00782
user0783,prd00783
user0784,prd00784
user0785,prd00785
user0786,prd00786
user0787,prd00787
user0788,prd00788
user0789,prd00789
user0790,prd00790
user0791,prd00791
user0792,prd00792
user0793,prd00793
user0794,prd00794
user0795,prd00795
user0796,prd00796
user0797,prd00797
user0798,prd00798
user0799,prd00799
user0800,prd00800
user0801,prd00801
user0802,prd00802
user0803,prd00803
user0804,prd00804
user0805,prd00805
user0806,prd00806
user0807,prd00807
user0808,prd00808
user0809,prd00809
user0810,prd00810
user0811,prd00811
user0812,prd00812
user0813,prd00813
user0814,prd00814
user0815,prd00815
user0816,prd00816
user0817,prd00817
user0818,prd00818
user0819,prd00819
user0820,prd00820
user0821,prd00821
user0822,prd00822
user0823,prd00823
user0824,prd00824
user0825,prd00825
user0826,prd00826
user0827,prd00827
user0828,prd00828
user0829,prd00829
user0830,prd00830
user0831,prd00831
user0832,prd00832
user0833,prd00833
user0834,prd00834
user0835,prd00835
user0836,prd00836
user0837,prd00837
user0838,prd00838
user0839,prd00839
user0840,prd00840
user0841,prd00841
user0842,prd00842
user0843,prd00843
user0844,prd00844
user0845,prd00845
user0846,prd00846
user0847,prd00847
user0848,prd00848
user0849,prd00849
user0850,prd00850
user0851,prd00851
user0852,prd00852
user0853,prd00853
user0854,prd00854
user0855,prd00855
user0856,prd00856
user0857,prd00857
user0858,prd00858
user0859,prd00859
user0860,prd00860
user0861,prd00861
user0862,prd00862
user0863,prd00863
user0864,prd00864
user0865,prd00865
user0866,prd00866
user0867,prd00867
user0868,prd00868
user0869,prd00869
user0870,prd00870
user0871,prd00871
user0872,prd00872
user0873,prd00873
user0874,prd00874
user0875,prd00875
user0876,prd00876
user0877,prd00877
user0878,prd00878
user0879,prd00879
user0880,prd00880
user0881,prd00881
user0882,prd00882
user0883,prd00883
user0884,prd00884
user0885,prd00885
user0886,prd00886
user0887,prd00887
user0888,prd00888
user0889,prd00889
user0890,prd00890
user0891,prd00891
user0892,prd00892
user0893,prd00893
user0894,prd00894
user0895,prd00895
user0896,prd00896
user0897,prd00897
user0898,prd00898
user0899,prd00899
user0900,prd00900
user0901,prd00901
user0902,prd00902
user0903,prd00903
user0904,prd00904
user0905,prd00905
user0906,prd00906
user0907,prd00907
user0908,prd00908
user0909,prd00909
user0910,prd00910
user0911,prd00911
user0912,prd00912
user0913,prd00913
user0914,prd00914
user0915,prd00915
user0916,prd00916
user0917,prd00917
user0918,prd00918
user0919,prd00919
user0920,prd00920
user0921,prd00921
user0922,prd00922
user0923,prd00923
user0924,prd00924
user0925,prd00925
user0926,prd00926
user0927,prd00927
user0928,prd00928
user0929,prd00929
user0930,prd00930
user0931,prd00931
user0932,prd00932
user0933,prd00933
user0934,prd00934
user0935,prd00935
user0936,prd00936
user0937,prd00937
user0938,prd00938
user0939,prd00939
user0940,prd00940
user0941,prd00941
user0942,prd00942
user0943,prd00943
user0944,prd00944
user0945,prd00945
user0946,prd00946
user0947,prd00947
user0948,prd00948
user0949,prd00949
user0950,prd00950
user0951,prd00951
user0952,prd00952
user0953,prd00953
user0954,prd00954
user0955,prd00955
user0956,prd00956
user0957,prd00957
user0958,prd00958
user0959,prd00959
user0960,prd00960
user0961,prd00961
user0962,prd00962
user0963,prd00963
user0964,prd00964
user0965,prd00965
user0966,prd00966
user0967,prd00967
user0968,prd00968
user0969,prd00969
user0970,prd00970
user0971,prd00971
user0972,prd00972
user0973,prd00973
user0974,prd00974
user0975,prd00975
user0976,prd00976
user0977,prd00977
user0978,prd00978
user0979,prd00979
user0980,prd00980
user0981,prd00981
user0982,prd00982
user0983,prd00983
user0984,prd00984
user0985,prd00985
user0986,prd00986
user0987,prd00987
user0988,prd00988
user0989,prd00989
user0990,prd00990
user0991,prd00991
user0992,prd00992
user0993,prd00993
user0994,prd00994
user0995,prd00995
user0996,prd00996
user0997,prd00997
user0998,prd00998
user0999,prd00999
