product_id,description,product_type,quantity_available
prd045,Dummy Product 45,Dummy Type 4,87
prd046,Dummy Product 46,Dummy Type 4,83
prd047,Dummy Product 47,Dummy Type 2,48
prd048,Dummy Product 48,Dummy Type 2,54
prd049,Dummy Product 49,Dummy Type 4,16
prd050,Dummy Product 50,Dummy Type 3,42
prd051,Dummy Product 51,Dummy Type 2,49
prd052,Dummy Product 52,Dummy Type 3,69
prd053,Dummy Product 53,Dummy Type 4,78
prd054,Dummy Product 54,Dummy Type 4,1
prd055,Dummy Product 55,Dummy Type 1,15
prd056,Dummy Product 56,Dummy Type 3,28
prd057,Dummy Product 57,Dummy Type 2,50
prd058,Dummy Product 58,Dummy Type 4,48
prd059,Dummy Product 59,Dummy Type 4,89
prd060,Dummy Product 60,Dummy Type 4,77
prd061,Dummy Product 61,Dummy Type 4,70
prd062,Dummy Product 62,Dummy Type 1,15
prd063,Dummy Product 63,Dummy Type 1,10
prd064,Dummy Product 64,Dummy Type 5,91
prd065,Dummy Product 65,Dummy Type 1,15
prd066,Dummy Product 66,Dummy Type 4,80
prd067,Dummy Product 67,Dummy Type 3,63
prd068,Dummy Product 68,Dummy Type 2,8
prd069,Dummy Product 69,Dummy Type 3,29
prd070,Dummy Product 70,Dummy Type 5,42
prd071,Dummy Product 71,Dummy Type 3,31
prd072,Dummy Product 72,Dummy Type 5,41
prd073,Dummy Product 73,Dummy Type 5,100
prd074,Dummy Product 74,Dummy Type 5,20
prd075,Dummy Product 75,Dummy Type 2,65
prd076,Dummy Product 76,Dummy Type 1,15
prd077,Dummy Product 77,Dummy Type 3,23
prd078,Dummy Product 78,Dummy Type 4,21
prd079,Dummy Product 79,Dummy Type 4,89
prd080,Dummy Product 80,Dummy Type 5,35
prd081,Dummy Product 81,Dummy Type 5,66
prd082,Dummy Product 82,Dummy Type 4,11
prd083,Dummy Product 83,Dummy Type 2,59
prd084,Dummy Product 84,Dummy Type 3,65
prd085,Dummy Product 85,Dummy Type 5,96
prd086,Dummy Product 86,Dummy Type 5,24
prd087,Dummy Product 87,Dummy Type 4,38
prd088,Dummy Product 88,Dummy Type 3,92
prd089,Dummy Product 89,Dummy Type 4,73
prd090,Dummy Product 90,Dummy Type 3,12
prd091,Dummy Product 91,Dummy Type 1,81
prd092,Dummy Product 92,Dummy Type 5,49
prd093,Dummy Product 93,Dummy Type 5,80
prd094,Dummy Product 94,Dummy Type 4,34
prd095,Dummy Product 95,Dummy Type 1,57
prd096,Dummy Product 96,Dummy Type 5,64
prd097,Dummy Product 97,Dummy Type 5,23
prd098,Dummy Product 98,Dummy Type 2,95
prd099,Dummy Product 99,Dummy Type 1,68
prd100,Dummy Product 100,Dummy Type 5,69
prd101,Dummy Product 101,Dummy Type 3,71
prd102,Dummy Product 102,Dummy Type 3,41
prd103,Dummy Product 103,Dummy Type 1,19
prd104,Dummy Product 104,Dummy Type 1,41
prd105,Dummy Product 105,Dummy Type 5,10
prd106,Dummy Product 106,Dummy Type 4,13
prd107,Dummy Product 107,Dummy Type 2,9
prd108,Dummy Product 108,Dummy Type 1,61
prd109,Dummy Product 109,Dummy Type 1,64
prd110,Dummy Product 110,Dummy Type 1,75
prd111,Dummy Product 111,Dummy Type 4,56
prd112,Dummy Product 112,Dummy Type 2,45
prd113,Dummy Product 113,Dummy Type 4,51
prd114,Dummy Product 114,Dummy Type 2,65
prd115,Dummy Product 115,Dummy Type 3,64
prd116,Dummy Product 116,Dummy Type 3,42
prd117,Dummy Product 117,Dummy Type 3,55
prd118,Dummy Product 118,Dummy Type 4,46
prd119,Dummy Product 119,Dummy Type 3,10
prd120,Dummy Product 120,Dummy Type 4,38
prd121,Dummy Product 121,Dummy Type 3,15
prd122,Dummy Product 122,Dummy Type 1,78
prd123,Dummy Product 123,Dummy Type 4,83
prd124,Dummy Product 124,Dummy Type 3,14
prd125,Dummy Product 125,Dummy Type 2,12
prd126,Dummy Product 126,Dummy Type 4,40
prd127,Dummy Product 127,Dummy Type 3,81
prd128,Dummy Product 128,Dummy Type 1,88
prd129,Dummy Product 129,Dummy Type 3,30
prd130,Dummy Product 130,Dummy Type 2,14
prd131,Dummy Product 131,Dummy Type 5,82
prd132,Dummy Product 132,Dummy Type 2,65
prd133,Dummy Product 133,Dummy Type 2,87
prd134,Dummy Product 134,Dummy Type 1,15
prd135,Dummy Product 135,Dummy Type 5,67
prd136,Dummy Product 136,Dummy Type 3,41
prd137,Dummy Product 137,Dummy Type 2,61
prd138,Dummy Product 138,Dummy Type 2,86
prd139,Dummy Product 139,Dummy Type 5,26
prd140,Dummy Product 140,Dummy Type 5,69
prd141,Dummy Product 141,Dummy Type 5,17
prd142,Dummy Product 142,Dummy Type 3,57
prd143,Dummy Product 143,Dummy Type 3,58
prd144,Dummy Product 144,Dummy Type 2,82
prd145,Dummy Product 145,Dummy Type 2,16
prd146,Dummy Product 146,Dummy Type 2,67
prd147,Dummy Product 147,Dummy Type 2,69
prd148,Dummy Product 148,Dummy Type 5,42
prd149,Dummy Product 149,Dummy Type 1,70
prd150,Dummy Product 150,Dummy Type 4,55
prd151,Dummy Product 151,Dummy Type 5,91
prd152,Dummy Product 152,Dummy Type 5,52
prd153,Dummy Product 153,Dummy Type 2,80
prd154,Dummy Product 154,Dummy Type 2,17
prd155,Dummy Product 155,Dummy Type 2,13
prd156,Dummy Product 156,Dummy Type 5,36
prd157,Dummy Product 157,Dummy Type 3,1
prd158,Dummy Product 158,Dummy Type 2,9
prd159,Dummy Product 159,Dummy Type 1,8
prd160,Dummy Product 160,Dummy Type 1,80
prd161,Dummy Product 161,Dummy Type 4,15
prd162,Dummy Product 162,Dummy Type 3,17
prd163,Dummy Product 163,Dummy Type 1,92
prd164,Dummy Product 164,Dummy Type 4,95
prd165,Dummy Product 165,Dummy Type 1,86
prd166,Dummy Product 166,Dummy Type 1,52
prd167,Dummy Product 167,Dummy Type 1,100
prd168,Dummy Product 168,Dummy Type 5,11
prd169,Dummy Product 169,Dummy Type 1,54
prd170,Dummy Product 170,Dummy Type 5,10
prd171,Dummy Product 171,Dummy Type 1,50
prd172,Dummy Product 172,Dummy Type 4,9
prd173,Dummy Product 173,Dummy Type 4,57
prd174,Dummy Product 174,Dummy Type 2,3
prd175,Dummy Product 175,Dummy Type 3,32
prd176,Dummy Product 176,Dummy Type 2,13
prd177,Dummy Product 177,Dummy Type 2,63
prd178,Dummy Product 178,Dummy Type 2,61
prd179,Dummy Product 179,Dummy Type 4,21
prd180,Dummy Product 180,Dummy Type 5,61
prd181,Dummy Product 181,Dummy Type 5,6
prd182,Dummy Product 182,Dummy Type 5,64
prd183,Dummy Product 183,Dummy Type 5,18
prd184,Dummy Product 184,Dummy Type 2,79
prd185,Dummy Product 185,Dummy Type 3,34
prd186,Dummy Product 186,Dummy Type 5,94
prd187,Dummy Product 187,Dummy Type 4,95
prd188,Dummy Product 188,Dummy Type 3,18
prd189,Dummy Product 189,Dummy Type 2,94
prd190,Dummy Product 190,Dummy Type 5,44
prd191,Dummy Product 191,Dummy Type 5,73
prd192,Dummy Product 192,Dummy Type 2,29
prd193,Dummy Product 193,Dummy Type 5,2
prd194,Dummy Product 194,Dummy Type 4,76
prd195,Dummy Product 195,Dummy Type 4,0
prd196,Dummy Product 196,Dummy Type 2,90
prd197,Dummy Product 197,Dummy Type 4,75
prd198,Dummy Product 198,Dummy Type 4,78
prd199,Dummy Product 199,Dummy Type 1,92
prd200,Dummy Product 200,Dummy Type 3,6
prd201,Dummy Product 201,Dummy Type 4,95
prd202,Dummy Product 202,Dummy Type 1,32
prd203,Dummy Product 203,Dummy Type 4,60
prd204,Dummy Product 204,Dummy Type 4,18
prd205,Dummy Product 205,Dummy Type 5,72
prd206,Dummy Product 206,Dummy Type 4,56
prd207,Dummy Product 207,Dummy Type 4,75
prd208,Dummy Product 208,Dummy Type 2,47
prd209,Dummy Product 209,Dummy Type 4,31
prd210,Dummy Product 210,Dummy Type 5,69
prd211,Dummy Product 211,Dummy Type 1,91
prd212,Dummy Product 212,Dummy Type 2,63
prd213,Dummy Product 213,Dummy Type 1,55
prd214,Dummy Product 214,Dummy Type 3,28
prd215,Dummy Product 215,Dummy Type 1,76
prd216,Dummy Product 216,Dummy Type 4,45
prd217,Dummy Product 217,Dummy Type 4,49
prd218,Dummy Product 218,Dummy Type 3,7
prd219,Dummy Product 219,Dummy Type 5,34
prd220,Dummy Product 220,Dummy Type 4,15
prd221,Dummy Product 221,Dummy Type 4,42
prd222,Dummy Product 222,Dummy Type 5,25
prd223,Dummy Product 223,Dummy Type 1,46
prd224,Dummy Product 224,Dummy Type 3,56
prd225,Dummy Product 225,Dummy Type 2,4
prd226,Dummy Product 226,Dummy Type 5,49
prd227,Dummy Product 227,Dummy Type 2,69
prd228,Dummy Product 228,Dummy Type 4,14
prd229,Dummy Product 229,Dummy Type 4,39
prd230,Dummy Product 230,Dummy Type 5,27
prd231,Dummy Product 231,Dummy Type 1,41
prd232,Dummy Product 232,Dummy Type 3,65
prd233,Dummy Product 233,Dummy Type 1,3
prd234,Dummy Product 234,Dummy Type 1,50
prd235,Dummy Product 235,Dummy Type 2,30
prd236,Dummy Product 236,Dummy Type 2,39
prd237,Dummy Product 237,Dummy Type 3,57
prd238,Dummy Product 238,Dummy Type 2,22
prd239,Dummy Product 239,Dummy Type 3,78
prd240,Dummy Product 240,Dummy Type 5,88
prd241,Dummy Product 241,Dummy Type 1,93
prd242,Dummy Product 242,Dummy Type 5,56
prd243,Dummy Product 243,Dummy Type 4,97
prd244,Dummy Product 244,Dummy Type 1,87
prd245,Dummy Product 245,Dummy Type 3,1
prd246,Dummy Product 246,Dummy Type 2,17
prd247,Dummy Product 247,Dummy Type 3,97
prd248,Dummy Product 248,Dummy Type 3,25
prd249,Dummy Product 249,Dummy Type 4,92
prd250,Dummy Product 250,Dummy Type 3,40
prd251,Dummy Product 251,Dummy Type 1,86
prd252,Dummy Product 252,Dummy Type 2,22
prd253,Dummy Product 253,Dummy Type 2,83
prd254,Dummy Product 254,Dummy Type 2,8
prd255,Dummy Product 255,Dummy Type 2,29
prd256,Dummy Product 256,Dummy Type 1,95
prd257,Dummy Product 257,Dummy Type 4,99
prd258,Dummy Product 258,Dummy Type 5,78
prd259,Dummy Product 259,Dummy Type 2,97
prd260,Dummy Product 260,Dummy Type 3,83
prd261,Dummy Product 261,Dummy Type 1,30
prd262,Dummy Product 262,Dummy Type 1,100
prd263,Dummy Product 263,Dummy Type 2,31
prd264,Dummy Product 264,Dummy Type 4,84
prd265,Dummy Product 265,Dummy Type 5,31
prd266,Dummy Product 266,Dummy Type 2,94
prd267,Dummy Product 267,Dummy Type 4,96
prd268,Dummy Product 268,Dummy Type 5,60
prd269,Dummy Product 269,Dummy Type 4,6
prd270,Dummy Product 270,Dummy Type 2,81
prd271,Dummy Product 271,Dummy Type 2,65
prd272,Dummy Product 272,Dummy Type 5,24
prd273,Dummy Product 273,Dummy Type 1,85
prd274,Dummy Product 274,Dummy Type 2,18
prd275,Dummy Product 275,Dummy Type 4,99
prd276,Dummy Product 276,Dummy Type 1,42
prd277,Dummy Product 277,Dummy Type 2,29
prd278,Dummy Product 278,Dummy Type 5,66
prd279,Dummy Product 279,Dummy Type 5,27
prd280,Dummy Product 280,Dummy Type 4,14
prd281,Dummy Product 281,Dummy Type 1,67
prd282,Dummy Product 282,Dummy Type 2,12
prd283,Dummy Product 283,Dummy Type 3,39
prd284,Dummy Product 284,Dummy Type 3,21
prd285,Dummy Product 285,Dummy Type 5,68
prd286,Dummy Product 286,Dummy Type 3,65
prd287,Dummy Product 287,Dummy Type 5,84
prd288,Dummy Product 288,Dummy Type 1,27
prd289,Dummy Product 289,Dummy Type 3,22
prd290,Dummy Product 290,Dummy Type 3,34
prd291,Dummy Product 291,Dummy Type 4,90
prd292,Dummy Product 292,Dummy Type 2,79
prd293,Dummy Product 293,Dummy Type 2,85
prd294,Dummy Product 294,Dummy Type 1,89
prd295,Dummy Product 295,Dummy Type 1,44
prd296,Dummy Product 296,Dummy Type 2,16
prd297,Dummy Product 297,Dummy Type 5,18
prd298,Dummy Product 298,Dummy Type 4,37
prd299,Dummy Product 299,Dummy Type 5,5
prd300,Dummy Product 300,Dummy Type 3,81
prd301,Dummy Product 301,Dummy Type 1,43
prd302,Dummy Product 302,Dummy Type 4,23
prd303,Dummy Product 303,Dummy Type 3,4
prd304,Dummy Product 304,Dummy Type 2,69
prd305,Dummy Product 305,Dummy Type 2,92
prd306,Dummy Product 306,Dummy Type 3,71
prd307,Dummy Product 307,Dummy Type 3,24
prd308,Dummy Product 308,Dummy Type 1,18
prd309,Dummy Product 309,Dummy Type 1,30
prd310,Dummy Product 310,Dummy Type 3,52
prd311,Dummy Product 311,Dummy Type 5,16
prd312,Dummy Product 312,Dummy Type 1,45
prd313,Dummy Product 313,Dummy Type 5,37
prd314,Dummy Product 314,Dummy Type 2,6
prd315,Dummy Product 315,Dummy Type 5,54
prd316,Dummy Product 316,Dummy Type 1,69
prd317,Dummy Product 317,Dummy Type 5,76
prd318,Dummy Product 318,Dummy Type 5,59
prd319,Dummy Product 319,Dummy Type 1,39
prd320,Dummy Product 320,Dummy Type 5,85
prd321,Dummy Product 321,Dummy Type 4,46
prd322,Dummy Product 322,Dummy Type 4,89
prd323,Dummy Product 323,Dummy Type 1,86
prd324,Dummy Product 324,Dummy Type 3,67
prd325,Dummy Product 325,Dummy Type 4,46
prd326,Dummy Product 326,Dummy Type 2,81
prd327,Dummy Product 327,Dummy Type 2,4
prd328,Dummy Product 328,Dummy Type 4,82
prd329,Dummy Product 329,Dummy Type 1,51
prd330,Dummy Product 330,Dummy Type 1,45
prd331,Dummy Product 331,Dummy Type 2,20
prd332,Dummy Product 332,Dummy Type 1,91
prd333,Dummy Product 333,Dummy Type 2,96
prd334,Dummy Product 334,Dummy Type 2,35
prd335,Dummy Product 335,Dummy Type 2,13
prd336,Dummy Product 336,Dummy Type 1,87
prd337,Dummy Product 337,Dummy Type 3,73
prd338,Dummy Product 338,Dummy Type 2,18
prd339,Dummy Product 339,Dummy Type 2,47
prd340,Dummy Product 340,Dummy Type 3,47
prd341,Dummy Product 341,Dummy Type 1,75
prd342,Dummy Product 342,Dummy Type 2,50
prd343,Dummy Product 343,Dummy Type 4,4
prd344,Dummy Product 344,Dummy Type 1,33
prd345,Dummy Product 345,Dummy Type 3,35
prd346,Dummy Product 346,Dummy Type 5,87
prd347,Dummy Product 347,Dummy Type 3,37
prd348,Dummy Product 348,Dummy Type 5,40
prd349,Dummy Product 349,Dummy Type 2,36
prd350,Dummy Product 350,Dummy Type 5,8
prd351,Dummy Product 351,Dummy Type 2,26
prd352,Dummy Product 352,Dummy Type 1,76
prd353,Dummy Product 353,Dummy Type 3,31
prd354,Dummy Product 354,Dummy Type 5,88
prd355,Dummy Product 355,Dummy Type 5,38
prd356,Dummy Product 356,Dummy Type 1,70
prd357,Dummy Product 357,Dummy Type 4,96
prd358,Dummy Product 358,Dummy Type 4,76
prd359,Dummy Product 359,Dummy Type 2,24
prd360,Dummy Product 360,Dummy Type 1,63
prd361,Dummy Product 361,Dummy Type 2,68
prd362,Dummy Product 362,Dummy Type 4,24
prd363,Dummy Product 363,Dummy Type 4,50
prd364,Dummy Product 364,Dummy Type 2,34
prd365,Dummy Product 365,Dummy Type 5,65
prd366,Dummy Product 366,Dummy Type 5,22
prd367,Dummy Product 367,Dummy Type 1,41
prd368,Dummy Product 368,Dummy Type 2,42
prd369,Dummy Product 369,Dummy Type 4,60
prd370,Dummy Product 370,Dummy Type 3,84
prd371,Dummy Product 371,Dummy Type 5,85
prd372,Dummy Product 372,Dummy Type 1,18
prd373,Dummy Product 373,Dummy Type 2,23
prd374,Dummy Product 374,Dummy Type 2,15
prd375,Dummy Product 375,Dummy Type 3,87
prd376,Dummy Product 376,Dummy Type 2,52
prd377,Dummy Product 377,Dummy Type 5,74
prd378,Dummy Product 378,Dummy Type 4,30
prd379,Dummy Product 379,Dummy Type 2,58
prd380,Dummy Product 380,Dummy Type 1,99
prd381,Dummy Product 381,Dummy Type 5,70
prd382,Dummy Product 382,Dummy Type 2,39
prd383,Dummy Product 383,Dummy Type 2,80
prd384,Dummy Product 384,Dummy Type 3,10
prd385,Dummy Product 385,Dummy Type 2,1
prd386,Dummy Product 386,Dummy Type 1,60
prd387,Dummy Product 387,Dummy Type 4,69
prd388,Dummy Product 388,Dummy Type 4,92
prd389,Dummy Product 389,Dummy Type 1,31
prd390,Dummy Product 390,Dummy Type 1,62
prd391,Dummy Product 391,Dummy Type 2,58
prd392,Dummy Product 392,Dummy Type 3,9
prd393,Dummy Product 393,Dummy Type 3,23
prd394,Dummy Product 394,Dummy Type 5,72
prd395,Dummy Product 395,Dummy Type 3,52
prd396,Dummy Product 396,Dummy Type 5,82
prd397,Dummy Product 397,Dummy Type 2,17
prd398,Dummy Product 398,Dummy Type 3,4
prd399,Dummy Product 399,Dummy Type 1,89
prd400,Dummy Product 400,Dummy Type 3,100
prd401,Dummy Product 401,Dummy Type 5,25
prd402,Dummy Product 402,Dummy Type 1,80
prd403,Dummy Product 403,Dummy Type 5,17
prd404,Dummy Product 404,Dummy Type 1,46
prd405,Dummy Product 405,Dummy Type 1,28
prd406,Dummy Product 406,Dummy Type 4,6
prd407,Dummy Product 407,Dummy Type 2,85
prd408,Dummy Product 408,Dummy Type 1,75
prd409,Dummy Product 409,Dummy Type 1,77
prd410,Dummy Product 410,Dummy Type 5,58
prd411,Dummy Product 411,Dummy Type 1,27
prd412,Dummy Product 412,Dummy Type 3,13
prd413,Dummy Product 413,Dummy Type 1,98
prd414,Dummy Product 414,Dummy Type 3,56
prd415,Dummy Product 415,Dummy Type 1,62
prd416,Dummy Product 416,Dummy Type 4,65
prd417,Dummy Product 417,Dummy Type 5,84
prd418,Dummy Product 418,Dummy Type 5,66
prd419,Dummy Product 419,Dummy Type 3,52
prd420,Dummy Product 420,Dummy Type 2,88
prd421,Dummy Product 421,Dummy Type 5,67
prd422,Dummy Product 422,Dummy Type 5,18
prd423,Dummy Product 423,Dummy Type 2,78
prd424,Dummy Product 424,Dummy Type 5,28
prd425,Dummy Product 425,Dummy Type 2,53
prd426,Dummy Product 426,Dummy Type 5,57
prd427,Dummy Product 427,Dummy Type 3,12
prd428,Dummy Product 428,Dummy Type 5,55
prd429,Dummy Product 429,Dummy Type 2,0
prd430,Dummy Product 430,Dummy Type 5,64
prd431,Dummy Product 431,Dummy Type 1,1
prd432,Dummy Product 432,Dummy Type 1,71
prd433,Dummy Product 433,Dummy Type 4,100
prd434,Dummy Product 434,Dummy Type 4,98
prd435,Dummy Product 435,Dummy Type 3,72
prd436,Dummy Product 436,Dummy Type 3,73
prd437,Dummy Product 437,Dummy Type 3,4
prd438,Dummy Product 438,Dummy Type 1,15
prd439,Dummy Product 439,Dummy Type 4,40
prd440,Dummy Product 440,Dummy Type 2,73
prd441,Dummy Product 441,Dummy Type 3,45
prd442,Dummy Product 442,Dummy Type 2,18
prd443,Dummy Product 443,Dummy Type 5,96
prd444,Dummy Product 444,Dummy Type 5,37
prd445,Dummy Product 445,Dummy Type 3,98
prd446,Dummy Product 446,Dummy Type 4,37
prd447,Dummy Product 447,Dummy Type 5,92
prd448,Dummy Product 448,Dummy Type 2,19
prd449,Dummy Product 449,Dummy Type 2,17
prd450,Dummy Product 450,Dummy Type 5,86
prd451,Dummy Product 451,Dummy Type 2,40
prd452,Dummy Product 452,Dummy Type 3,30
prd453,Dummy Product 453,Dummy Type 3,38
prd454,Dummy Product 454,Dummy Type 2,87
prd455,Dummy Product 455,Dummy Type 3,85
prd456,Dummy Product 456,Dummy Type 2,59
prd457,Dummy Product 457,Dummy Type 4,41
prd458,Dummy Product 458,Dummy Type 2,9
prd459,Dummy Product 459,Dummy Type 1,60
prd460,Dummy Product 460,Dummy Type 1,85
prd461,Dummy Product 461,Dummy Type 1,4
prd462,Dummy Product 462,Dummy Type 2,80
prd463,Dummy Product 463,Dummy Type 3,16
prd464,Dummy Product 464,Dummy Type 3,37
prd465,Dummy Product 465,Dummy Type 1,23
prd466,Dummy Product 466,Dummy Type 2,38
prd467,Dummy Product 467,Dummy Type 1,35
prd468,Dummy Product 468,Dummy Type 2,18
prd469,Dummy Product 469,Dummy Type 3,19
prd470,Dummy Product 470,Dummy Type 1,79
prd471,Dummy Product 471,Dummy Type 2,87
prd472,Dummy Product 472,Dummy Type 3,48
prd473,Dummy Product 473,Dummy Type 5,26
prd474,Dummy Product 474,Dummy Type 4,57
prd475,Dummy Product 475,Dummy Type 3,50
prd476,Dummy Product 476,Dummy Type 3,90
prd477,Dummy Product 477,Dummy Type 4,64
prd478,Dummy Product 478,Dummy Type 5,36
prd479,Dummy Product 479,Dummy Type 2,73
prd480,Dummy Product 480,Dummy Type 3,60
prd481,Dummy Product 481,Dummy Type 5,76
prd482,Dummy Product 482,Dummy Type 3,62
prd483,Dummy Product 483,Dummy Type 3,4
prd484,Dummy Product 484,Dummy Type 1,24
prd485,Dummy Product 485,Dummy Type 5,33
prd486,Dummy Product 486,Dummy Type 4,35
prd487,Dummy Product 487,Dummy Type 5,93
prd488,Dummy Product 488,Dummy Type 5,12
prd489,Dummy Product 489,Dummy Type 1,29
prd490,Dummy Product 490,Dummy Type 4,60
prd491,Dummy Product 491,Dummy Type 5,26
prd492,Dummy Product 492,Dummy Type 4,91
prd493,Dummy Product 493,Dummy Type 1,40
prd494,Dummy Product 494,Dummy Type 4,78
prd495,Dummy Product 495,Dummy Type 2,33
prd496,Dummy Product 496,Dummy Type 5,63
prd497,Dummy Product 497,Dummy Type 4,46
prd498,Dummy Product 498,Dummy Type 3,56
prd499,Dummy Product 499,Dummy Type 1,91
prd500,Dummy Product 500,Dummy Type 5,74
prd501,Dummy Product 501,Dummy Type 2,1
prd502,Dummy Product 502,Dummy Type 5,23
prd503,Dummy Product 503,Dummy Type 1,22
prd504,Dummy Product 504,Dummy Type 4,69
prd505,Dummy Product 505,Dummy Type 4,18
prd506,Dummy Product 506,Dummy Type 5,49
prd507,Dummy Product 507,Dummy Type 1,41
prd508,Dummy Product 508,Dummy Type 2,2
prd509,Dummy Product 509,Dummy Type 5,100
prd510,Dummy Product 510,Dummy Type 5,90
prd511,Dummy Product 511,Dummy Type 5,79
prd512,Dummy Product 512,Dummy Type 2,47
prd513,Dummy Product 513,Dummy Type 5,20
prd514,Dummy Product 514,Dummy Type 5,89
prd515,Dummy Product 515,Dummy Type 1,25
prd516,Dummy Product 516,Dummy Type 1,13
prd517,Dummy Product 517,Dummy Type 3,98
prd518,Dummy Product 518,Dummy Type 1,4
prd519,Dummy Product 519,Dummy Type 5,81
prd520,Dummy Product 520,Dummy Type 4,39
prd521,Dummy Product 521,Dummy Type 2,26
prd522,Dummy Product 522,Dummy Type 2,39
prd523,Dummy Product 523,Dummy Type 4,90
prd524,Dummy Product 524,Dummy Type 1,59
prd525,Dummy Product 525,Dummy Type 1,65
prd526,Dummy Product 526,Dummy Type 5,93
prd527,Dummy Product 527,Dummy Type 2,77
prd528,Dummy Product 528,Dummy Type 4,73
prd529,Dummy Product 529,Dummy Type 3,22
prd530,Dummy Product 530,Dummy Type 3,33
prd531,Dummy Product 531,Dummy Type 1,62
prd532,Dummy Product 532,Dummy Type 1,67
prd533,Dummy Product 533,Dummy Type 1,88
prd534,Dummy Product 534,Dummy Type 1,63
prd535,Dummy Product 535,Dummy Type 3,92
prd536,Dummy Product 536,Dummy Type 5,65
prd537,Dummy Product 537,Dummy Type 3,41
prd538,Dummy Product 538,Dummy Type 1,3
prd539,Dummy Product 539,Dummy Type 3,42
prd540,Dummy Product 540,Dummy Type 2,41
prd541,Dummy Product 541,Dummy Type 5,87
prd542,Dummy Product 542,Dummy Type 4,54
prd543,Dummy Product 543,Dummy Type 3,73
prd544,Dummy Product 544,Dummy Type 2,39
prd545,Dummy Product 545,Dummy Type 3,68
prd546,Dummy Product 546,Dummy Type 3,62
prd547,Dummy Product 547,Dummy Type 4,46
prd548,Dummy Product 548,Dummy Type 3,3
prd549,Dummy Product 549,Dummy Type 1,56
prd550,Dummy Product 550,Dummy Type 1,97
prd551,Dummy Product 551,Dummy Type 4,84
prd552,Dummy Product 552,Dummy Type 1,41
prd553,Dummy Product 553,Dummy Type 2,90
prd554,Dummy Product 554,Dummy Type 2,16
prd555,Dummy Product 555,Dummy Type 3,61
prd556,Dummy Product 556,Dummy Type 5,85
prd557,Dummy Product 557,Dummy Type 1,67
prd558,Dummy Product 558,Dummy Type 1,79
prd559,Dummy Product 559,Dummy Type 3,81
prd560,Dummy Product 560,Dummy Type 2,2
prd561,Dummy Product 561,Dummy Type 5,81
prd562,Dummy Product 562,Dummy Type 1,40
prd563,Dummy Product 563,Dummy Type 4,65
prd564,Dummy Product 564,Dummy Type 5,14
prd565,Dummy Product 565,Dummy Type 1,91
prd566,Dummy Product 566,Dummy Type 2,72
prd567,Dummy Product 567,Dummy Type 5,37
prd568,Dummy Product 568,Dummy Type 3,38
prd569,Dummy Product 569,Dummy Type 3,32
prd570,Dummy Product 570,Dummy Type 5,100
prd571,Dummy Product 571,Dummy Type 5,79
prd572,Dummy Product 572,Dummy Type 4,52
prd573,Dummy Product 573,Dummy Type 3,40
prd574,Dummy Product 574,Dummy Type 4,88
prd575,Dummy Product 575,Dummy Type 5,71
prd576,Dummy Product 576,Dummy Type 2,32
prd577,Dummy Product 577,Dummy Type 3,53
prd578,Dummy Product 578,Dummy Type 3,54
prd579,Dummy Product 579,Dummy Type 2,22
prd580,Dummy Product 580,Dummy Type 2,81
prd581,Dummy Product 581,Dummy Type 5,53
prd582,Dummy Product 582,Dummy Type 5,1
