product_id,description,product_type,quantity_available
prod_182,Orange Curio Cabinet,Furniture,856
prod_183,Hot Pink Nightstand,Furniture,873
prod_184,Blue Sofa,Furniture,601
prod_185,Brown Recliner,Furniture,848
prod_186,Blue Refrigerator,ElectricAppliance,451
prod_187,Cyan Coffee Table,Furniture,597
prod_188,Red Floor Lamp,Other,813
prod_189,Indigo Dining Chair,Furniture,127
prod_190,Mint Dryer,ElectricAppliance,906
prod_191,Indigo Sofa,Furniture,368
prod_192,Indigo Bowl,Other,778
prod_193,Gray Microwave,ElectricAppliance,861
prod_194,Indigo Washer,ElectricAppliance,375
prod_195,Burgundy Recliner,Furniture,830
prod_196,Brown Dinner Plate,Other,315
prod_197,Purple Serving Dish,Other,679
prod_198,Yellow Dryer,ElectricAppliance,702
prod_199,Mint Microwave,ElectricAppliance,930
prod_200,Mint Fake Grass,Other,556
prod_201,Indigo Fake Flowers,Other,713
prod_202,Maroon Sofa,Furniture,776
prod_203,Blue Serving Dish,Other,744
prod_204,Blue Dinner Plate,Other,143
prod_205,Yellow China Cabinet,Furniture,299
prod_206,Mint Curio Cabinet,Furniture,838
prod_207,Indigo Vase,Other,767
prod_208,Red Serving Dish,Other,995
prod_209,Orange Microwave,ElectricAppliance,265
prod_210,Mint Bowl,Other,130
prod_211,Burgundy Oven,ElectricAppliance,199
prod_212,Mint Curio Cabinet,Furniture,730
prod_213,Indigo Serving Dish,Other,898
prod_214,Orange End Table,Furniture,940
prod_215,Brown Barstool,Furniture,872
prod_216,Burgundy Dresser,Furniture,411
prod_217,Maroon Armoire,Furniture,566
prod_218,Orange Nightstand,Furniture,969
prod_219,Hot Pink Dishwasher,ElectricAppliance,811
prod_220,Red Curio Cabinet,Furniture,608
prod_221,Blue Refrigerator,ElectricAppliance,380
prod_222,Mint Dryer,ElectricAppliance,375
prod_223,Red Nightstand,Furniture,870
prod_224,Maroon Dining Table,Furniture,998
prod_225,Red Dining Chair,Furniture,172
prod_226,Burgundy Curio Cabinet,Furniture,137
prod_227,Violet Refrigerator,ElectricAppliance,615
prod_228,Blue Fake Grass,Other,689
prod_229,Green Nightstand,Furniture,412
prod_230,Gray Bed,Furniture,601
prod_231,Maroon Dresser,Furniture,524
prod_232,Brown Curio Cabinet,Furniture,888
prod_233,Violet Picture Frame,Other,397
prod_234,Mint Oven,ElectricAppliance,502
prod_235,Maroon Refrigerator,ElectricAppliance,779
prod_236,Brown China Cabinet,Furniture,878
prod_237,Green Armoire,Furniture,899
prod_238,Orange Table Lamp,Other,766
prod_239,Violet Oven,ElectricAppliance,885
prod_240,Orange Dinner Plate,Other,525
prod_241,Gray Table Lamp,Other,868
prod_242,Blue Floor Lamp,Other,986
prod_243,Hot Pink Dinner Plate,Other,473
prod_244,Yellow Barstool,Furniture,916
prod_245,Mint Serving Dish,Other,155
prod_246,Indigo Refrigerator,ElectricAppliance,594
prod_247,Maroon Sofa,Furniture,500
prod_248,Indigo Dishwasher,ElectricAppliance,236
prod_249,Yellow Fake Grass,Other,998
prod_250,Blue Washer,ElectricAppliance,341
prod_251,Indigo Bowl,Other,300
prod_252,Gray Dryer,ElectricAppliance,591
prod_253,Indigo Dining Table,Furniture,251
prod_254,Violet Dryer,ElectricAppliance,743
prod_255,Purple Picture Frame,Other,799
prod_256,Cyan Bowl,Other,586
prod_257,Yellow Oven,ElectricAppliance,235
prod_258,Yellow Barstool,Furniture,440
prod_259,Purple Microwave,ElectricAppliance,216
prod_260,Blue Floor Lamp,Other,220
prod_261,Mint China Cabinet,Furniture,138
prod_262,Mint Fake Grass,Other,453
prod_263,Gray Dryer,ElectricAppliance,805
prod_264,Maroon Dryer,ElectricAppliance,823
prod_265,Blue Refrigerator,ElectricAppliance,393
prod_266,Burgundy Microwave,ElectricAppliance,852
prod_267,Brown Serving Dish,Other,293
prod_268,Maroon Nightstand,Furniture,257
prod_269,Brown Dishwasher,ElectricAppliance,726
prod_270,Cyan Fake Grass,Other,600
prod_271,Indigo Dinner Plate,Other,295
prod_272,Blue Oven,ElectricAppliance,974
prod_273,Violet Refrigerator,ElectricAppliance,982
prod_274,Violet Dresser,Furniture,523
prod_275,Cyan Nightstand,Furniture,671
prod_276,Burgundy Oven,ElectricAppliance,678
prod_277,Green Dryer,ElectricAppliance,978
prod_278,Yellow Curio Cabinet,Furniture,182
prod_279,Brown Fake Grass,Other,969
prod_280,Orange Table Lamp,Other,242
prod_281,Gray Microwave,ElectricAppliance,547
prod_282,Brown Dining Chair,Furniture,981
prod_283,Violet Washer,ElectricAppliance,263
prod_284,Blue End Table,Furniture,692
prod_285,Hot Pink Serving Dish,Other,659
prod_286,Hot Pink Barstool,Furniture,388
prod_287,Red Bowl,Other,860
prod_288,Red Dining Chair,Furniture,757
prod_289,Gray Refrigerator,ElectricAppliance,711
prod_290,Orange Microwave,ElectricAppliance,120
prod_291,Maroon Bed,Furniture,336
prod_292,Maroon Oven,ElectricAppliance,481
prod_293,Indigo Bowl,Other,300
prod_294,Yellow Fake Flowers,Other,638
prod_295,Blue Serving Dish,Other,354
prod_296,Mint Dinner Plate,Other,694
prod_297,Brown Barstool,Furniture,416
prod_298,Violet Fake Flowers,Other,746
prod_299,Brown Refrigerator,ElectricAppliance,793
prod_300,Indigo Oven,ElectricAppliance,217
prod_301,Orange Dishwasher,ElectricAppliance,852
prod_302,Mint End Table,Furniture,961
prod_303,Indigo Refrigerator,ElectricAppliance,567
prod_304,Indigo Oven,ElectricAppliance,312
prod_305,Burgundy Dishwasher,ElectricAppliance,387
prod_306,Hot Pink Washer,ElectricAppliance,596
prod_307,Hot Pink Oven,ElectricAppliance,482
prod_308,Violet Dining Table,Furniture,235
prod_309,Brown Picture Frame,Other,589
prod_310,Blue End Table,Furniture,353
prod_311,Yellow Dryer,ElectricAppliance,678
prod_312,Orange Vase,Other,577
prod_313,Purple Washer,ElectricAppliance,161
prod_314,Indigo Bed,Furniture,370
prod_315,Yellow Fake Grass,Other,774
prod_316,Maroon Table Lamp,Other,922
prod_317,Cyan Fake Flowers,Other,710
prod_318,Burgundy Salad Plate,Other,150
prod_319,Red Bowl,Other,573
prod_320,Brown Washer,ElectricAppliance,833
prod_321,Brown Dishwasher,ElectricAppliance,319
prod_322,Mint Picture Frame,Other,251
prod_323,Violet Table Lamp,Other,672
prod_324,Violet Dining Chair,Furniture,793
prod_325,Green Dresser,Furniture,273
prod_326,Red Fake Grass,Other,615
prod_327,Burgundy Bowl,Other,283
prod_328,Burgundy Fake Flowers,Other,616
prod_329,Purple Curio Cabinet,Furniture,492
prod_330,Brown Recliner,Furniture,855
prod_331,Brown Table Lamp,Other,118
prod_332,Green Nightstand,Furniture,232
prod_333,Mint Dishwasher,ElectricAppliance,122
prod_334,Purple Dryer,ElectricAppliance,646
prod_335,Cyan Nightstand,Furniture,880
prod_336,Blue Nightstand,Furniture,766
prod_337,Burgundy Salad Plate,Other,332
prod_338,Red Dishwasher,ElectricAppliance,527
prod_339,Mint Serving Dish,Other,831
prod_340,Red Bed,Furniture,772
prod_341,Blue Dryer,ElectricAppliance,362
prod_342,Mint Refrigerator,ElectricAppliance,351
prod_343,Blue Dryer,ElectricAppliance,634
prod_344,Hot Pink Washer,ElectricAppliance,372
prod_345,Burgundy Coffee Table,Furniture,446
prod_346,Violet Dryer,ElectricAppliance,411
prod_347,Gray Dining Table,Furniture,918
prod_348,Violet Fake Flowers,Other,250
prod_349,Gray Floor Lamp,Other,516
prod_350,Hot Pink Dresser,Furniture,637
prod_351,Yellow Vase,Other,673
prod_352,Orange Oven,ElectricAppliance,213
prod_353,Mint China Cabinet,Furniture,135
prod_354,Violet Dishwasher,ElectricAppliance,277
prod_355,Maroon Serving Dish,Other,418
prod_356,Cyan Microwave,ElectricAppliance,781
prod_357,Cyan Floor Lamp,Other,896
prod_358,Red Nightstand,Furniture,148
prod_359,Purple Microwave,ElectricAppliance,229
prod_360,Blue Floor Lamp,Other,382
prod_361,Orange Recliner,Furniture,298
prod_362,Blue Oven,ElectricAppliance,866
prod_363,Brown Bowl,Other,178
prod_364,Green Dishwasher,ElectricAppliance,576
prod_365,Burgundy Curio Cabinet,Furniture,997
prod_366,Orange Dresser,Furniture,342
prod_367,Burgundy End Table,Furniture,144
prod_368,Cyan Armoire,Furniture,161
prod_369,Burgundy Microwave,ElectricAppliance,289
prod_370,Burgundy Nightstand,Furniture,771
prod_371,Yellow Fake Grass,Other,789
prod_372,Yellow Barstool,Furniture,100
prod_373,Red Nightstand,Furniture,306
prod_374,Green Picture Frame,Other,904
prod_375,Cyan Table Lamp,Other,509
prod_376,Purple Washer,ElectricAppliance,332
prod_377,Burgundy Bowl,Other,116
prod_378,Mint Vase,Other,586
prod_379,Burgundy Nightstand,Furniture,278
prod_380,Burgundy Floor Lamp,Other,900
prod_381,Red Fake Grass,Other,614
prod_382,Blue Refrigerator,ElectricAppliance,512
prod_383,Purple Oven,ElectricAppliance,667
prod_384,Blue Picture Frame,Other,395
prod_385,Brown China Cabinet,Furniture,674
prod_386,Green Barstool,Furniture,658
prod_387,Yellow Dryer,ElectricAppliance,368
prod_388,Gray Washer,ElectricAppliance,940
prod_389,Purple Fake Flowers,Other,712
prod_390,Indigo Coffee Table,Furniture,409
prod_391,Violet Serving Dish,Other,474
prod_392,Maroon Barstool,Furniture,102
prod_393,Brown Dining Chair,Furniture,800
prod_394,Purple Picture Frame,Other,941
prod_395,Maroon Floor Lamp,Other,926
prod_396,Violet Dishwasher,ElectricAppliance,176
prod_397,Brown China Cabinet,Furniture,644
prod_398,Mint Floor Lamp,Other,655
prod_399,Red China Cabinet,Furniture,566
prod_400,Orange Armoire,Furniture,784
prod_401,Gray Vase,Other,823
prod_402,Brown Bowl,Other,984
prod_403,Gray Fake Flowers,Other,943
prod_404,Maroon Refrigerator,ElectricAppliance,534
prod_405,Burgundy Dining Chair,Furniture,354
prod_406,Cyan Refrigerator,ElectricAppliance,902
prod_407,Maroon Fake Flowers,Other,353
prod_408,Mint Bowl,Other,918
prod_409,Blue Dishwasher,ElectricAppliance,618
prod_410,Maroon Dryer,ElectricAppliance,974
prod_411,Brown Bowl,Other,670
prod_412,Red Refrigerator,ElectricAppliance,234
prod_413,Maroon Salad Plate,Other,784
prod_414,Gray Recliner,Furniture,850
prod_415,Red Vase,Other,306
prod_416,Red Dryer,ElectricAppliance,326
prod_417,Maroon Dining Table,Furniture,299
prod_418,Purple Fake Flowers,Other,493
prod_419,Cyan Vase,Other,213
prod_420,Green Dryer,ElectricAppliance,411
prod_421,Red Floor Lamp,Other,879
prod_422,Indigo Table Lamp,Other,896
prod_423,Orange Oven,ElectricAppliance,392
prod_424,Green Barstool,Furniture,474
prod_425,Blue Barstool,Furniture,704
prod_426,Gray Vase,Other,260
prod_427,Orange Bowl,Other,649
prod_428,Blue Dining Table,Furniture,735
prod_429,Burgundy Table Lamp,Other,605
prod_430,Indigo Bed,Furniture,287
prod_431,Violet Vase,Other,461
prod_432,Mint Sofa,Furniture,896
prod_433,Hot Pink Armoire,Furniture,234
prod_434,Mint Refrigerator,ElectricAppliance,325
prod_435,Maroon Microwave,ElectricAppliance,485
prod_436,Orange Oven,ElectricAppliance,769
prod_437,Hot Pink Microwave,ElectricAppliance,724
prod_438,Purple Serving Dish,Other,129
prod_439,Green Vase,Other,293
prod_440,Green Dishwasher,ElectricAppliance,966
prod_441,Indigo Oven,ElectricAppliance,162
prod_442,Yellow Dinner Plate,Other,599
prod_443,Blue Dining Table,Furniture,506
prod_444,Blue Bowl,Other,784
prod_445,Indigo Vase,Other,383
prod_446,Red Dryer,ElectricAppliance,339
prod_447,Orange Dresser,Furniture,735
prod_448,Blue End Table,Furniture,959
prod_449,Cyan Curio Cabinet,Furniture,636
prod_450,Gray Dryer,ElectricAppliance,982
prod_451,Blue Dining Chair,Furniture,637
prod_452,Yellow Dishwasher,ElectricAppliance,625
prod_453,Orange China Cabinet,Furniture,511
prod_454,Hot Pink Refrigerator,ElectricAppliance,944
prod_455,Hot Pink Floor Lamp,Other,523
prod_456,Violet Dining Chair,Furniture,686
prod_457,Maroon Dishwasher,ElectricAppliance,249
prod_458,Orange End Table,Furniture,943
prod_459,Yellow End Table,Furniture,701
prod_460,Gray Sofa,Furniture,367
prod_461,Yellow Washer,ElectricAppliance,794
prod_462,Red Oven,ElectricAppliance,393
prod_463,Brown Dryer,ElectricAppliance,786
prod_464,Orange Nightstand,Furniture,538
prod_465,Blue Recliner,Furniture,733
prod_466,Brown Picture Frame,Other,858
prod_467,Purple Salad Plate,Other,556
prod_468,Red Vase,Other,829
prod_469,Violet Oven,ElectricAppliance,119
prod_470,Yellow Picture Frame,Other,815
prod_471,Mint Washer,ElectricAppliance,442
prod_472,Orange Dryer,ElectricAppliance,159
prod_473,Violet Bowl,Other,263
prod_474,Indigo Picture Frame,Other,392
prod_475,Orange Bed,Furniture,438
prod_476,Burgundy Refrigerator,ElectricAppliance,322
prod_477,Hot Pink End Table,Furniture,175
prod_478,Cyan Refrigerator,ElectricAppliance,894
prod_479,Mint Floor Lamp,Other,123
prod_480,Maroon Bowl,Other,638
prod_481,Maroon Dishwasher,ElectricAppliance,370
prod_482,Cyan Microwave,ElectricAppliance,596
prod_483,Green Vase,Other,840
prod_484,Brown Dryer,ElectricAppliance,817
prod_485,Maroon Fake Flowers,Other,297
prod_486,Brown Armoire,Furniture,522
prod_487,Red Washer,ElectricAppliance,519
prod_488,Purple Dining Table,Furniture,854
prod_489,Brown Curio Cabinet,Furniture,923
prod_490,Violet Washer,ElectricAppliance,762
prod_491,Brown Fake Grass,Other,918
prod_492,Indigo Dining Chair,Furniture,791
prod_493,Green Dryer,ElectricAppliance,203
prod_494,Indigo Barstool,Furniture,940
prod_495,Red End Table,Furniture,912
prod_496,Brown Bed,Furniture,712
prod_497,Violet Microwave,ElectricAppliance,190
prod_498,Hot Pink Serving Dish,Other,900
prod_499,Brown Bowl,Other,151
prod_500,Mint Microwave,ElectricAppliance,223
prod_501,Blue Dryer,ElectricAppliance,510
prod_502,Mint Floor Lamp,Other,764
prod_503,Purple Table Lamp,Other,313
prod_504,Mint Barstool,Furniture,814
prod_505,Gray China Cabinet,Furniture,469
prod_506,Green Curio Cabinet,Furniture,617
prod_507,Violet Bowl,Other,158
prod_508,Burgundy Dining Chair,Furniture,753
prod_509,Gray Microwave,ElectricAppliance,622
prod_510,Cyan Dining Chair,Furniture,237
prod_511,Green Serving Dish,Other,438
prod_512,Violet Oven,ElectricAppliance,334
prod_513,Violet Dryer,ElectricAppliance,935
prod_514,Cyan Nightstand,Furniture,228
prod_515,Yellow Salad Plate,Other,609
prod_516,Orange Armoire,Furniture,120
prod_517,Indigo Recliner,Furniture,294
prod_518,Purple Dinner Plate,Other,341
prod_519,Violet China Cabinet,Furniture,440
prod_520,Green Oven,ElectricAppliance,256
prod_521,Indigo Nightstand,Furniture,477
prod_522,Indigo Dining Table,Furniture,172
prod_523,Yellow Armoire,Furniture,443
prod_524,Violet Armoire,Furniture,275
prod_525,Brown Fake Grass,Other,625
prod_526,Cyan Salad Plate,Other,980
prod_527,Maroon Coffee Table,Furniture,204
prod_528,Yellow End Table,Furniture,512
prod_529,Orange Refrigerator,ElectricAppliance,449
prod_530,Burgundy Washer,ElectricAppliance,543
prod_531,Gray Vase,Other,430
prod_532,Burgundy Dishwasher,ElectricAppliance,561
prod_533,Brown Fake Grass,Other,396
prod_534,Maroon Microwave,ElectricAppliance,794
prod_535,Cyan Fake Grass,Other,947
prod_536,Mint Nightstand,Furniture,154
prod_537,Red Washer,ElectricAppliance,638
prod_538,Yellow Oven,ElectricAppliance,693
prod_539,Mint Washer,ElectricAppliance,793
prod_540,Indigo Serving Dish,Other,740
prod_541,Hot Pink Salad Plate,Other,745
prod_542,Blue Armoire,Furniture,911
prod_543,Cyan Fake Flowers,Other,601
prod_544,Brown Microwave,ElectricAppliance,856
prod_545,Cyan Washer,ElectricAppliance,681
prod_546,Purple Dishwasher,ElectricAppliance,446
prod_547,Burgundy Refrigerator,ElectricAppliance,460
prod_548,Orange Refrigerator,ElectricAppliance,258
prod_549,Blue Picture Frame,Other,178
prod_550,Orange Recliner,Furniture,288
prod_551,Indigo Fake Flowers,Other,904
prod_552,Brown Bed,Furniture,120
prod_553,Yellow Nightstand,Furniture,425
prod_554,Yellow Dishwasher,ElectricAppliance,232
prod_555,Hot Pink Bed,Furniture,945
prod_556,Orange Dinner Plate,Other,292
prod_557,Red End Table,Furniture,147
prod_558,Purple Vase,Other,333
prod_559,Green Bowl,Other,990
prod_560,Purple Washer,ElectricAppliance,528
prod_561,Orange Dinner Plate,Other,310
prod_562,Gray Microwave,ElectricAppliance,498
prod_563,Indigo Vase,Other,114
prod_564,Red Refrigerator,ElectricAppliance,792
prod_565,Mint Dryer,ElectricAppliance,994
prod_566,Yellow Coffee Table,Furniture,611
prod_567,Burgundy Picture Frame,Other,636
prod_568,Maroon Oven,ElectricAppliance,413
prod_569,Gray Dishwasher,ElectricAppliance,749
prod_570,Hot Pink Serving Dish,Other,362
prod_571,Cyan Dining Chair,Furniture,147
prod_572,Violet Dishwasher,ElectricAppliance,487
prod_573,Brown Curio Cabinet,Furniture,575
prod_574,Violet Picture Frame,Other,755
prod_575,Orange Floor Lamp,Other,671
prod_576,Blue Serving Dish,Other,989
prod_577,Cyan Dining Chair,Furniture,226
prod_578,Green Nightstand,Furniture,811
prod_579,Brown Microwave,ElectricAppliance,482
prod_580,Blue Microwave,ElectricAppliance,850
prod_581,Green Microwave,ElectricAppliance,119
prod_582,Green Oven,ElectricAppliance,301
prod_583,Green Vase,Other,458
prod_584,Indigo Coffee Table,Furniture,318
prod_585,Red Washer,ElectricAppliance,179
prod_586,Brown Dishwasher,ElectricAppliance,623
prod_587,Cyan Salad Plate,Other,123
prod_588,Purple Microwave,ElectricAppliance,475
prod_589,Purple Table Lamp,Other,732
prod_590,Orange Washer,ElectricAppliance,356
prod_591,Gray Dinner Plate,Other,476
prod_592,Purple Picture Frame,Other,356
prod_593,Hot Pink Fake Flowers,Other,907
prod_594,Red Dryer,ElectricAppliance,777
prod_595,Red Nightstand,Furniture,359
prod_596,Cyan Picture Frame,Other,547
prod_597,Green Bowl,Other,950
prod_598,Cyan Salad Plate,Other,947
prod_599,Blue Dishwasher,ElectricAppliance,928
prod_600,Violet Dining Chair,Furniture,306
prod_601,Gray Fake Grass,Other,106
prod_602,Mint Sofa,Furniture,459
prod_603,Red Dining Chair,Furniture,308
prod_604,Gray Fake Grass,Other,698
prod_605,Violet China Cabinet,Furniture,614
prod_606,Red Fake Grass,Other,460
prod_607,Purple Oven,ElectricAppliance,734
prod_608,Purple Bowl,Other,355
prod_609,Violet Barstool,Furniture,468
prod_610,Burgundy Refrigerator,ElectricAppliance,453
prod_611,Red Vase,Other,313
prod_612,Brown China Cabinet,Furniture,769
prod_613,Hot Pink Table Lamp,Other,256
prod_614,Indigo Refrigerator,ElectricAppliance,992
prod_615,Maroon Barstool,Furniture,186
prod_616,Burgundy Dryer,ElectricAppliance,859
prod_617,Gray Microwave,ElectricAppliance,535
prod_618,Red Bed,Furniture,847
prod_619,Orange Floor Lamp,Other,472
prod_620,Violet Microwave,ElectricAppliance,490
prod_621,Cyan Salad Plate,Other,271
prod_622,Indigo Curio Cabinet,Furniture,898
prod_623,Brown Fake Grass,Other,975
prod_624,Mint Floor Lamp,Other,932
prod_625,Gray Bowl,Other,843
prod_626,Blue Sofa,Furniture,806
prod_627,Mint China Cabinet,Furniture,351
prod_628,Indigo Dresser,Furniture,214
prod_629,Violet Barstool,Furniture,851
prod_630,Cyan Dining Chair,Furniture,705
prod_631,Orange Refrigerator,ElectricAppliance,416
prod_632,Brown Microwave,ElectricAppliance,230
