rental_id,customer_id,product_id
r275,c275,p275
r276,c276,p276
r277,c277,p277
r278,c278,p278
r279,c279,p279
r280,c280,p280
r281,c281,p281
r282,c282,p282
r283,c283,p283
r284,c284,p284
r285,c285,p285
r286,c286,p286
r287,c287,p287
r288,c288,p288
r289,c289,p289
r290,c290,p290
r291,c291,p291
r292,c292,p292
r293,c293,p293
r294,c294,p294
r295,c295,p295
r296,c296,p296
r297,c297,p297
r298,c298,p298
r299,c299,p299
r300,c300,p300
r301,c301,p301
r302,c302,p302
r303,c303,p303
r304,c304,p304
r305,c305,p305
r306,c306,p306
r307,c307,p307
r308,c308,p308
r309,c309,p309
r310,c310,p310
r311,c311,p311
r312,c312,p312
r313,c313,p313
r314,c314,p314
r315,c315,p315
r316,c316,p316
r317,c317,p317
r318,c318,p318
r319,c319,p319
r320,c320,p320
r321,c321,p321
r322,c322,p322
r323,c323,p323
r324,c324,p324
r325,c325,p325
r326,c326,p326
r327,c327,p327
r328,c328,p328
r329,c329,p329
r330,c330,p330
r331,c331,p331
r332,c332,p332
r333,c333,p333
r334,c334,p334
r335,c335,p335
r336,c336,p336
r337,c337,p337
r338,c338,p338
r339,c339,p339
r340,c340,p340
r341,c341,p341
r342,c342,p342
r343,c343,p343
r344,c344,p344
r345,c345,p345
r346,c346,p346
r347,c347,p347
r348,c348,p348
r349,c349,p349
r350,c350,p350
r351,c351,p351
r352,c352,p352
r353,c353,p353
r354,c354,p354
r355,c355,p355
r356,c356,p356
r357,c357,p357
r358,c358,p358
r359,c359,p359
r360,c360,p360
r361,c361,p361
r362,c362,p362
r363,c363,p363
r364,c364,p364
r365,c365,p365
r366,c366,p366
r367,c367,p367
r368,c368,p368
r369,c369,p369
r370,c370,p370
r371,c371,p371
r372,c372,p372
r373,c373,p373
r374,c374,p374
r375,c375,p375
r376,c376,p376
r377,c377,p377
r378,c378,p378
r379,c379,p379
r380,c380,p380
r381,c381,p381
r382,c382,p382
r383,c383,p383
r384,c384,p384
r385,c385,p385
r386,c386,p386
r387,c387,p387
r388,c388,p388
r389,c389,p389
r390,c390,p390
r391,c391,p391
r392,c392,p392
r393,c393,p393
r394,c394,p394
r395,c395,p395
r396,c396,p396
r397,c397,p397
r398,c398,p398
r399,c399,p399
r400,c400,p400
r401,c401,p401
r402,c402,p402
r403,c403,p403
r404,c404,p404
r405,c405,p405
r406,c406,p406
r407,c407,p407
r408,c408,p408
r409,c409,p409
r410,c410,p410
r411,c411,p411
r412,c412,p412
r413,c413,p413
r414,c414,p414
r415,c415,p415
r416,c416,p416
r417,c417,p417
r418,c418,p418
r419,c419,p419
r420,c420,p420
r421,c421,p421
r422,c422,p422
r423,c423,p423
r424,c424,p424
r425,c425,p425
r426,c426,p426
r427,c427,p427
r428,c428,p428
r429,c429,p429
r430,c430,p430
r431,c431,p431
r432,c432,p432
r433,c433,p433
r434,c434,p434
r435,c435,p435
r436,c436,p436
r437,c437,p437
r438,c438,p438
r439,c439,p439
r440,c440,p440
r441,c441,p441
r442,c442,p442
r443,c443,p443
r444,c444,p444
r445,c445,p445
r446,c446,p446
r447,c447,p447
r448,c448,p448
r449,c449,p449
r450,c450,p450
r451,c451,p451
r452,c452,p452
r453,c453,p453
r454,c454,p454
r455,c455,p455
r456,c456,p456
r457,c457,p457
r458,c458,p458
r459,c459,p459
r460,c460,p460
r461,c461,p461
r462,c462,p462
r463,c463,p463
r464,c464,p464
r465,c465,p465
r466,c466,p466
r467,c467,p467
r468,c468,p468
r469,c469,p469
r470,c470,p470
r471,c471,p471
r472,c472,p472
r473,c473,p473
r474,c474,p474
r475,c475,p475
r476,c476,p476
r477,c477,p477
r478,c478,p478
r479,c479,p479
r480,c480,p480
r481,c481,p481
r482,c482,p482
r483,c483,p483
r484,c484,p484
r485,c485,p485
r486,c486,p486
r487,c487,p487
r488,c488,p488
r489,c489,p489
r490,c490,p490
r491,c491,p491
r492,c492,p492
r493,c493,p493
r494,c494,p494
r495,c495,p495
r496,c496,p496
r497,c497,p497
r498,c498,p498
r499,c499,p499
r500,c500,p500
r501,c501,p501
r502,c502,p502
r503,c503,p503
r504,c504,p504
r505,c505,p505
r506,c506,p506
r507,c507,p507
r508,c508,p508
r509,c509,p509
r510,c510,p510
r511,c511,p511
r512,c512,p512
r513,c513,p513
r514,c514,p514
r515,c515,p515
r516,c516,p516
r517,c517,p517
r518,c518,p518
r519,c519,p519
r520,c520,p520
r521,c521,p521
r522,c522,p522
r523,c523,p523
r524,c524,p524
r525,c525,p525
r526,c526,p526
r527,c527,p527
r528,c528,p528
r529,c529,p529
r530,c530,p530
r531,c531,p531
r532,c532,p532
r533,c533,p533
r534,c534,p534
r535,c535,p535
r536,c536,p536
r537,c537,p537
r538,c538,p538
r539,c539,p539
r540,c540,p540
r541,c541,p541
r542,c542,p542
r543,c543,p543
r544,c544,p544
r545,c545,p545
r546,c546,p546
r547,c547,p547
r548,c548,p548
r549,c549,p549
r550,c550,p550
r551,c551,p551
r552,c552,p552
r553,c553,p553
r554,c554,p554
r555,c555,p555
r556,c556,p556
r557,c557,p557
r558,c558,p558
r559,c559,p559
r560,c560,p560
r561,c561,p561
r562,c562,p562
r563,c563,p563
r564,c564,p564
r565,c565,p565
r566,c566,p566
r567,c567,p567
r568,c568,p568
r569,c569,p569
r570,c570,p570
r571,c571,p571
r572,c572,p572
r573,c573,p573
r574,c574,p574
r575,c575,p575
r576,c576,p576
r577,c577,p577
r578,c578,p578
r579,c579,p579
r580,c580,p580
r581,c581,p581
r582,c582,p582
r583,c583,p583
r584,c584,p584
r585,c585,p585
r586,c586,p586
r587,c587,p587
r588,c588,p588
r589,c589,p589
r590,c590,p590
r591,c591,p591
r592,c592,p592
r593,c593,p593
r594,c594,p594
r595,c595,p595
r596,c596,p596
r597,c597,p597
r598,c598,p598
r599,c599,p599
r600,c600,p600
r601,c601,p601
r602,c602,p602
r603,c603,p603
r604,c604,p604
r605,c605,p605
r606,c606,p606
r607,c607,p607
r608,c608,p608
r609,c609,p609
r610,c610,p610
r611,c611,p611
r612,c612,p612
r613,c613,p613
r614,c614,p614
r615,c615,p615
r616,c616,p616
r617,c617,p617
r618,c618,p618
r619,c619,p619
r620,c620,p620
r621,c621,p621
r622,c622,p622
r623,c623,p623
r624,c624,p624
r625,c625,p625
r626,c626,p626
r627,c627,p627
r628,c628,p628
r629,c629,p629
r630,c630,p630
r631,c631,p631
r632,c632,p632
r633,c633,p633
r634,c634,p634
r635,c635,p635
r636,c636,p636
r637,c637,p637
r638,c638,p638
r639,c639,p639
r640,c640,p640
r641,c641,p641
r642,c642,p642
r643,c643,p643
r644,c644,p644
r645,c645,p645
r646,c646,p646
r647,c647,p647
r648,c648,p648
r649,c649,p649
r650,c650,p650
r651,c651,p651
r652,c652,p652
r653,c653,p653
r654,c654,p654
r655,c655,p655
r656,c656,p656
r657,c657,p657
r658,c658,p658
r659,c659,p659
r660,c660,p660
r661,c661,p661
r662,c662,p662
r663,c663,p663
r664,c664,p664
r665,c665,p665
r666,c666,p666
r667,c667,p667
r668,c668,p668
r669,c669,p669
r670,c670,p670
r671,c671,p671
r672,c672,p672
r673,c673,p673
r674,c674,p674
r675,c675,p675
r676,c676,p676
r677,c677,p677
r678,c678,p678
r679,c679,p679
r680,c680,p680
r681,c681,p681
r682,c682,p682
r683,c683,p683
r684,c684,p684
r685,c685,p685
r686,c686,p686
r687,c687,p687
r688,c688,p688
r689,c689,p689
r690,c690,p690
r691,c691,p691
r692,c692,p692
r693,c693,p693
r694,c694,p694
r695,c695,p695
r696,c696,p696
r697,c697,p697
r698,c698,p698
r699,c699,p699
r700,c700,p700
r701,c701,p701
r702,c702,p702
r703,c703,p703
r704,c704,p704
r705,c705,p705
r706,c706,p706
r707,c707,p707
r708,c708,p708
r709,c709,p709
r710,c710,p710
r711,c711,p711
r712,c712,p712
r713,c713,p713
r714,c714,p714
r715,c715,p715
r716,c716,p716
r717,c717,p717
r718,c718,p718
r719,c719,p719
r720,c720,p720
r721,c721,p721
r722,c722,p722
r723,c723,p723
r724,c724,p724
r725,c725,p725
r726,c726,p726
r727,c727,p727
r728,c728,p728
r729,c729,p729
r730,c730,p730
r731,c731,p731
r732,c732,p732
r733,c733,p733
r734,c734,p734
r735,c735,p735
r736,c736,p736
r737,c737,p737
r738,c738,p738
r739,c739,p739
r740,c740,p740
r741,c741,p741
r742,c742,p742
r743,c743,p743
r744,c744,p744
r745,c745,p745
r746,c746,p746
r747,c747,p747
r748,c748,p748
r749,c749,p749
r750,c750,p750
r751,c751,p751
r752,c752,p752
r753,c753,p753
r754,c754,p754
r755,c755,p755
r756,c756,p756
r757,c757,p757
r758,c758,p758
r759,c759,p759
r760,c760,p760
r761,c761,p761
r762,c762,p762
r763,c763,p763
r764,c764,p764
r765,c765,p765
r766,c766,p766
r767,c767,p767
r768,c768,p768
r769,c769,p769
r770,c770,p770
r771,c771,p771
r772,c772,p772
r773,c773,p773
r774,c774,p774
r775,c775,p775
r776,c776,p776
r777,c777,p777
r778,c778,p778
r779,c779,p779
r780,c780,p780
r781,c781,p781
r782,c782,p782
r783,c783,p783
r784,c784,p784
r785,c785,p785
r786,c786,p786
r787,c787,p787
r788,c788,p788
r789,c789,p789
r790,c790,p790
r791,c791,p791
r792,c792,p792
r793,c793,p793
r794,c794,p794
r795,c795,p795
r796,c796,p796
r797,c797,p797
r798,c798,p798
r799,c799,p799
r800,c800,p800
r801,c801,p801
r802,c802,p802
r803,c803,p803
r804,c804,p804
r805,c805,p805
r806,c806,p806
r807,c807,p807
r808,c808,p808
r809,c809,p809
r810,c810,p810
r811,c811,p811
r812,c812,p812
r813,c813,p813
r814,c814,p814
r815,c815,p815
r816,c816,p816
r817,c817,p817
r818,c818,p818
r819,c819,p819
r820,c820,p820
r821,c821,p821
r822,c822,p822
r823,c823,p823
r824,c824,p824
r825,c825,p825
r826,c826,p826
r827,c827,p827
r828,c828,p828
r829,c829,p829
r830,c830,p830
r831,c831,p831
r832,c832,p832
r833,c833,p833
r834,c834,p834
r835,c835,p835
r836,c836,p836
r837,c837,p837
r838,c838,p838
r839,c839,p839
r840,c840,p840
r841,c841,p841
r842,c842,p842
r843,c843,p843
r844,c844,p844
r845,c845,p845
r846,c846,p846
r847,c847,p847
r848,c848,p848
r849,c849,p849
r850,c850,p850
r851,c851,p851
r852,c852,p852
r853,c853,p853
r854,c854,p854
r855,c855,p855
r856,c856,p856
r857,c857,p857
r858,c858,p858
r859,c859,p859
r860,c860,p860
r861,c861,p861
r862,c862,p862
r863,c863,p863
r864,c864,p864
r865,c865,p865
r866,c866,p866
r867,c867,p867
r868,c868,p868
r869,c869,p869
r870,c870,p870
r871,c871,p871
r872,c872,p872
r873,c873,p873
r874,c874,p874
r875,c875,p875
r876,c876,p876
r877,c877,p877
r878,c878,p878
r879,c879,p879
r880,c880,p880
r881,c881,p881
r882,c882,p882
r883,c883,p883
r884,c884,p884
r885,c885,p885
r886,c886,p886
r887,c887,p887
r888,c888,p888
r889,c889,p889
r890,c890,p890
r891,c891,p891
r892,c892,p892
r893,c893,p893
r894,c894,p894
r895,c895,p895
r896,c896,p896
r897,c897,p897
r898,c898,p898
r899,c899,p899
r900,c900,p900
r901,c901,p901
r902,c902,p902
r903,c903,p903
r904,c904,p904
r905,c905,p905
r906,c906,p906
r907,c907,p907
r908,c908,p908
r909,c909,p909
r910,c910,p910
r911,c911,p911
r912,c912,p912
r913,c913,p913
r914,c914,p914
r915,c915,p915
r916,c916,p916
r917,c917,p917
r918,c918,p918
r919,c919,p919
r920,c920,p920
r921,c921,p921
r922,c922,p922
r923,c923,p923
r924,c924,p924
r925,c925,p925
r926,c926,p926
r927,c927,p927
r928,c928,p928
r929,c929,p929
r930,c930,p930
r931,c931,p931
r932,c932,p932
r933,c933,p933
r934,c934,p934
r935,c935,p935
r936,c936,p936
r937,c937,p937
r938,c938,p938
r939,c939,p939
r940,c940,p940
r941,c941,p941
r942,c942,p942
r943,c943,p943
r944,c944,p944
r945,c945,p945
r946,c946,p946
r947,c947,p947
r948,c948,p948
r949,c949,p949
r950,c950,p950
r951,c951,p951
r952,c952,p952
r953,c953,p953
r954,c954,p954
r955,c955,p955
r956,c956,p956
r957,c957,p957
r958,c958,p958
r959,c959,p959
r960,c960,p960
r961,c961,p961
r962,c962,p962
r963,c963,p963
r964,c964,p964
r965,c965,p965
r966,c966,p966
r967,c967,p967
r968,c968,p968
r969,c969,p969
r970,c970,p970
r971,c971,p971
r972,c972,p972
r973,c973,p973
r974,c974,p974
r975,c975,p975
r976,c976,p976
r977,c977,p977
r978,c978,p978
r979,c979,p979
r980,c980,p980
r981,c981,p981
r982,c982,p982
r983,c983,p983
r984,c984,p984
r985,c985,p985
r986,c986,p986
r987,c987,p987
r988,c988,p988
r989,c989,p989
r990,c990,p990
r991,c991,p991
r992,c992,p992
r993,c993,p993
r994,c994,p994
r995,c995,p995
r996,c996,p996
r997,c997,p997
r998,c998,p998
r999,c999,p999
r1000,c1000,p1000
r1001,c1001,p1001
r1002,c1002,p1002
r1003,c1003,p1003
r1004,c1004,p1004
r1005,c1005,p1005
r1006,c1006,p1006
r1007,c1007,p1007
r1008,c1008,p1008
r1009,c1009,p1009
r1010,c1010,p1010
r1011,c1011,p1011
r1012,c1012,p1012
r1013,c1013,p1013
r1014,c1014,p1014
r1015,c1015,p1015
r1016,c1016,p1016
r1017,c1017,p1017
r1018,c1018,p1018
r1019,c1019,p1019
r1020,c1020,p1020
r1021,c1021,p1021
r1022,c1022,p1022
r1023,c1023,p1023
r1024,c1024,p1024
r1025,c1025,p1025
r1026,c1026,p1026
r1027,c1027,p1027
r1028,c1028,p1028
r1029,c1029,p1029
r1030,c1030,p1030
r1031,c1031,p1031
r1032,c1032,p1032
r1033,c1033,p1033
r1034,c1034,p1034
r1035,c1035,p1035
r1036,c1036,p1036
r1037,c1037,p1037
r1038,c1038,p1038
r1039,c1039,p1039
r1040,c1040,p1040
r1041,c1041,p1041
r1042,c1042,p1042
r1043,c1043,p1043
r1044,c1044,p1044
r1045,c1045,p1045
r1046,c1046,p1046
r1047,c1047,p1047
r1048,c1048,p1048
r1049,c1049,p1049
r1050,c1050,p1050
r1051,c1051,p1051
r1052,c1052,p1052
r1053,c1053,p1053
r1054,c1054,p1054
r1055,c1055,p1055
r1056,c1056,p1056
r1057,c1057,p1057
r1058,c1058,p1058
r1059,c1059,p1059
r1060,c1060,p1060
r1061,c1061,p1061
r1062,c1062,p1062
r1063,c1063,p1063
r1064,c1064,p1064
r1065,c1065,p1065
r1066,c1066,p1066
r1067,c1067,p1067
r1068,c1068,p1068
r1069,c1069,p1069
r1070,c1070,p1070
r1071,c1071,p1071
r1072,c1072,p1072
r1073,c1073,p1073
r1074,c1074,p1074
r1075,c1075,p1075
r1076,c1076,p1076
r1077,c1077,p1077
r1078,c1078,p1078
r1079,c1079,p1079
r1080,c1080,p1080
r1081,c1081,p1081
r1082,c1082,p1082
r1083,c1083,p1083
r1084,c1084,p1084
r1085,c1085,p1085
r1086,c1086,p1086
r1087,c1087,p1087
r1088,c1088,p1088
r1089,c1089,p1089
r1090,c1090,p1090
r1091,c1091,p1091
r1092,c1092,p1092
r1093,c1093,p1093
r1094,c1094,p1094
r1095,c1095,p1095
r1096,c1096,p1096
r1097,c1097,p1097
r1098,c1098,p1098
r1099,c1099,p1099
r1100,c1100,p1100
r1101,c1101,p1101
r1102,c1102,p1102
r1103,c1103,p1103
r1104,c1104,p1104
r1105,c1105,p1105
r1106,c1106,p1106
r1107,c1107,p1107
r1108,c1108,p1108
r1109,c1109,p1109
r1110,c1110,p1110
r1111,c1111,p1111
r1112,c1112,p1112
r1113,c1113,p1113
r1114,c1114,p1114
r1115,c1115,p1115
r1116,c1116,p1116
r1117,c1117,p1117
r1118,c1118,p1118
r1119,c1119,p1119
r1120,c1120,p1120
r1121,c1121,p1121
r1122,c1122,p1122
r1123,c1123,p1123
r1124,c1124,p1124
r1125,c1125,p1125
r1126,c1126,p1126
r1127,c1127,p1127
r1128,c1128,p1128
r1129,c1129,p1129
r1130,c1130,p1130
r1131,c1131,p1131
r1132,c1132,p1132
r1133,c1133,p1133
r1134,c1134,p1134
r1135,c1135,p1135
r1136,c1136,p1136
r1137,c1137,p1137
r1138,c1138,p1138
r1139,c1139,p1139
r1140,c1140,p1140
r1141,c1141,p1141
r1142,c1142,p1142
r1143,c1143,p1143
r1144,c1144,p1144
r1145,c1145,p1145
r1146,c1146,p1146
r1147,c1147,p1147
r1148,c1148,p1148
r1149,c1149,p1149
r1150,c1150,p1150
r1151,c1151,p1151
r1152,c1152,p1152
r1153,c1153,p1153
r1154,c1154,p1154
r1155,c1155,p1155
r1156,c1156,p1156
r1157,c1157,p1157
r1158,c1158,p1158
r1159,c1159,p1159
r1160,c1160,p1160
r1161,c1161,p1161
r1162,c1162,p1162
r1163,c1163,p1163
r1164,c1164,p1164
r1165,c1165,p1165
r1166,c1166,p1166
r1167,c1167,p1167
r1168,c1168,p1168
r1169,c1169,p1169
r1170,c1170,p1170
r1171,c1171,p1171
r1172,c1172,p1172
r1173,c1173,p1173
r1174,c1174,p1174
r1175,c1175,p1175
r1176,c1176,p1176
r1177,c1177,p1177
r1178,c1178,p1178
r1179,c1179,p1179
r1180,c1180,p1180
r1181,c1181,p1181
r1182,c1182,p1182
r1183,c1183,p1183
r1184,c1184,p1184
r1185,c1185,p1185
r1186,c1186,p1186
r1187,c1187,p1187
r1188,c1188,p1188
r1189,c1189,p1189
r1190,c1190,p1190
r1191,c1191,p1191
r1192,c1192,p1192
r1193,c1193,p1193
r1194,c1194,p1194
r1195,c1195,p1195
r1196,c1196,p1196
r1197,c1197,p1197
r1198,c1198,p1198
r1199,c1199,p1199
r1200,c1200,p1200
r1201,c1201,p1201
r1202,c1202,p1202
r1203,c1203,p1203
r1204,c1204,p1204
r1205,c1205,p1205
r1206,c1206,p1206
r1207,c1207,p1207
r1208,c1208,p1208
r1209,c1209,p1209
r1210,c1210,p1210
r1211,c1211,p1211
r1212,c1212,p1212
r1213,c1213,p1213
r1214,c1214,p1214
r1215,c1215,p1215
r1216,c1216,p1216
r1217,c1217,p1217
r1218,c1218,p1218
r1219,c1219,p1219
r1220,c1220,p1220
r1221,c1221,p1221
r1222,c1222,p1222
r1223,c1223,p1223
r1224,c1224,p1224
r1225,c1225,p1225
r1226,c1226,p1226
r1227,c1227,p1227
r1228,c1228,p1228
r1229,c1229,p1229
r1230,c1230,p1230
r1231,c1231,p1231
r1232,c1232,p1232
r1233,c1233,p1233
r1234,c1234,p1234
r1235,c1235,p1235
r1236,c1236,p1236
r1237,c1237,p1237
r1238,c1238,p1238
r1239,c1239,p1239
r1240,c1240,p1240
r1241,c1241,p1241
r1242,c1242,p1242
r1243,c1243,p1243
r1244,c1244,p1244
r1245,c1245,p1245
r1246,c1246,p1246
r1247,c1247,p1247
r1248,c1248,p1248
r1249,c1249,p1249
r1250,c1250,p1250
r1251,c1251,p1251
r1252,c1252,p1252
r1253,c1253,p1253
r1254,c1254,p1254
r1255,c1255,p1255
r1256,c1256,p1256
r1257,c1257,p1257
r1258,c1258,p1258
r1259,c1259,p1259
r1260,c1260,p1260
r1261,c1261,p1261
r1262,c1262,p1262
r1263,c1263,p1263
r1264,c1264,p1264
r1265,c1265,p1265
r1266,c1266,p1266
r1267,c1267,p1267
r1268,c1268,p1268
r1269,c1269,p1269
r1270,c1270,p1270
r1271,c1271,p1271
r1272,c1272,p1272
r1273,c1273,p1273
r1274,c1274,p1274
r1275,c1275,p1275
r1276,c1276,p1276
r1277,c1277,p1277
r1278,c1278,p1278
r1279,c1279,p1279
r1280,c1280,p1280
r1281,c1281,p1281
r1282,c1282,p1282
r1283,c1283,p1283
r1284,c1284,p1284
r1285,c1285,p1285
r1286,c1286,p1286
r1287,c1287,p1287
r1288,c1288,p1288
r1289,c1289,p1289
r1290,c1290,p1290
r1291,c1291,p1291
r1292,c1292,p1292
r1293,c1293,p1293
r1294,c1294,p1294
r1295,c1295,p1295
r1296,c1296,p1296
r1297,c1297,p1297
r1298,c1298,p1298
r1299,c1299,p1299
r1300,c1300,p1300
r1301,c1301,p1301
r1302,c1302,p1302
r1303,c1303,p1303
r1304,c1304,p1304
r1305,c1305,p1305
r1306,c1306,p1306
r1307,c1307,p1307
r1308,c1308,p1308
r1309,c1309,p1309
r1310,c1310,p1310
r1311,c1311,p1311
r1312,c1312,p1312
r1313,c1313,p1313
r1314,c1314,p1314
r1315,c1315,p1315
r1316,c1316,p1316
r1317,c1317,p1317
r1318,c1318,p1318
r1319,c1319,p1319
r1320,c1320,p1320
r1321,c1321,p1321
r1322,c1322,p1322
r1323,c1323,p1323
r1324,c1324,p1324
r1325,c1325,p1325
r1326,c1326,p1326
r1327,c1327,p1327
r1328,c1328,p1328
r1329,c1329,p1329
r1330,c1330,p1330
r1331,c1331,p1331
r1332,c1332,p1332
r1333,c1333,p1333
r1334,c1334,p1334
r1335,c1335,p1335
r1336,c1336,p1336
r1337,c1337,p1337
r1338,c1338,p1338
r1339,c1339,p1339
r1340,c1340,p1340
r1341,c1341,p1341
r1342,c1342,p1342
r1343,c1343,p1343
r1344,c1344,p1344
r1345,c1345,p1345
r1346,c1346,p1346
r1347,c1347,p1347
r1348,c1348,p1348
r1349,c1349,p1349
r1350,c1350,p1350
r1351,c1351,p1351
r1352,c1352,p1352
r1353,c1353,p1353
r1354,c1354,p1354
r1355,c1355,p1355
r1356,c1356,p1356
r1357,c1357,p1357
r1358,c1358,p1358
r1359,c1359,p1359
r1360,c1360,p1360
r1361,c1361,p1361
r1362,c1362,p1362
r1363,c1363,p1363
r1364,c1364,p1364
r1365,c1365,p1365
r1366,c1366,p1366
r1367,c1367,p1367
r1368,c1368,p1368
r1369,c1369,p1369
r1370,c1370,p1370
r1371,c1371,p1371
r1372,c1372,p1372
r1373,c1373,p1373
r1374,c1374,p1374
r1375,c1375,p1375
r1376,c1376,p1376
r1377,c1377,p1377
r1378,c1378,p1378
r1379,c1379,p1379
r1380,c1380,p1380
r1381,c1381,p1381
r1382,c1382,p1382
r1383,c1383,p1383
r1384,c1384,p1384
r1385,c1385,p1385
r1386,c1386,p1386
r1387,c1387,p1387
r1388,c1388,p1388
r1389,c1389,p1389
r1390,c1390,p1390
r1391,c1391,p1391
r1392,c1392,p1392
r1393,c1393,p1393
r1394,c1394,p1394
r1395,c1395,p1395
r1396,c1396,p1396
r1397,c1397,p1397
r1398,c1398,p1398
r1399,c1399,p1399
r1400,c1400,p1400
r1401,c1401,p1401
r1402,c1402,p1402
r1403,c1403,p1403
r1404,c1404,p1404
r1405,c1405,p1405
r1406,c1406,p1406
r1407,c1407,p1407
r1408,c1408,p1408
r1409,c1409,p1409
r1410,c1410,p1410
r1411,c1411,p1411
r1412,c1412,p1412
r1413,c1413,p1413
