user_id,product_id
user1415,prd005
user1416,prd005
user1417,prd005
user1418,prd005
user1419,prd005
user1420,prd005
user1421,prd005
user1422,prd005
user1423,prd005
user1424,prd005
user1425,prd005
user1426,prd005
user1427,prd005
user1428,prd005
user1429,prd005
user1430,prd005
user1431,prd005
user1432,prd005
user1433,prd005
user1434,prd005
user1435,prd005
user1436,prd005
user1437,prd005
user1438,prd005
user1439,prd005
user1440,prd005
user1441,prd005
user1442,prd005
user1443,prd005
user1444,prd005
user1445,prd005
user1446,prd005
user1447,prd005
user1448,prd005
user1449,prd005
user1450,prd005
user1451,prd005
user1452,prd005
user1453,prd005
user1454,prd005
user1455,prd005
user1456,prd005
user1457,prd005
user1458,prd005
user1459,prd005
user1460,prd005
user1461,prd005
user1462,prd005
user1463,prd005
user1464,prd005
user1465,prd005
user1466,prd005
user1467,prd005
user1468,prd005
user1469,prd005
user1470,prd005
user1471,prd005
user1472,prd005
user1473,prd005
user1474,prd005
user1475,prd005
user1476,prd005
user1477,prd005
user1478,prd005
user1479,prd005
user1480,prd005
user1481,prd005
user1482,prd005
user1483,prd005
user1484,prd005
user1485,prd005
user1486,prd005
user1487,prd005
user1488,prd005
user1489,prd005
user1490,prd005
user1491,prd005
user1492,prd005
user1493,prd005
user1494,prd005
user1495,prd005
user1496,prd005
user1497,prd005
user1498,prd005
user1499,prd005
user1500,prd005
user1501,prd005
user1502,prd005
user1503,prd005
user1504,prd005
user1505,prd005
user1506,prd005
user1507,prd005
user1508,prd005
user1509,prd005
user1510,prd005
user1511,prd005
user1512,prd005
user1513,prd005
user1514,prd005
user1515,prd005
user1516,prd005
user1517,prd005
user1518,prd005
user1519,prd005
user1520,prd005
user1521,prd005
user1522,prd005
user1523,prd005
user1524,prd005
user1525,prd005
user1526,prd005
user1527,prd005
user1528,prd005
user1529,prd005
user1530,prd005
user1531,prd005
user1532,prd005
user1533,prd005
user1534,prd005
user1535,prd005
user1536,prd005
user1537,prd005
user1538,prd005
user1539,prd005
user1540,prd005
user1541,prd005
user1542,prd005
user1543,prd005
user1544,prd005
user1545,prd005
user1546,prd005
user1547,prd005
user1548,prd005
user1549,prd005
user1550,prd005
user1551,prd005
user1552,prd005
user1553,prd005
user1554,prd005
user1555,prd005
user1556,prd005
user1557,prd005
user1558,prd005
user1559,prd005
user1560,prd005
user1561,prd005
user1562,prd005
user1563,prd005
user1564,prd005
user1565,prd005
user1566,prd005
user1567,prd005
user1568,prd005
user1569,prd005
user1570,prd005
user1571,prd005
user1572,prd005
user1573,prd005
user1574,prd005
user1575,prd005
user1576,prd005
user1577,prd005
user1578,prd005
user1579,prd005
user1580,prd005
user1581,prd005
user1582,prd005
user1583,prd005
user1584,prd005
user1585,prd005
user1586,prd005
user1587,prd005
user1588,prd005
user1589,prd005
user1590,prd005
user1591,prd005
user1592,prd005
user1593,prd005
user1594,prd005
user1595,prd005
user1596,prd005
user1597,prd005
user1598,prd005
user1599,prd005
user1600,prd005
user1601,prd005
user1602,prd005
user1603,prd005
user1604,prd005
user1605,prd005
user1606,prd005
user1607,prd005
user1608,prd005
user1609,prd005
user1610,prd005
user1611,prd005
user1612,prd005
user1613,prd005
user1614,prd005
user1615,prd005
user1616,prd005
user1617,prd005
user1618,prd005
user1619,prd005
user1620,prd005
user1621,prd005
user1622,prd005
user1623,prd005
user1624,prd005
user1625,prd005
user1626,prd005
user1627,prd005
user1628,prd005
user1629,prd005
user1630,prd005
user1631,prd005
user1632,prd005
user1633,prd005
user1634,prd005
user1635,prd005
user1636,prd005
user1637,prd005
user1638,prd005
user1639,prd005
user1640,prd005
user1641,prd005
user1642,prd005
user1643,prd005
user1644,prd005
user1645,prd005
user1646,prd005
user1647,prd005
user1648,prd005
user1649,prd005
user1650,prd005
user1651,prd005
user1652,prd005
user1653,prd005
user1654,prd005
user1655,prd005
user1656,prd005
user1657,prd005
user1658,prd005
user1659,prd005
user1660,prd005
user1661,prd005
user1662,prd005
user1663,prd005
user1664,prd005
user1665,prd005
user1666,prd005
user1667,prd005
user1668,prd005
user1669,prd005
user1670,prd005
user1671,prd005
user1672,prd005
user1673,prd005
user1674,prd005
user1675,prd005
user1676,prd005
user1677,prd005
user1678,prd005
user1679,prd005
user1680,prd005
user1681,prd005
user1682,prd005
user1683,prd005
user1684,prd005
user1685,prd005
user1686,prd005
user1687,prd005
user1688,prd005
user1689,prd005
user1690,prd005
user1691,prd005
user1692,prd005
user1693,prd005
user1694,prd005
user1695,prd005
user1696,prd005
user1697,prd005
user1698,prd005
user1699,prd005
user1700,prd005
user1701,prd005
user1702,prd005
user1703,prd005
user1704,prd005
user1705,prd005
user1706,prd005
user1707,prd005
user1708,prd005
user1709,prd005
user1710,prd005
user1711,prd005
user1712,prd005
user1713,prd005
user1714,prd005
user1715,prd005
user1716,prd005
user1717,prd005
user1718,prd005
user1719,prd005
user1720,prd005
user1721,prd005
user1722,prd005
user1723,prd005
user1724,prd005
user1725,prd005
user1726,prd005
user1727,prd005
user1728,prd005
user1729,prd005
user1730,prd005
user1731,prd005
user1732,prd005
user1733,prd005
user1734,prd005
user1735,prd005
user1736,prd005
user1737,prd005
user1738,prd005
user1739,prd005
user1740,prd005
user1741,prd005
user1742,prd005
user1743,prd005
user1744,prd005
user1745,prd005
user1746,prd005
user1747,prd005
user1748,prd005
user1749,prd005
user1750,prd005
user1751,prd005
user1752,prd005
user1753,prd005
user1754,prd005
user1755,prd005
user1756,prd005
user1757,prd005
user1758,prd005
user1759,prd005
user1760,prd005
user1761,prd005
user1762,prd005
user1763,prd005
user1764,prd005
user1765,prd005
user1766,prd005
user1767,prd005
user1768,prd005
user1769,prd005
user1770,prd005
user1771,prd005
user1772,prd005
user1773,prd005
user1774,prd005
user1775,prd005
user1776,prd005
user1777,prd005
user1778,prd005
user1779,prd005
user1780,prd005
user1781,prd005
user1782,prd005
user1783,prd005
user1784,prd005
user1785,prd005
user1786,prd005
user1787,prd005
user1788,prd005
user1789,prd005
user1790,prd005
user1791,prd005
user1792,prd005
user1793,prd005
user1794,prd005
user1795,prd005
user1796,prd005
user1797,prd005
user1798,prd005
user1799,prd005
user1800,prd005
user1801,prd005
user1802,prd005
user1803,prd005
user1804,prd005
user1805,prd005
user1806,prd005
user1807,prd005
user1808,prd005
user1809,prd005
user1810,prd005
user1811,prd005
user1812,prd005
user1813,prd005
user1814,prd005
user1815,prd005
user1816,prd005
user1817,prd005
user1818,prd005
user1819,prd005
user1820,prd005
user1821,prd005
user1822,prd005
user1823,prd005
user1824,prd005
user1825,prd005
user1826,prd005
user1827,prd005
user1828,prd005
user1829,prd005
user1830,prd005
user1831,prd005
user1832,prd005
user1833,prd005
user1834,prd005
user1835,prd005
user1836,prd005
user1837,prd005
user1838,prd005
user1839,prd005
user1840,prd005
user1841,prd005
user1842,prd005
user1843,prd005
user1844,prd005
user1845,prd005
user1846,prd005
user1847,prd005
user1848,prd005
user1849,prd005
user1850,prd005
user1851,prd005
user1852,prd005
user1853,prd005
user1854,prd005
user1855,prd005
user1856,prd005
user1857,prd005
user1858,prd005
user1859,prd005
user1860,prd005
user1861,prd005
user1862,prd005
user1863,prd005
user1864,prd005
user1865,prd005
user1866,prd005
user1867,prd005
user1868,prd005
user1869,prd005
user1870,prd005
user1871,prd005
user1872,prd005
