2020-01-01 09:11:53,403 charges_calc.py:74  WARNING Rental {'product_code': 'PRD80', 'units_rented': 8, 'price_per_day': 31, 'rental_start': '6/12/17', 'rental_end': '3/22/17', 'total_days': -82} has length less than 1 day.
2020-01-01 09:11:53,497 charges_calc.py:74  WARNING Rental {'product_code': 'PRD40', 'units_rented': 6, 'price_per_day': 24, 'rental_start': '3/27/18', 'rental_end': '4/21/16', 'total_days': -705} has length less than 1 day.
2020-01-01 09:11:53,497 charges_calc.py:74  WARNING Rental {'product_code': 'PRD63', 'units_rented': 10, 'price_per_day': 17, 'rental_start': '7/6/18', 'rental_end': '5/6/17', 'total_days': -426} has length less than 1 day.
2020-01-01 09:11:53,497 charges_calc.py:74  WARNING Rental {'product_code': 'PRD43', 'units_rented': 4, 'price_per_day': 31, 'rental_start': '7/1/17', 'rental_end': '4/18/17', 'total_days': -74} has length less than 1 day.
2020-01-01 09:11:53,497 charges_calc.py:74  WARNING Rental {'product_code': 'PRD51', 'units_rented': 10, 'price_per_day': 27, 'rental_start': '4/18/18', 'rental_end': '4/13/17', 'total_days': -370} has length less than 1 day.
2020-01-01 09:11:53,513 charges_calc.py:74  WARNING Rental {'product_code': 'PRD72', 'units_rented': 9, 'price_per_day': 36, 'rental_start': '10/11/17', 'rental_end': '4/3/16', 'total_days': -556} has length less than 1 day.
2020-01-01 09:11:53,544 charges_calc.py:74  WARNING Rental {'product_code': 'PRD61', 'units_rented': 1, 'price_per_day': 17, 'rental_start': '7/24/16', 'rental_end': '7/24/16', 'total_days': 0} has length less than 1 day.
2020-01-01 09:11:53,544 charges_calc.py:74  WARNING Rental {'product_code': 'PRD51', 'units_rented': 1, 'price_per_day': 23, 'rental_start': '12/1/17', 'rental_end': '12/30/16', 'total_days': -336} has length less than 1 day.
2020-01-01 09:11:53,544 charges_calc.py:74  WARNING Rental {'product_code': 'PRD59', 'units_rented': 4, 'price_per_day': 14, 'rental_start': '2/19/18', 'rental_end': '3/30/17', 'total_days': -326} has length less than 1 day.
2020-01-01 09:11:53,559 charges_calc.py:74  WARNING Rental {'product_code': 'PRD43', 'units_rented': 1, 'price_per_day': 15, 'rental_start': '9/4/18', 'rental_end': '12/19/16', 'total_days': -624} has length less than 1 day.
2020-01-01 09:11:53,559 charges_calc.py:74  WARNING Rental {'product_code': 'PRD62', 'units_rented': 3, 'price_per_day': 33, 'rental_start': '12/19/18', 'rental_end': '11/12/18', 'total_days': -37} has length less than 1 day.
2020-01-01 09:11:53,559 charges_calc.py:74  WARNING Rental {'product_code': 'PRD46', 'units_rented': 5, 'price_per_day': 34, 'rental_start': '10/15/18', 'rental_end': '1/8/18', 'total_days': -280} has length less than 1 day.
2020-01-01 09:11:53,559 charges_calc.py:74  WARNING Rental {'product_code': 'PRD52', 'units_rented': 2, 'price_per_day': 12, 'rental_start': '8/3/18', 'rental_end': '6/24/16', 'total_days': -770} has length less than 1 day.
2020-01-01 09:11:53,559 charges_calc.py:74  WARNING Rental {'product_code': 'PRD32', 'units_rented': 5, 'price_per_day': 36, 'rental_start': '9/5/17', 'rental_end': '10/28/16', 'total_days': -312} has length less than 1 day.
2020-01-01 09:11:53,559 charges_calc.py:74  WARNING Rental {'product_code': 'PRD6', 'units_rented': 8, 'price_per_day': 34, 'rental_start': '12/6/18', 'rental_end': '6/30/17', 'total_days': -524} has length less than 1 day.
2020-01-01 09:11:53,591 charges_calc.py:74  WARNING Rental {'product_code': 'PRD43', 'units_rented': 9, 'price_per_day': 40, 'rental_start': '4/12/18', 'rental_end': '2/27/16', 'total_days': -775} has length less than 1 day.
2020-01-01 09:11:53,591 charges_calc.py:74  WARNING Rental {'product_code': 'PRD35', 'units_rented': 8, 'price_per_day': 28, 'rental_start': '7/14/17', 'rental_end': '1/25/17', 'total_days': -170} has length less than 1 day.
2020-01-01 09:11:53,606 charges_calc.py:74  WARNING Rental {'product_code': 'PRD84', 'units_rented': 8, 'price_per_day': 29, 'rental_start': '2/15/16', 'rental_end': '1/18/16', 'total_days': -28} has length less than 1 day.
2020-01-01 09:11:53,606 charges_calc.py:74  WARNING Rental {'product_code': 'PRD35', 'units_rented': 8, 'price_per_day': 24, 'rental_start': '2/12/18', 'rental_end': '2/28/17', 'total_days': -349} has length less than 1 day.
2020-01-01 09:11:53,606 charges_calc.py:74  WARNING Rental {'product_code': 'PRD29', 'units_rented': 3, 'price_per_day': 12, 'rental_start': '8/25/18', 'rental_end': '6/3/18', 'total_days': -83} has length less than 1 day.
2020-01-01 09:11:53,622 charges_calc.py:74  WARNING Rental {'product_code': 'PRD61', 'units_rented': 1, 'price_per_day': 11, 'rental_start': '10/11/18', 'rental_end': '12/12/16', 'total_days': -668} has length less than 1 day.
2020-01-01 09:11:53,638 charges_calc.py:74  WARNING Rental {'product_code': 'PRD29', 'units_rented': 5, 'price_per_day': 31, 'rental_start': '1/18/18', 'rental_end': '10/18/17', 'total_days': -92} has length less than 1 day.
2020-01-01 09:11:53,653 charges_calc.py:74  WARNING Rental {'product_code': 'PRD38', 'units_rented': 9, 'price_per_day': 6, 'rental_start': '10/5/16', 'rental_end': '5/25/16', 'total_days': -133} has length less than 1 day.
2020-01-01 09:11:53,669 charges_calc.py:74  WARNING Rental {'product_code': 'PRD33', 'units_rented': 9, 'price_per_day': 22, 'rental_start': '9/9/17', 'rental_end': '7/14/17', 'total_days': -57} has length less than 1 day.
2020-01-01 09:11:53,669 charges_calc.py:74  WARNING Rental {'product_code': 'PRD64', 'units_rented': 4, 'price_per_day': 20, 'rental_start': '6/6/18', 'rental_end': '5/12/16', 'total_days': -755} has length less than 1 day.
2020-01-01 09:11:53,669 charges_calc.py:74  WARNING Rental {'product_code': 'PRD6', 'units_rented': 8, 'price_per_day': 14, 'rental_start': '8/15/18', 'rental_end': '11/19/16', 'total_days': -634} has length less than 1 day.
2020-01-01 09:11:53,684 charges_calc.py:74  WARNING Rental {'product_code': 'PRD85', 'units_rented': 1, 'price_per_day': 21, 'rental_start': '11/27/18', 'rental_end': '1/27/18', 'total_days': -304} has length less than 1 day.
2020-01-01 09:11:53,700 charges_calc.py:74  WARNING Rental {'product_code': 'PRD75', 'units_rented': 6, 'price_per_day': 16, 'rental_start': '5/13/17', 'rental_end': '4/29/16', 'total_days': -379} has length less than 1 day.
2020-01-01 09:11:53,716 charges_calc.py:74  WARNING Rental {'product_code': 'PRD87', 'units_rented': 6, 'price_per_day': 40, 'rental_start': '12/3/18', 'rental_end': '3/20/18', 'total_days': -258} has length less than 1 day.
2020-01-01 09:11:53,716 charges_calc.py:74  WARNING Rental {'product_code': 'PRD0', 'units_rented': 2, 'price_per_day': 37, 'rental_start': '8/10/16', 'rental_end': '6/18/16', 'total_days': -53} has length less than 1 day.
2020-01-01 09:11:53,716 charges_calc.py:74  WARNING Rental {'product_code': 'PRD58', 'units_rented': 5, 'price_per_day': 20, 'rental_start': '11/5/18', 'rental_end': '8/15/18', 'total_days': -82} has length less than 1 day.
2020-01-01 09:11:53,731 charges_calc.py:74  WARNING Rental {'product_code': 'PRD6', 'units_rented': 10, 'price_per_day': 18, 'rental_start': '3/10/17', 'rental_end': '5/23/16', 'total_days': -291} has length less than 1 day.
2020-01-01 09:11:53,747 charges_calc.py:74  WARNING Rental {'product_code': 'PRD83', 'units_rented': 6, 'price_per_day': 6, 'rental_start': '8/5/18', 'rental_end': '7/23/17', 'total_days': -378} has length less than 1 day.
2020-01-01 09:11:53,747 charges_calc.py:74  WARNING Rental {'product_code': 'PRD36', 'units_rented': 7, 'price_per_day': 29, 'rental_start': '1/11/17', 'rental_end': '8/29/16', 'total_days': -135} has length less than 1 day.
2020-01-01 09:11:53,747 charges_calc.py:74  WARNING Rental {'product_code': 'PRD42', 'units_rented': 1, 'price_per_day': 18, 'rental_start': '11/23/18', 'rental_end': '10/21/16', 'total_days': -763} has length less than 1 day.
2020-01-01 09:11:53,747 charges_calc.py:74  WARNING Rental {'product_code': 'PRD66', 'units_rented': 6, 'price_per_day': 10, 'rental_start': '6/16/18', 'rental_end': '5/21/16', 'total_days': -756} has length less than 1 day.
2020-01-01 09:11:53,747 charges_calc.py:74  WARNING Rental {'product_code': 'PRD42', 'units_rented': 9, 'price_per_day': 9, 'rental_start': '12/3/18', 'rental_end': '9/20/17', 'total_days': -439} has length less than 1 day.
2020-01-01 09:11:53,747 charges_calc.py:74  WARNING Rental {'product_code': 'PRD68', 'units_rented': 7, 'price_per_day': 34, 'rental_start': '7/17/17', 'rental_end': '12/8/16', 'total_days': -221} has length less than 1 day.
2020-01-01 09:11:53,747 charges_calc.py:74  WARNING Rental {'product_code': 'PRD76', 'units_rented': 6, 'price_per_day': 20, 'rental_start': '1/24/17', 'rental_end': '2/18/16', 'total_days': -341} has length less than 1 day.
2020-01-01 09:11:53,762 charges_calc.py:74  WARNING Rental {'product_code': 'PRD98', 'units_rented': 1, 'price_per_day': 31, 'rental_start': '12/20/17', 'rental_end': '8/30/16', 'total_days': -477} has length less than 1 day.
2020-01-01 09:11:53,762 charges_calc.py:74  WARNING Rental {'product_code': 'PRD3', 'units_rented': 4, 'price_per_day': 32, 'rental_start': '12/29/17', 'rental_end': '2/20/16', 'total_days': -678} has length less than 1 day.
2020-01-01 09:11:53,762 charges_calc.py:74  WARNING Rental {'product_code': 'PRD80', 'units_rented': 7, 'price_per_day': 35, 'rental_start': '3/14/18', 'rental_end': '1/1/18', 'total_days': -72} has length less than 1 day.
2020-01-01 09:11:53,762 charges_calc.py:74  WARNING Rental {'product_code': 'PRD84', 'units_rented': 3, 'price_per_day': 11, 'rental_start': '5/30/17', 'rental_end': '6/4/16', 'total_days': -360} has length less than 1 day.
2020-01-01 09:11:53,762 charges_calc.py:74  WARNING Rental {'product_code': 'PRD88', 'units_rented': 2, 'price_per_day': 30, 'rental_start': '6/26/18', 'rental_end': '1/9/17', 'total_days': -533} has length less than 1 day.
2020-01-01 09:11:53,778 charges_calc.py:74  WARNING Rental {'product_code': 'PRD89', 'units_rented': 10, 'price_per_day': 14, 'rental_start': '6/6/17', 'rental_end': '1/9/16', 'total_days': -514} has length less than 1 day.
2020-01-01 09:11:53,778 charges_calc.py:74  WARNING Rental {'product_code': 'PRD22', 'units_rented': 2, 'price_per_day': 8, 'rental_start': '5/11/18', 'rental_end': '2/3/16', 'total_days': -828} has length less than 1 day.
2020-01-01 09:11:53,778 charges_calc.py:74  WARNING Rental {'product_code': 'PRD74', 'units_rented': 1, 'price_per_day': 8, 'rental_start': '4/14/17', 'rental_end': '8/4/16', 'total_days': -253} has length less than 1 day.
2020-01-01 09:11:53,778 charges_calc.py:74  WARNING Rental {'product_code': 'PRD11', 'units_rented': 10, 'price_per_day': 23, 'rental_start': '7/23/18', 'rental_end': '6/4/17', 'total_days': -414} has length less than 1 day.
2020-01-01 09:11:53,778 charges_calc.py:74  WARNING Rental {'product_code': 'PRD58', 'units_rented': 10, 'price_per_day': 28, 'rental_start': '7/19/18', 'rental_end': '12/18/17', 'total_days': -213} has length less than 1 day.
2020-01-01 09:11:53,778 charges_calc.py:74  WARNING Rental {'product_code': 'PRD83', 'units_rented': 8, 'price_per_day': 6, 'rental_start': '1/3/17', 'rental_end': '8/1/16', 'total_days': -155} has length less than 1 day.
2020-01-01 09:11:53,778 charges_calc.py:74  WARNING Rental {'product_code': 'PRD39', 'units_rented': 2, 'price_per_day': 11, 'rental_start': '11/30/18', 'rental_end': '2/25/17', 'total_days': -643} has length less than 1 day.
2020-01-01 09:11:53,778 charges_calc.py:74  WARNING Rental {'product_code': 'PRD9', 'units_rented': 5, 'price_per_day': 16, 'rental_start': '12/4/18', 'rental_end': '4/5/17', 'total_days': -608} has length less than 1 day.
2020-01-01 09:11:53,778 charges_calc.py:74  WARNING Rental {'product_code': 'PRD83', 'units_rented': 7, 'price_per_day': 13, 'rental_start': '3/2/18', 'rental_end': '7/25/17', 'total_days': -220} has length less than 1 day.
2020-01-01 09:11:53,778 charges_calc.py:74  WARNING Rental {'product_code': 'PRD76', 'units_rented': 10, 'price_per_day': 27, 'rental_start': '12/15/18', 'rental_end': '7/30/18', 'total_days': -138} has length less than 1 day.
2020-01-01 09:11:53,794 charges_calc.py:74  WARNING Rental {'product_code': 'PRD75', 'units_rented': 10, 'price_per_day': 6, 'rental_start': '3/23/18', 'rental_end': '5/23/17', 'total_days': -304} has length less than 1 day.
2020-01-01 09:11:53,794 charges_calc.py:74  WARNING Rental {'product_code': 'PRD23', 'units_rented': 8, 'price_per_day': 5, 'rental_start': '12/17/18', 'rental_end': '6/21/17', 'total_days': -544} has length less than 1 day.
2020-01-01 09:11:53,794 charges_calc.py:74  WARNING Rental {'product_code': 'PRD79', 'units_rented': 3, 'price_per_day': 11, 'rental_start': '10/13/16', 'rental_end': '8/11/16', 'total_days': -63} has length less than 1 day.
2020-01-01 09:11:53,809 charges_calc.py:74  WARNING Rental {'product_code': 'PRD13', 'units_rented': 2, 'price_per_day': 23, 'rental_start': '9/13/17', 'rental_end': '5/1/17', 'total_days': -135} has length less than 1 day.
2020-01-01 09:11:53,809 charges_calc.py:74  WARNING Rental {'product_code': 'PRD63', 'units_rented': 3, 'price_per_day': 21, 'rental_start': '1/20/18', 'rental_end': '3/22/17', 'total_days': -304} has length less than 1 day.
2020-01-01 09:11:53,809 charges_calc.py:74  WARNING Rental {'product_code': 'PRD66', 'units_rented': 9, 'price_per_day': 16, 'rental_start': '11/15/16', 'rental_end': '5/2/16', 'total_days': -197} has length less than 1 day.
2020-01-01 09:11:53,809 charges_calc.py:74  WARNING Rental {'product_code': 'PRD38', 'units_rented': 8, 'price_per_day': 39, 'rental_start': '11/20/18', 'rental_end': '1/3/16', 'total_days': -1052} has length less than 1 day.
2020-01-01 09:11:53,809 charges_calc.py:74  WARNING Rental {'product_code': 'PRD31', 'units_rented': 7, 'price_per_day': 31, 'rental_start': '7/28/18', 'rental_end': '7/15/16', 'total_days': -743} has length less than 1 day.
2020-01-01 09:11:53,809 charges_calc.py:74  WARNING Rental {'product_code': 'PRD33', 'units_rented': 6, 'price_per_day': 13, 'rental_start': '10/20/18', 'rental_end': '9/17/18', 'total_days': -33} has length less than 1 day.
2020-01-01 09:11:53,825 charges_calc.py:74  WARNING Rental {'product_code': 'PRD34', 'units_rented': 8, 'price_per_day': 20, 'rental_start': '9/29/18', 'rental_end': '11/3/16', 'total_days': -695} has length less than 1 day.
2020-01-01 09:11:53,825 charges_calc.py:74  WARNING Rental {'product_code': 'PRD93', 'units_rented': 7, 'price_per_day': 25, 'rental_start': '8/11/18', 'rental_end': '8/16/16', 'total_days': -725} has length less than 1 day.
2020-01-01 09:11:53,825 charges_calc.py:74  WARNING Rental {'product_code': 'PRD89', 'units_rented': 4, 'price_per_day': 36, 'rental_start': '12/24/17', 'rental_end': '12/24/17', 'total_days': 0} has length less than 1 day.
2020-01-01 09:11:53,825 charges_calc.py:74  WARNING Rental {'product_code': 'PRD35', 'units_rented': 3, 'price_per_day': 16, 'rental_start': '5/24/17', 'rental_end': '3/30/16', 'total_days': -420} has length less than 1 day.
2020-01-01 09:11:53,825 charges_calc.py:74  WARNING Rental {'product_code': 'PRD30', 'units_rented': 9, 'price_per_day': 22, 'rental_start': '1/7/18', 'rental_end': '7/19/17', 'total_days': -172} has length less than 1 day.
2020-01-01 09:11:53,841 charges_calc.py:74  WARNING Rental {'product_code': 'PRD72', 'units_rented': 7, 'price_per_day': 32, 'rental_start': '12/23/18', 'rental_end': '5/19/17', 'total_days': -583} has length less than 1 day.
2020-01-01 09:11:53,841 charges_calc.py:74  WARNING Rental {'product_code': 'PRD3', 'units_rented': 4, 'price_per_day': 12, 'rental_start': '7/10/18', 'rental_end': '3/6/16', 'total_days': -856} has length less than 1 day.
2020-01-01 09:11:53,841 charges_calc.py:74  WARNING Rental {'product_code': 'PRD61', 'units_rented': 6, 'price_per_day': 12, 'rental_start': '5/18/18', 'rental_end': '3/14/18', 'total_days': -65} has length less than 1 day.
2020-01-01 09:11:53,841 charges_calc.py:74  WARNING Rental {'product_code': 'PRD43', 'units_rented': 8, 'price_per_day': 24, 'rental_start': '12/16/16', 'rental_end': '9/10/16', 'total_days': -97} has length less than 1 day.
2020-01-01 09:11:53,841 charges_calc.py:74  WARNING Rental {'product_code': 'PRD71', 'units_rented': 4, 'price_per_day': 21, 'rental_start': '4/24/18', 'rental_end': '8/7/17', 'total_days': -260} has length less than 1 day.
2020-01-01 09:11:53,841 charges_calc.py:74  WARNING Rental {'product_code': 'PRD60', 'units_rented': 3, 'price_per_day': 37, 'rental_start': '4/14/18', 'rental_end': '2/15/16', 'total_days': -789} has length less than 1 day.
2020-01-01 09:11:53,841 charges_calc.py:74  WARNING Rental {'product_code': 'PRD34', 'units_rented': 4, 'price_per_day': 27, 'rental_start': '2/3/17', 'rental_end': '12/11/16', 'total_days': -54} has length less than 1 day.
2020-01-01 09:11:53,841 charges_calc.py:74  WARNING Rental {'product_code': 'PRD44', 'units_rented': 4, 'price_per_day': 39, 'rental_start': '10/15/16', 'rental_end': '5/25/16', 'total_days': -143} has length less than 1 day.
2020-01-01 09:11:53,841 charges_calc.py:74  WARNING Rental {'product_code': 'PRD0', 'units_rented': 4, 'price_per_day': 28, 'rental_start': '3/18/18', 'rental_end': '9/25/16', 'total_days': -539} has length less than 1 day.
2020-01-01 09:11:53,841 charges_calc.py:74  WARNING Rental {'product_code': 'PRD54', 'units_rented': 9, 'price_per_day': 15, 'rental_start': '9/16/18', 'rental_end': '1/11/17', 'total_days': -613} has length less than 1 day.
2020-01-01 09:11:53,856 charges_calc.py:74  WARNING Rental {'product_code': 'PRD48', 'units_rented': 9, 'price_per_day': 39, 'rental_start': '5/16/18', 'rental_end': '3/15/18', 'total_days': -62} has length less than 1 day.
2020-01-01 09:11:53,856 charges_calc.py:74  WARNING Rental {'product_code': 'PRD35', 'units_rented': 5, 'price_per_day': 40, 'rental_start': '8/1/18', 'rental_end': '4/7/18', 'total_days': -116} has length less than 1 day.
2020-01-01 09:11:53,856 charges_calc.py:74  WARNING Rental {'product_code': 'PRD16', 'units_rented': 8, 'price_per_day': 6, 'rental_start': '8/24/18', 'rental_end': '8/14/18', 'total_days': -10} has length less than 1 day.
2020-01-01 09:11:53,856 charges_calc.py:74  WARNING Rental {'product_code': 'PRD12', 'units_rented': 3, 'price_per_day': 27, 'rental_start': '12/29/18', 'rental_end': '9/8/16', 'total_days': -842} has length less than 1 day.
2020-01-01 09:11:53,872 charges_calc.py:74  WARNING Rental {'product_code': 'PRD10', 'units_rented': 5, 'price_per_day': 24, 'rental_start': '5/31/18', 'rental_end': '4/8/18', 'total_days': -53} has length less than 1 day.
2020-01-01 09:11:53,872 charges_calc.py:74  WARNING Rental {'product_code': 'PRD66', 'units_rented': 3, 'price_per_day': 5, 'rental_start': '3/12/18', 'rental_end': '9/28/16', 'total_days': -530} has length less than 1 day.
2020-01-01 09:11:53,872 charges_calc.py:74  WARNING Rental {'product_code': 'PRD12', 'units_rented': 10, 'price_per_day': 10, 'rental_start': '10/5/17', 'rental_end': '1/11/16', 'total_days': -633} has length less than 1 day.
2020-01-01 09:11:53,872 charges_calc.py:74  WARNING Rental {'product_code': 'PRD54', 'units_rented': 8, 'price_per_day': 18, 'rental_start': '11/20/16', 'rental_end': '8/17/16', 'total_days': -95} has length less than 1 day.
2020-01-01 09:11:53,872 charges_calc.py:74  WARNING Rental {'product_code': 'PRD59', 'units_rented': 10, 'price_per_day': 31, 'rental_start': '5/10/17', 'rental_end': '4/30/17', 'total_days': -10} has length less than 1 day.
2020-01-01 09:11:53,887 charges_calc.py:74  WARNING Rental {'product_code': 'PRD93', 'units_rented': 2, 'price_per_day': 17, 'rental_start': '5/4/18', 'rental_end': '1/6/16', 'total_days': -849} has length less than 1 day.
2020-01-01 09:11:53,887 charges_calc.py:74  WARNING Rental {'product_code': 'PRD92', 'units_rented': 8, 'price_per_day': 19, 'rental_start': '10/28/18', 'rental_end': '5/4/16', 'total_days': -907} has length less than 1 day.
2020-01-01 09:11:53,887 charges_calc.py:74  WARNING Rental {'product_code': 'PRD69', 'units_rented': 4, 'price_per_day': 33, 'rental_start': '3/2/18', 'rental_end': '11/14/17', 'total_days': -108} has length less than 1 day.
2020-01-01 09:11:53,887 charges_calc.py:74  WARNING Rental {'product_code': 'PRD14', 'units_rented': 1, 'price_per_day': 17, 'rental_start': '10/12/17', 'rental_end': '9/17/16', 'total_days': -390} has length less than 1 day.
2020-01-01 09:11:53,887 charges_calc.py:74  WARNING Rental {'product_code': 'PRD93', 'units_rented': 2, 'price_per_day': 34, 'rental_start': '11/4/18', 'rental_end': '2/7/16', 'total_days': -1001} has length less than 1 day.
2020-01-01 09:11:53,903 charges_calc.py:74  WARNING Rental {'product_code': 'PRD21', 'units_rented': 7, 'price_per_day': 21, 'rental_start': '3/15/18', 'rental_end': '6/3/16', 'total_days': -650} has length less than 1 day.
2020-01-01 09:11:53,903 charges_calc.py:74  WARNING Rental {'product_code': 'PRD86', 'units_rented': 1, 'price_per_day': 16, 'rental_start': '2/24/16', 'rental_end': '2/18/16', 'total_days': -6} has length less than 1 day.
2020-01-01 09:11:53,903 charges_calc.py:74  WARNING Rental {'product_code': 'PRD2', 'units_rented': 2, 'price_per_day': 6, 'rental_start': '7/5/17', 'rental_end': '1/2/17', 'total_days': -184} has length less than 1 day.
2020-01-01 09:11:53,903 charges_calc.py:74  WARNING Rental {'product_code': 'PRD6', 'units_rented': 6, 'price_per_day': 26, 'rental_start': '12/4/16', 'rental_end': '6/29/16', 'total_days': -158} has length less than 1 day.
2020-01-01 09:11:53,903 charges_calc.py:74  WARNING Rental {'product_code': 'PRD6', 'units_rented': 2, 'price_per_day': 16, 'rental_start': '4/20/16', 'rental_end': '2/10/16', 'total_days': -70} has length less than 1 day.
2020-01-01 09:11:53,903 charges_calc.py:74  WARNING Rental {'product_code': 'PRD11', 'units_rented': 3, 'price_per_day': 5, 'rental_start': '8/18/18', 'rental_end': '8/4/16', 'total_days': -744} has length less than 1 day.
2020-01-01 09:11:53,903 charges_calc.py:74  WARNING Rental {'product_code': 'PRD20', 'units_rented': 8, 'price_per_day': 40, 'rental_start': '12/11/17', 'rental_end': '12/23/16', 'total_days': -353} has length less than 1 day.
2020-01-01 09:11:53,919 charges_calc.py:74  WARNING Rental {'product_code': 'PRD12', 'units_rented': 6, 'price_per_day': 40, 'rental_start': '10/26/18', 'rental_end': '7/28/16', 'total_days': -820} has length less than 1 day.
2020-01-01 09:11:53,919 charges_calc.py:74  WARNING Rental {'product_code': 'PRD51', 'units_rented': 7, 'price_per_day': 27, 'rental_start': '2/3/18', 'rental_end': '4/28/16', 'total_days': -646} has length less than 1 day.
2020-01-01 09:11:53,919 charges_calc.py:74  WARNING Rental {'product_code': 'PRD10', 'units_rented': 10, 'price_per_day': 34, 'rental_start': '11/5/17', 'rental_end': '10/7/16', 'total_days': -394} has length less than 1 day.
2020-01-01 09:11:53,919 charges_calc.py:74  WARNING Rental {'product_code': 'PRD51', 'units_rented': 7, 'price_per_day': 25, 'rental_start': '5/15/17', 'rental_end': '12/24/16', 'total_days': -142} has length less than 1 day.
2020-01-01 09:11:53,934 charges_calc.py:74  WARNING Rental {'product_code': 'PRD32', 'units_rented': 9, 'price_per_day': 17, 'rental_start': '5/11/18', 'rental_end': '2/4/16', 'total_days': -827} has length less than 1 day.
2020-01-01 09:11:53,934 charges_calc.py:74  WARNING Rental {'product_code': 'PRD75', 'units_rented': 3, 'price_per_day': 10, 'rental_start': '2/23/17', 'rental_end': '11/3/16', 'total_days': -112} has length less than 1 day.
2020-01-01 09:11:53,934 charges_calc.py:74  WARNING Rental {'product_code': 'PRD35', 'units_rented': 7, 'price_per_day': 9, 'rental_start': '4/27/18', 'rental_end': '7/25/16', 'total_days': -641} has length less than 1 day.
2020-01-01 09:11:53,934 charges_calc.py:74  WARNING Rental {'product_code': 'PRD2', 'units_rented': 10, 'price_per_day': 13, 'rental_start': '4/25/18', 'rental_end': '1/20/18', 'total_days': -95} has length less than 1 day.
